time (s)	coil I (A)	last det (V)	int current (uC)
5476.742394	0.089993	0.509176	13863.366211
5476.743440	0.089956	0.509176	13957.459961
5476.744332	0.090000	0.509176	14037.740234
5476.745194	0.089897	0.509176	14115.231445
5476.746296	0.089978	0.509176	14214.387695
5476.747261	0.089919	0.509176	14301.160156
5476.748121	0.089945	0.509176	14378.512695
5476.749195	0.090040	0.509176	14475.215820
5477.751295	1.108572	0.487592	544.308716
5477.752228	1.562194	0.487592	2001.835327
5477.753157	1.547761	0.487592	3439.705566
5477.754020	1.508914	0.487592	4741.897949
5477.754977	1.466371	0.487592	6145.214844
5477.755908	1.425967	0.487592	7472.790039
5477.756834	1.389111	0.487592	8759.107422
5477.757698	1.354559	0.487592	9929.446289
5477.758671	1.318784	0.487592	11212.623047
5477.759628	1.284792	0.487592	12442.169922
5477.760522	1.209847	0.487592	13523.773437
5477.761447	0.241527	0.487592	13747.185547
5477.762409	0.089875	0.487592	13833.645508
5477.763332	0.089945	0.487592	13916.665039
5477.764196	0.090004	0.487592	13994.427734
5477.765126	0.090040	0.487592	14078.165039
5477.766053	0.089978	0.487592	14161.574219
5477.766974	0.089985	0.487592	14244.451172
5477.767846	0.089956	0.487592	14322.892578
5477.768816	0.089956	0.487592	14410.150391
5477.769763	0.089974	0.487592	14495.356445
5478.761924	1.065831	0.516781	450.846649
5478.762835	1.558586	0.516781	1870.718994
5478.763711	1.551548	0.516781	3229.875000
5478.764686	1.509807	0.516781	4701.937012
5478.765631	1.467411	0.516781	6088.640625
5478.766521	1.429849	0.516781	7361.206055
5478.767438	1.392770	0.516781	8638.375977
5478.768407	1.355050	0.516781	9951.419922
5478.769331	1.320487	0.516781	11171.549805
5478.770195	1.288832	0.516781	12285.100586
5478.771160	1.236372	0.516781	13478.199219
5478.772096	0.270223	0.516781	13731.127930
5478.773008	0.089850	0.516781	13813.071289
5478.773869	0.089901	0.516781	13890.476562
5478.774825	0.089908	0.516781	13976.428711
5478.775772	0.089941	0.516781	14061.603516
5478.776667	0.089941	0.516781	14142.101562
5478.777581	0.089919	0.516781	14224.288086
5478.778520	0.089864	0.516781	14308.670898
5478.779447	0.089875	0.516781	14391.985352
5478.780331	0.089905	0.516781	14471.460937
5479.783393	1.072357	0.535609	487.922516
5479.784342	1.561058	0.535609	1969.366821
5479.785274	1.547904	0.535609	3412.013184
5479.786149	1.509305	0.535609	4732.655273
5479.787081	1.467492	0.535609	6100.357422
5479.788040	1.427102	0.535609	7468.948242
5479.788944	1.389803	0.535609	8725.330078
5479.789824	1.355270	0.535609	9917.967773
5479.790788	1.320029	0.535609	11190.475586
5479.791733	1.285609	0.535609	12405.375977
5479.792645	1.216560	0.535609	13514.878906
5479.793516	0.264811	0.535609	13745.529297
5479.794481	0.089854	0.535609	13832.238281
5479.795427	0.089890	0.535609	13917.274414
5479.796320	0.089938	0.535609	13997.588867
5479.797248	0.089832	0.535609	14080.952148
5479.798202	0.089930	0.535609	14166.746094
5479.799123	0.089927	0.535609	14249.568359
5479.799982	0.090029	0.535609	14326.903320
5479.800929	0.089916	0.535609	14412.053711
5479.801879	0.089901	0.535609	14497.459961
5480.795071	1.050509	0.575236	446.466309
5480.796056	1.555682	0.575236	1978.813354
5480.797003	1.546992	0.575236	3443.814941
5480.797922	1.506625	0.575236	4828.403320
5480.798786	1.466781	0.575236	6095.702148
5480.799823	1.423766	0.575236	7572.147461
5480.800719	1.386987	0.575236	8814.887695
5480.801600	1.352823	0.575236	10006.724609
5480.802533	1.317777	0.575236	11236.210937
5480.803545	1.281819	0.575236	12533.411133
5480.804467	1.138748	0.575236	13583.335937
5480.805350	0.187039	0.575236	13748.491211
5480.806435	0.089857	0.575236	13845.986328
5480.807330	0.089982	0.575236	13926.519531
5480.808248	0.089919	0.575236	14009.065430
5480.809112	0.089974	0.575236	14086.803711
5480.810130	0.089967	0.575236	14178.390625
5480.811055	0.089901	0.575236	14261.548828
5480.811926	0.089941	0.575236	14339.887695
5480.812908	0.089993	0.575236	14428.260742
5480.813827	0.089901	0.575236	14510.879883
5481.814967	1.052607	0.564799	443.147736
5481.816038	1.561674	0.564799	2115.700195
5481.816965	1.544333	0.564799	3547.297363
5481.817835	1.505654	0.564799	4857.216797
5481.818782	1.463199	0.564799	6242.866699
5481.819813	1.419353	0.564799	7706.219727
5481.820713	1.383303	0.564799	8951.192383
5481.821582	1.349388	0.564799	10123.810547
5481.822617	1.311251	0.564799	11480.955078
5481.823572	1.277135	0.564799	12700.619141
5481.824451	1.063704	0.564799	13635.614258
5481.825392	0.155662	0.564799	13782.091797
5481.826440	0.089916	0.564799	13876.323242
5481.827332	0.090011	0.564799	13956.613281
5481.828192	0.089971	0.564799	14033.988281
5481.829251	0.089949	0.564799	14129.244141
5481.830191	0.089912	0.564799	14213.761719
5481.831065	0.089989	0.564799	14292.412109
5481.831979	0.089952	0.564799	14374.628906
5481.833033	0.089919	0.564799	14469.404297
5481.833902	0.089894	0.564799	14547.522461
5482.826256	1.123835	0.580062	575.403748
5482.827149	1.561809	0.580062	1970.099121
5482.828045	1.547747	0.580062	3356.879883
5482.829155	1.499978	0.580062	5021.855469
5482.830105	1.457805	0.580062	6406.770508
5482.830970	1.421396	0.580062	7636.278320
5482.832013	1.379564	0.580062	9075.164062
5482.833047	1.340090	0.580062	10460.817383
5482.833932	1.307164	0.580062	11617.658203
5482.834908	1.273162	0.580062	12860.263672
5482.835955	0.718495	0.580062	13612.527344
5482.836876	0.096094	0.580062	13701.029297
5482.837732	0.089974	0.580062	13778.046875
5482.838775	0.089960	0.580062	13871.875000
5482.839785	0.089930	0.580062	13962.705078
5482.840676	0.089941	0.580062	14042.842773
5482.841648	0.090011	0.580062	14130.333008
5482.842706	0.089919	0.580062	14225.467773
5482.843620	0.089930	0.580062	14307.664062
5482.844482	0.089956	0.580062	14385.206055
5482.845559	0.089989	0.580062	14482.124023
5483.847153	1.088427	0.571353	520.267883
5483.848095	1.561359	0.571353	1991.067627
5483.849021	1.547325	0.571353	3423.890869
5483.849893	1.508646	0.571353	4739.430664
5483.850856	1.466129	0.571353	6151.312988
5483.851799	1.425579	0.571353	7495.633789
5483.852698	1.388478	0.571353	8743.875000
5483.853585	1.353256	0.571353	9944.212891
5483.854569	1.317169	0.571353	11240.307617
5483.855530	1.282994	0.571353	12473.265625
5483.856421	1.195031	0.571353	13538.038086
5483.857337	0.224894	0.571353	13744.041016
5483.858294	0.089872	0.571353	13830.048828
5483.859214	0.089949	0.571353	13912.801758
5483.860081	0.089941	0.571353	13990.781250
5483.861058	0.089890	0.571353	14078.603516
5483.861989	0.089952	0.571353	14162.349609
5483.862902	0.089938	0.571353	14244.462891
5483.863760	0.089938	0.571353	14321.629883
5483.864725	0.089901	0.571353	14408.384766
5483.865668	0.089824	0.571353	14493.088867
5484.857310	1.091481	0.610725	504.264099
5484.858237	1.560505	0.610725	1950.852539
5484.859117	1.550270	0.610725	3315.089844
5484.860031	1.510422	0.610725	4695.615723
5484.860988	1.467414	0.610725	6099.931641
5484.861916	1.428226	0.610725	7425.325684
5484.862785	1.392253	0.610725	8635.193359
5484.863756	1.355383	0.610725	9951.270508
5484.864661	1.319831	0.610725	11145.717773
5484.865591	1.286942	0.610725	12342.574219
5484.866470	1.228407	0.610725	13422.343750
5484.867451	0.263086	0.610725	13680.430664
5484.868409	0.089901	0.610725	13766.555664
5484.869304	0.089982	0.610725	13847.088867
5484.870213	0.089930	0.610725	13928.835937
5484.871172	0.089956	0.610725	14015.103516
5484.872098	0.089938	0.610725	14098.385742
5484.872965	0.090004	0.610725	14176.418945
5484.873930	0.089919	0.610725	14263.191406
5484.874882	0.089989	0.610725	14348.861328
5484.875784	0.089967	0.610725	14430.011719
5485.879310	1.102236	0.622645	561.038269
5485.880214	1.561494	0.622645	1972.628906
5485.881144	1.547270	0.622645	3411.590332
5485.882013	1.508679	0.622645	4722.632812
5485.882982	1.464251	0.622645	6141.491699
5485.883943	1.424242	0.622645	7510.187988
5485.884870	1.386954	0.622645	8795.894531
5485.885739	1.352560	0.622645	9971.269531
5485.886716	1.316906	0.622645	11257.886719
5485.887650	1.282991	0.622645	12456.200195
5485.888542	1.193273	0.622645	13520.599609
5485.889465	0.232178	0.622645	13734.899414
5485.890415	0.089839	0.622645	13820.246094
5485.891340	0.089886	0.622645	13903.390625
5485.892221	0.089971	0.622645	13982.655273
5485.893154	0.089875	0.622645	14066.508789
5485.894097	0.089843	0.622645	14151.230469
5485.895024	0.089930	0.622645	14234.595703
5485.895889	0.089978	0.622645	14312.426758
5485.896855	0.089919	0.622645	14399.289062
5485.897805	0.089989	0.622645	14484.778320
5486.889043	1.194071	0.650066	681.814575
5486.889955	1.563867	0.650066	2108.061523
5486.890879	1.544377	0.650066	3535.066406
5486.891745	1.504032	0.650066	4837.558105
5486.892805	1.458618	0.650066	6383.693359
5486.893693	1.421122	0.650066	7645.649414
5486.894564	1.385779	0.650066	8852.663086
5486.895555	1.347942	0.650066	10188.473633
5486.896479	1.312808	0.650066	11401.507812
5486.897395	1.280431	0.650066	12574.382812
5486.898271	1.115486	0.650066	13551.548828
5486.899320	0.138699	0.650066	13697.043945
5486.900229	0.089850	0.650066	13778.717773
5486.901113	0.089963	0.650066	13858.245117
5486.902065	0.089868	0.650066	13943.799805
5486.903039	0.089897	0.650066	14031.360352
5486.903956	0.089905	0.650066	14113.802734
5486.904817	0.089967	0.650066	14191.264648
5486.905842	0.089905	0.650066	14283.416992
5486.906712	0.089952	0.650066	14361.675781
5486.907625	0.089879	0.650066	14443.735352
5487.912446	1.112069	0.622887	546.025940
5487.913322	1.559440	0.622887	1912.094971
5487.914187	1.551306	0.622887	3253.974609
5487.915225	1.505764	0.622887	4816.958008
5487.916204	1.462434	0.622887	6248.680664
5487.917088	1.424861	0.622887	7508.257812
5487.917979	1.387460	0.622887	8744.484375
5487.919078	1.347004	0.622887	10224.841797
5487.919962	1.313577	0.622887	11386.043945
5487.920829	1.282357	0.622887	12497.847656
5487.921875	1.015419	0.622887	13559.975586
5487.922831	0.130276	0.622887	13684.519531
5487.923695	0.089824	0.622887	13762.127930
5487.924569	0.089938	0.622887	13840.733398
5487.925676	0.089949	0.622887	13940.306641
5487.926578	0.089919	0.622887	14021.414062
5487.927446	0.089989	0.622887	14099.524414
5487.928486	0.089949	0.622887	14193.071289
5487.929455	0.089941	0.622887	14280.224609
5487.930377	0.089971	0.622887	14363.177734
5487.931239	0.089919	0.622887	14440.688477
5488.919998	1.054863	0.659460	448.316925
5488.920944	1.554500	0.659460	1918.873413
5488.921992	1.543748	0.659460	3536.720703
5488.922931	1.501721	0.659460	4946.836914
5488.923796	1.462251	0.659460	6211.684082
5488.924859	1.418558	0.659460	7719.611328
5488.925874	1.377649	0.659460	9117.924805
5488.926763	1.343474	0.659460	10312.273437
5488.927751	1.307802	0.659460	11604.381836
5488.928808	1.269672	0.659460	12946.424805
5488.929720	0.794095	0.659460	13670.639648
5488.930578	0.103868	0.659460	13759.758789
5488.931666	0.089905	0.659460	13857.575195
5488.932654	0.089821	0.659460	13946.318359
5488.933525	0.089934	0.659460	14024.651367
5488.934504	0.090000	0.659460	14112.761719
5488.935567	0.089916	0.659460	14208.341797
5488.936468	0.089916	0.659460	14289.355469
5488.937330	0.089828	0.659460	14366.787109
5488.938424	0.089971	0.659460	14465.214844
5488.939395	0.089872	0.659460	14552.480469
5489.945052	1.070274	0.658932	488.044739
5489.945943	1.558400	0.658932	1876.578857
5489.946866	1.550193	0.658932	3307.406738
5489.947828	1.508452	0.658932	4758.537598
5489.948762	1.465825	0.658932	6127.618164
5489.949627	1.428926	0.658932	7363.638672
5489.950599	1.389093	0.658932	8713.836914
5489.951534	1.352062	0.658932	9978.014648
5489.952464	1.317861	0.658932	11203.625977
5489.953352	1.285529	0.658932	12345.175781
5489.954330	1.181111	0.658932	13500.301758
5489.955292	0.216233	0.658932	13708.317383
5489.956184	0.089835	0.658932	13788.450195
5489.957104	0.089934	0.658932	13871.189453
5489.958187	0.090018	0.658932	13968.679687
5489.959180	0.089919	0.658932	14057.969727
5489.960081	0.089927	0.658932	14138.994141
5489.961078	0.090004	0.658932	14228.727539
5489.962123	0.090011	0.658932	14322.789062
5489.963026	0.089967	0.658932	14404.029297
5489.963887	0.089879	0.658932	14481.415039
5490.950658	1.125092	0.707478	547.919556
5490.951580	1.561091	0.707478	1987.245728
5490.952446	1.548640	0.707478	3328.368164
5490.953396	1.506793	0.707478	4759.821777
5490.954361	1.464148	0.707478	6172.724609
5490.955251	1.426406	0.707478	7442.226074
5490.956172	1.389771	0.707478	8722.205078
5490.957114	1.352904	0.707478	9996.640625
5490.958059	1.317715	0.707478	11241.880859
5490.958941	1.285605	0.707478	12375.785156
5490.959913	1.172875	0.707478	13515.819336
5490.960864	0.196534	0.707478	13702.723633
5490.961791	0.089857	0.707478	13786.021484
5490.962651	0.089846	0.707478	13863.289062
5490.963622	0.089941	0.707478	13950.622070
5490.964563	0.089846	0.707478	14035.166992
5490.965440	0.090029	0.707478	14114.123047
5490.966348	0.089974	0.707478	14195.819336
5490.967280	0.089872	0.707478	14279.580078
5490.968207	0.089930	0.707478	14362.945312
5490.969102	0.089949	0.707478	14443.449219
5491.976143	1.093213	0.682055	485.386566
5491.977073	1.559842	0.682055	1936.040039
5491.977953	1.550032	0.682055	3300.067871
5491.978918	1.507994	0.682055	4755.282227
5491.979870	1.465166	0.682055	6150.120117
5491.980801	1.425897	0.682055	7477.630371
5491.981669	1.390331	0.682055	8684.437500
5491.982641	1.353812	0.682055	10000.342773
5491.983544	1.318447	0.682055	11190.900391
5491.984460	1.285774	0.682055	12368.668945
5491.985336	1.216934	0.682055	13434.703125
5491.986314	0.247244	0.682055	13676.507812
5491.987266	0.089875	0.682055	13762.069336
5491.988154	0.089894	0.682055	13841.895508
5491.989061	0.089974	0.682055	13923.501953
5491.990010	0.089945	0.682055	14008.859375
5491.990927	0.089974	0.682055	14091.366211
5491.991788	0.089945	0.682055	14168.808594
5491.992788	0.089894	0.682055	14258.702148
5491.993722	0.089930	0.682055	14342.697266
5491.994630	0.090015	0.682055	14424.430664
5492.980666	1.068084	0.728320	452.867401
5492.981759	1.562567	0.728320	2160.753174
5492.982664	1.543385	0.728320	3557.516602
5492.983537	1.504310	0.728320	4870.779297
5492.984541	1.460138	0.728320	6336.757812
5492.985546	1.417661	0.728320	7761.507324
5492.986427	1.381813	0.728320	8978.884766
5492.987294	1.346898	0.728320	10146.645508
5492.988391	1.307970	0.728320	11581.488281
5492.989302	1.274912	0.728320	12742.933594
5492.990189	1.019330	0.728320	13647.079102
5492.991177	0.131349	0.728320	13776.851562
5492.992176	0.089894	0.728320	13866.655273
5492.993066	0.089908	0.728320	13946.673828
5492.993942	0.089963	0.728320	14025.481445
5492.994915	0.089971	0.728320	14113.022461
5492.995871	0.089945	0.728320	14199.009766
5492.996794	0.089952	0.728320	14282.036133
5492.997660	0.089912	0.728320	14359.900391
5492.998708	0.089857	0.728320	14454.070312
5492.999587	0.089894	0.728320	14533.086914
5494.009294	1.077858	0.687183	475.335205
5494.010157	1.555052	0.687183	1817.345459
5494.011268	1.543074	0.687183	3531.700439
5494.012248	1.500026	0.687183	5001.725586
5494.013121	1.460856	0.687183	6277.052734
5494.014136	1.418284	0.687183	7716.610352
5494.015183	1.376587	0.687183	9157.896484
5494.016076	1.342031	0.687183	10356.330078
5494.017003	1.307970	0.687183	11568.818359
5494.018066	1.269899	0.687183	12918.720703
5494.019027	0.760426	0.687183	13649.490234
5494.019902	0.100397	0.687183	13737.336914
5494.020836	0.089857	0.687183	13821.263672
5494.021880	0.089945	0.687183	13915.166016
5494.022761	0.089908	0.687183	13994.375000
5494.023620	0.090018	0.687183	14071.701172
5494.024678	0.089971	0.687183	14166.890625
5494.025622	0.089908	0.687183	14251.764648
5494.026487	0.089916	0.687183	14329.541992
5494.027370	0.089846	0.687183	14408.875977
5494.028465	0.089934	0.687183	14507.353516
5495.012796	1.048176	0.762924	442.330383
5495.013770	1.554609	0.762924	1956.519775
5495.014826	1.541960	0.762924	3584.830078
5495.015747	1.500593	0.762924	4966.876465
5495.016612	1.460735	0.762924	6230.412109
5495.017699	1.416588	0.762924	7770.243164
5495.018698	1.376122	0.762924	9144.988281
5495.019580	1.342529	0.762924	10329.099609
5495.020583	1.306143	0.762924	11639.160156
5495.021631	1.268672	0.762924	12968.728516
5495.022530	0.785050	0.762924	13674.488281
5495.023389	0.102891	0.762924	13762.871094
5495.024509	0.089956	0.762924	13863.622070
5495.025473	0.089897	0.762924	13950.283203
5495.026331	0.090000	0.762924	14027.502930
5495.027364	0.090015	0.762924	14120.488281
5495.028411	0.089879	0.762924	14214.591797
5495.029301	0.090000	0.762924	14294.691406
5495.030209	0.089960	0.762924	14376.375000
5495.031273	0.089952	0.762924	14472.083984
5495.032224	0.090011	0.762924	14557.684570
5496.041932	1.066084	0.719353	466.944794
5496.042799	1.555107	0.719353	1815.222900
5496.043856	1.545740	0.719353	3449.069824
5496.044908	1.499560	0.719353	5026.607422
5496.045796	1.459270	0.719353	6322.439453
5496.046680	1.420909	0.719353	7578.523437
5496.047768	1.378378	0.719353	9078.198242
5496.048725	1.341921	0.719353	10362.416992
5496.049594	1.309515	0.719353	11500.385742
5496.050630	1.272814	0.719353	12819.020508
5496.051668	0.764619	0.719353	13612.695312
5496.052539	0.100375	0.719353	13700.122070
5496.053449	0.089927	0.719353	13781.955078
5496.054521	0.089923	0.719353	13878.352539
5496.055474	0.089941	0.719353	13964.066406
5496.056341	0.089982	0.719353	14042.080078
5496.057373	0.089982	0.719353	14134.941406
5496.058405	0.089919	0.719353	14227.738281
5496.059297	0.089993	0.719353	14308.011719
5496.060248	0.089967	0.719353	14393.570312
5496.061292	0.089967	0.719353	14487.496094
5497.043448	1.076931	0.799811	505.080750
5497.044344	1.557762	0.799811	1900.835937
5497.045205	1.550533	0.799811	3235.845215
5497.046176	1.507090	0.799811	4699.229492
5497.047128	1.464624	0.799811	6093.551758
5497.048059	1.425985	0.799811	7421.144043
5497.048928	1.390126	0.799811	8629.163086
5497.049903	1.352941	0.799811	9948.280273
5497.050853	1.317847	0.799811	11200.234375
5497.051744	1.285430	0.799811	12345.551758
5497.052655	1.227129	0.799811	13463.466797
5497.053580	0.251499	0.799811	13696.103516
5497.054536	0.089875	0.799811	13782.024414
5497.055407	0.089978	0.799811	13860.395508
5497.056317	0.089905	0.799811	13942.208984
5497.057258	0.089872	0.799811	14026.778320
5497.058185	0.089956	0.799811	14110.167969
5497.059059	0.089945	0.799811	14188.780273
5497.060017	0.089916	0.799811	14274.919922
5497.060929	0.089912	0.799811	14356.919922
5497.061820	0.089952	0.799811	14437.067383
5498.073564	1.070830	0.737682	474.377747
5498.074440	1.556199	0.737682	1837.607910
5498.075355	1.550713	0.737682	3256.510254
5498.076281	1.508529	0.737682	4653.408203
5498.077239	1.465909	0.737682	6057.749512
5498.078143	1.428329	0.737682	7348.958984
5498.079058	1.390869	0.737682	8621.604492
5498.080020	1.353754	0.737682	9923.916016
5498.080947	1.319374	0.737682	11146.975586
5498.081814	1.287411	0.737682	12263.161133
5498.082779	1.225012	0.737682	13445.297852
5498.083743	0.263665	0.737682	13699.470703
5498.084637	0.089905	0.737682	13779.845703
5498.085537	0.089934	0.737682	13860.786133
5498.086454	0.089978	0.737682	13943.295898
5498.087397	0.089864	0.737682	14028.038086
5498.088291	0.089971	0.737682	14108.471680
5498.089201	0.089934	0.737682	14190.311523
5498.090169	0.089963	0.737682	14277.396484
5498.091087	0.089938	0.737682	14359.958984
5498.091964	0.089897	0.737682	14438.798828
5499.074490	1.051901	0.820645	440.746368
5499.075463	1.557653	0.820645	1956.342285
5499.076402	1.546897	0.820645	3408.878418
5499.077276	1.507899	0.820645	4726.782227
5499.078191	1.467111	0.820645	6069.188477
5499.079131	1.426582	0.820645	7410.175781
5499.080069	1.388269	0.820645	8712.372070
5499.080959	1.354182	0.820645	9917.593750
5499.081877	1.319531	0.820645	11128.923828
5499.082835	1.285012	0.820645	12359.965820
5499.083761	1.225459	0.820645	13494.741211
5499.084630	0.278639	0.820645	13736.878906
5499.085594	0.089930	0.820645	13823.572266
5499.086543	0.089985	0.820645	13908.968750
5499.087431	0.089945	0.820645	13988.839844
5499.088346	0.089963	0.820645	14071.156250
5499.089255	0.089960	0.820645	14152.929687
5499.090197	0.089949	0.820645	14237.661133
5499.091091	0.090055	0.820645	14318.169922
5499.091997	0.089930	0.820645	14399.646484
5499.092958	0.089916	0.820645	14486.055664
5500.105173	1.076246	0.768104	467.090881
5500.106060	1.556499	0.768104	1847.705566
5500.106980	1.549834	0.768104	3273.552734
5500.107859	1.511027	0.768104	4601.745117
5500.108831	1.467854	0.768104	6028.499023
5500.109786	1.427820	0.768104	7392.066895
5500.110682	1.390891	0.768104	8638.305664
5500.111601	1.356193	0.768104	9884.646484
5500.112539	1.320161	0.768104	11122.958008
5500.113477	1.286444	0.768104	12329.642578
5500.114349	1.251588	0.768104	13421.027344
5500.115270	0.318486	0.768104	13714.353516
5500.116233	0.090011	0.768104	13801.034180
5500.117124	0.089982	0.768104	13881.208008
5500.118034	0.089960	0.768104	13963.071289
5500.118993	0.089960	0.768104	14049.342773
5500.119913	0.089927	0.768104	14132.075195
5500.120793	0.089993	0.768104	14211.268555
5500.121757	0.089879	0.768104	14297.912109
5500.122695	0.089956	0.768104	14382.291016
5500.123623	0.089993	0.768104	14465.804687
5501.106107	1.046660	0.852670	442.737244
5501.106967	1.552460	0.852670	1777.852539
5501.108016	1.545699	0.852670	3399.291016
5501.108914	1.506167	0.852670	4751.829102
5501.109796	1.466777	0.852670	6045.526855
5501.110788	1.425392	0.852670	7459.515625
5501.111741	1.385973	0.852670	8780.347656
5501.112667	1.350549	0.852670	10030.956055
5501.113538	1.317576	0.852670	11178.564453
5501.114572	1.281178	0.852670	12503.302734
5501.115462	1.167484	0.852670	13542.363281
5501.116339	0.214856	0.852670	13730.791992
5501.117307	0.089949	0.852670	13817.862305
5501.118267	0.089985	0.852670	13904.248047
5501.119185	0.089923	0.852670	13986.797852
5501.120044	0.089908	0.852670	14064.029297
5501.121062	0.089960	0.852670	14155.608398
5501.121958	0.089993	0.852670	14236.242187
5501.122833	0.089949	0.852670	14314.947266
5501.123714	0.089945	0.852670	14394.188477
5501.124764	0.089861	0.852670	14488.541992
5502.139340	1.072672	0.768523	468.757660
5502.140200	1.554423	0.768523	1805.561157
5502.141255	1.545681	0.768523	3436.254883
5502.142144	1.505515	0.768523	4774.657715
5502.143025	1.466411	0.768523	6066.565918
5502.144004	1.425615	0.768523	7462.243164
5502.144950	1.386398	0.768523	8773.775391
5502.145879	1.350817	0.768523	10028.683594
5502.146751	1.318008	0.768523	11177.986328
5502.147790	1.281270	0.768523	12509.225586
5502.148684	1.163716	0.768523	13549.587891
5502.149564	0.209828	0.768523	13734.236328
5502.150526	0.089890	0.768523	13820.710937
5502.151503	0.089996	0.768523	13908.637695
5502.152420	0.089905	0.768523	13991.080078
5502.153280	0.089952	0.768523	14068.439453
5502.154302	0.089908	0.768523	14160.326172
5502.155203	0.089905	0.768523	14241.330078
5502.156076	0.089923	0.768523	14319.833008
5502.156952	0.089945	0.768523	14398.625000
5502.157992	0.089905	0.768523	14492.125977
5503.133707	1.123821	0.883402	561.910400
5503.134676	1.562607	0.883402	2076.077148
5503.135551	1.545875	0.883402	3428.718018
5503.136597	1.499238	0.883402	4996.921387
5503.137626	1.453850	0.883402	6492.933105
5503.138524	1.416134	0.883402	7764.621582
5503.139447	1.379092	0.883402	9037.523437
5503.140499	1.338893	0.883402	10446.039062
5503.141441	1.304440	0.883402	11674.821289
5503.142304	1.273169	0.883402	12773.566406
5503.143356	0.777671	0.883402	13591.675781
5503.144364	0.095757	0.883402	13688.198242
5503.145257	0.089974	0.883402	13768.544922
5503.146220	0.089989	0.883402	13855.204102
5503.147267	0.089956	0.883402	13949.387695
5503.148182	0.089956	0.883402	14031.697266
5503.149049	0.089967	0.883402	14109.698242
5503.150011	0.090062	0.883402	14196.337891
5503.151028	0.090018	0.883402	14287.886719
5503.151919	0.089985	0.883402	14368.063477
5503.152784	0.090000	0.883402	14445.913086
5504.171965	1.048444	0.780870	442.443237
5504.172942	1.555236	0.780870	1961.908447
5504.174007	1.541224	0.780870	3603.312500
5504.174911	1.500190	0.780870	4959.484375
5504.175778	1.459926	0.780870	6225.239746
5504.176889	1.414951	0.780870	7797.250488
5504.177867	1.376151	0.780870	9143.125977
5504.178735	1.342917	0.780870	10308.778320
5504.179792	1.303989	0.780870	11687.094727
5504.180840	1.266749	0.780870	13014.648437
5504.181737	0.731733	0.780870	13671.013672
5504.182651	0.098815	0.780870	13761.330078
5504.183725	0.089923	0.780870	13857.907227
5504.184673	0.089978	0.780870	13943.206055
5504.185538	0.090000	0.780870	14021.055664
5504.186571	0.090004	0.780870	14114.029297
5504.187584	0.089930	0.780870	14205.128906
5504.188463	0.089963	0.780870	14284.207031
5504.189426	0.090033	0.780870	14370.909180
5504.190471	0.089912	0.780870	14464.867187
5504.191404	0.089993	0.780870	14548.830078
5505.161708	1.072130	0.880188	510.333923
5505.162640	1.560234	0.880188	1964.472412
5505.163576	1.545875	0.880188	3411.411621
5505.164452	1.506932	0.880188	4731.484375
5505.165396	1.463529	0.880188	6113.055664
