time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
5738.187544	269.393890	1.570902	0.007464	197
5740.214795	269.383698	1.573181	0.007375	199
5742.242260	269.371002	1.573411	0.007372	201
5744.269779	269.360535	1.574183	0.007334	203
5746.297241	269.332458	1.574387	0.007219	205
5748.324678	269.355316	1.574842	0.007213	207
5750.352275	269.315002	1.576492	0.007233	209
5752.379938	269.307068	1.577792	0.006886	211
5754.407418	269.302307	1.579721	0.007159	213
5756.435069	269.263062	1.580584	0.007019	215
5758.462730	269.265198	1.581549	0.006708	217
5760.490204	269.259644	1.582475	0.006618	219
5762.517785	269.255249	1.584807	0.006847	221
5764.545164	269.243042	1.585665	0.006814	223
5766.572314	269.255035	1.588300	0.006897	225
5768.599641	269.219116	1.589047	0.006776	227
5770.626953	269.251587	1.588635	0.006709	229
5772.653957	269.279846	1.589262	0.006567	231
5774.681017	269.277405	1.589069	0.006791	233
5776.708063	269.278717	1.589132	0.006903	235
5778.735152	269.267517	1.588469	0.006849	237
5780.762069	269.287598	1.589173	0.007003	239
5782.789006	269.266937	1.589203	0.006852	241
5784.815933	269.279572	1.588703	0.006640	243
5786.842897	269.289917	1.590309	0.006444	245
5788.869820	269.313110	1.591528	0.006552	247
5790.896990	269.346252	1.599355	0.006645	249
5792.923344	269.358765	1.595535	0.006508	251
5794.950000	269.354523	1.593251	0.006659	253
5796.976689	269.392761	1.591058	0.006495	255
5799.003616	269.397491	1.588582	0.006488	1
5801.030335	269.397003	1.586767	0.006363	3
5803.057320	269.439880	1.585121	0.006249	5
5805.084303	269.439087	1.582422	0.006196	7
5807.111371	269.455597	1.580465	0.006390	9
5809.138586	269.477295	1.579827	0.006313	11
5811.165587	269.429077	1.578087	0.006185	13
5813.192764	269.450806	1.576649	0.006260	15
5815.219657	269.450409	1.575201	0.006152	17
5817.246672	269.439240	1.573758	0.006104	19
5819.273851	269.416962	1.569128	0.006089	21
5821.300951	269.415680	1.566248	0.006203	23
5823.327938	269.397003	1.564574	0.006310	25
5825.355130	269.379456	1.562400	0.006551	27
5827.382315	269.361786	1.560024	0.006547	29
5829.409381	269.355164	1.557271	0.006584	31
5831.436561	269.338898	1.555199	0.006583	33
5833.463499	269.360107	1.551929	0.006449	35
5835.490546	269.351654	1.549977	0.006556	37
5837.517348	269.364075	1.547076	0.006340	39
5839.544178	269.380737	1.544385	0.006402	41
5841.571096	269.390594	1.542555	0.006290	43
5843.597594	269.377441	1.541000	0.006224	45
5845.624229	269.384094	1.538506	0.006271	47
5847.650758	269.367676	1.534648	0.006337	49
5849.677279	269.370667	1.531737	0.006152	51
5851.703913	269.391541	1.529688	0.006125	53
5853.730362	269.398010	1.526491	0.006412	55
5855.756898	269.408264	1.523294	0.006384	57
5857.783661	269.441467	1.523813	0.006381	59
5859.810183	269.462128	1.522640	0.006318	61
5861.836784	269.459991	1.521128	0.006187	63
5863.863548	269.503571	1.518074	0.006084	65
5865.890229	269.521759	1.515126	0.006018	67
5867.916872	269.525208	1.512041	0.006175	69
5869.943499	269.526306	1.509029	0.006310	71
5871.970465	269.535553	1.508250	0.006264	73
5873.997157	269.545715	1.504814	0.006072	75
5876.024076	269.576355	1.504409	0.006278	77
5878.051065	269.592438	1.503013	0.006358	79
5880.077996	269.599731	1.501638	0.006385	81
5882.104768	269.578674	1.499373	0.006084	83
5884.131814	269.595398	1.496875	0.005792	85
5886.158974	269.585571	1.492947	0.005969	87
5888.185917	269.583557	1.490345	0.005916	89
5890.212855	269.580261	1.488794	0.005973	91
5892.239904	269.566345	1.487709	0.006202	93
5894.267054	269.534454	1.485418	0.006238	95
5896.294077	269.542725	1.484190	0.006407	97
5898.321143	269.505524	1.482318	0.006486	99
5900.348281	269.501740	1.479728	0.006651	101
5902.375070	269.501190	1.478063	0.006561	103
5904.402055	269.515381	1.475425	0.006626	105
5906.428883	269.495728	1.472729	0.006839	107
5908.455964	269.513763	1.470466	0.006672	109
5910.482550	269.526642	1.468826	0.006959	111
5912.509237	269.530365	1.466340	0.006994	113
5914.536011	269.524750	1.463714	0.006877	115
5916.562619	269.525818	1.460557	0.006852	117
5918.588748	269.519806	1.458892	0.006674	119
5920.615284	269.532104	1.456968	0.006636	121
5922.641929	269.551636	1.454361	0.006773	123
5924.668493	269.551697	1.451786	0.006972	125
5926.694806	269.551758	1.449879	0.006968	127
5928.721329	269.569061	1.446542	0.006887	129
5930.748015	269.574188	1.444351	0.006800	131
5932.774392	269.569244	1.442299	0.006715	133
5934.801000	269.617279	1.440723	0.006841	135
5936.827854	269.616821	1.438905	0.007007	137
5938.854396	269.626892	1.437134	0.007175	139
5940.880945	269.637512	1.435673	0.007210	141
5942.907802	269.667938	1.433846	0.007220	143
5944.934490	269.663483	1.433194	0.007359	145
5946.961250	269.677277	1.433033	0.007439	147
5948.987904	269.660278	1.430990	0.007448	149
5951.014945	269.672150	1.429839	0.007621	151
5953.041840	269.688171	1.429052	0.007609	153
5955.068599	269.695129	1.427523	0.007588	155
5957.095435	269.653015	1.426237	0.007283	157
5959.122788	269.671753	1.423022	0.007696	159
5961.149639	269.677612	1.420007	0.007886	161
5963.176572	269.653839	1.417391	0.007988	163
5965.203395	269.646820	1.412873	0.007757	165
5967.230598	269.658051	1.412325	0.007896	167
5969.257436	269.630219	1.410293	0.007878	169
5971.284218	269.621552	1.407552	0.007882	171
5973.311114	269.638336	1.405485	0.007897	173
5975.337911	269.622131	1.403866	0.007703	175
5977.364261	269.623108	1.401642	0.007741	177
5979.391249	269.641785	1.398542	0.007786	179
5981.418124	269.661865	1.396470	0.007848	181
5983.444639	269.640656	1.393342	0.007723	183
5985.470973	269.660797	1.390894	0.007733	185
5987.497504	269.674561	1.388288	0.007521	187
5989.524263	269.669281	1.388114	0.007825	189
5991.550505	269.673340	1.386253	0.007945	191
5993.576789	269.674500	1.384637	0.008074	193
5995.603186	269.720978	1.384288	0.008174	195
5997.629420	269.727783	1.382924	0.008343	197
5999.655877	269.734833	1.381588	0.008389	199
6001.682560	269.732422	1.378853	0.008529	201
6003.709166	269.764648	1.377149	0.008609	203
6005.735554	269.780365	1.376276	0.008661	205
6007.761796	269.773865	1.373184	0.008670	207
6009.788476	269.783051	1.370761	0.008471	209
6011.815197	269.802917	1.369079	0.008352	211
6013.841752	269.792633	1.368522	0.008441	213
6015.868638	269.819183	1.366505	0.008454	215
6017.895543	269.831085	1.363786	0.008159	217
6019.921833	269.837189	1.360709	0.008170	219
6021.948581	269.844635	1.357557	0.008268	221
6023.975453	269.837585	1.355940	0.008095	223
6026.002310	269.837067	1.353835	0.008037	225
6028.029307	269.827545	1.352725	0.008263	227
6030.056107	269.816284	1.351180	0.008319	229
6032.082851	269.819733	1.349504	0.008453	231
6034.109695	269.773132	1.347601	0.008454	233
6036.136936	269.778595	1.346638	0.008654	235
6038.163688	269.769012	1.344890	0.008521	237
6040.190445	269.773682	1.343405	0.008686	239
6042.217297	269.777802	1.341124	0.008528	241
6044.244144	269.784821	1.340026	0.008590	243
6046.270664	269.789917	1.339097	0.008576	245
6048.297371	269.794678	1.335335	0.008932	247
6050.323944	269.799469	1.332360	0.009012	249
6052.350496	269.820587	1.330654	0.009295	251
6054.376979	269.803131	1.329304	0.009346	253
6056.403564	269.848053	1.327891	0.009444	255
6058.429655	269.815704	1.326806	0.009374	1
6060.456217	269.816833	1.325324	0.009580	3
6062.482354	269.826050	1.323028	0.009644	5
6064.508837	269.847504	1.320863	0.009593	7
6066.535352	269.857941	1.319184	0.009591	9
6068.561569	269.870178	1.316716	0.009508	11
6070.588054	269.896973	1.314029	0.009473	13
6072.614494	269.920929	1.312131	0.009627	15
6074.640770	269.938599	1.310468	0.009767	17
6076.667435	269.943329	1.308909	0.009683	19
6078.693973	269.969238	1.307362	0.009690	21
6080.720198	269.975281	1.305300	0.009973	23
6082.746955	270.000183	1.303898	0.010228	25
6084.773686	269.994629	1.302096	0.010308	27
6086.800279	269.997345	1.300879	0.010383	29
6088.826698	270.020966	1.299288	0.010401	31
6090.853475	270.026245	1.297259	0.010480	33
6092.880128	270.003296	1.295386	0.010436	35
6094.906701	270.028351	1.294436	0.010592	37
6096.933514	270.033447	1.292894	0.010622	39
6098.960337	270.021210	1.291718	0.010641	41
6100.987355	270.018402	1.291236	0.010646	43
6103.013910	270.008789	1.288495	0.010762	45
6105.040774	270.012665	1.285050	0.010885	47
6107.067635	270.001434	1.283549	0.011348	49
6109.094533	270.008545	1.282512	0.011481	51
6111.121353	269.967377	1.280464	0.011644	53
6113.148119	269.976196	1.280964	0.011616	55
6115.174925	269.979431	1.278632	0.011814	57
6117.201533	269.947327	1.277580	0.011753	59
6119.228235	269.986237	1.275754	0.012041	61
6121.254893	269.996765	1.274110	0.012155	63
6123.281269	270.026642	1.272181	0.012516	65
6125.307746	270.032806	1.270732	0.012581	67
6127.333944	270.035370	1.269333	0.012607	69
6129.360587	270.038666	1.267423	0.012608	71
6131.386613	270.048889	1.265551	0.012654	73
6133.413008	270.041351	1.263015	0.012543	75
6135.439498	270.072998	1.260471	0.012717	77
6137.465406	270.097534	1.259662	0.012851	79
6139.491664	270.144318	1.257488	0.013114	81
6141.518147	270.167206	1.255619	0.013229	83
6143.544502	270.169861	1.253793	0.013354	85
6145.571288	270.182007	1.252025	0.013476	87
6147.597138	270.196625	1.249314	0.013655	89
6149.623983	270.210419	1.247475	0.013655	91
6151.650464	270.203522	1.245812	0.013534	93
6153.676879	270.230957	1.245428	0.013584	95
6155.703481	270.247437	1.243454	0.013573	97
6157.730053	270.253204	1.240797	0.013551	99
6159.756587	270.228577	1.239004	0.013384	101
6161.783166	270.258148	1.236977	0.013596	103
6163.810073	270.247253	1.234916	0.013598	105
6165.836660	270.244568	1.231431	0.014060	107
6167.863319	270.247009	1.229054	0.014475	109
6169.890455	270.250092	1.227126	0.014646	111
