time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
9204.697898	95.572746	0.927117	0.075088	103
9206.724050	95.642097	0.925580	0.074827	105
9208.749779	95.690529	0.923102	0.074683	107
9210.775707	95.771095	0.922511	0.074743	109
9212.801495	95.847961	0.921326	0.074736	111
9214.827233	95.900215	0.920501	0.074707	113
9216.853506	95.974182	0.918796	0.074466	115
9218.879251	96.020538	0.916717	0.074610	117
9220.905233	96.094353	0.915440	0.074196	119
9222.930988	96.145828	0.913950	0.074224	121
9224.957037	96.193657	0.913026	0.074151	123
9226.983443	96.242859	0.912294	0.074315	125
9229.009737	96.309441	0.910546	0.074162	127
9231.035946	96.335915	0.908634	0.074195	129
9233.061813	96.389496	0.906416	0.074071	131
9235.088459	96.412300	0.906126	0.074032	133
9237.114411	96.433693	0.905442	0.074055	135
9239.141130	96.531982	0.904866	0.074319	137
9241.167245	96.589325	0.903365	0.073899	139
9243.193019	96.613159	0.903350	0.073909	141
9245.219584	96.680756	0.902830	0.073919	143
9247.246026	96.695564	0.902215	0.074017	145
9249.272303	96.769066	0.901104	0.074030	147
9251.298058	96.813301	0.901175	0.074533	149
9253.324303	96.840515	0.900022	0.074057	151
9255.351122	96.837204	0.897869	0.073969	153
9257.377840	96.830437	0.896118	0.073438	155
9259.404220	96.859978	0.895051	0.073487	157
9261.430740	96.884132	0.894164	0.073220	159
9263.457384	96.849991	0.892465	0.073156	161
9265.484093	96.840599	0.891442	0.073125	163
9267.510538	96.838554	0.890556	0.073060	165
9269.537133	96.848549	0.890628	0.073130	167
9271.563974	96.849022	0.889446	0.072864	169
9273.590346	96.836380	0.887658	0.072840	171
9275.616216	96.867561	0.886511	0.072618	173
9277.642961	96.871384	0.885316	0.072570	175
9279.669280	96.886513	0.884072	0.072379	177
9281.695509	96.968422	0.882990	0.072529	179
9283.721792	96.990379	0.882166	0.072381	181
9285.747773	97.011536	0.882325	0.072455	183
9287.773971	97.090485	0.881397	0.072442	185
9289.799053	97.127846	0.879577	0.072203	187
9291.825870	97.197662	0.877321	0.071704	189
9293.852113	97.223534	0.875987	0.071624	191
9295.878147	97.286232	0.873893	0.071360	193
9297.904335	97.340500	0.872327	0.071049	195
9299.929998	97.412491	0.871146	0.070932	197
9301.956159	97.467598	0.869712	0.070964	199
9303.981923	97.483566	0.868356	0.070955	201
9306.008277	97.550163	0.866782	0.070847	203
9308.034359	97.644661	0.865004	0.070745	205
9310.060117	97.655922	0.864070	0.070727	207
9312.086229	97.700317	0.862661	0.070433	209
9314.112474	97.777390	0.860606	0.069966	211
