crossing time (s)	slope (V/s)	crossing number
3231.879539	3.258727	1378
3232.917902	2.894746	1379
3233.903363	2.825419	1380
3234.939147	2.776654	1381
3235.931165	2.432892	1382
3236.965455	3.013291	1383
3237.963629	2.968180	1384
3238.999206	3.271021	1385
3239.993677	2.729907	1386
3241.026425	3.560077	1387
3242.020825	3.187782	1388
3243.053681	4.296673	1389
3244.049817	3.898434	1390
3245.088002	4.121244	1391
3246.079971	4.251329	1392
3247.116645	4.581449	1393
3248.108789	5.310578	1394
3249.142971	5.356231	1395
3250.136031	5.413853	1396
3251.167722	5.951495	1397
3252.165452	5.544246	1398
3253.195936	4.641574	1399
3254.202176	3.829440	1400
3255.217366	3.202023	1401
3256.231179	3.076281	1402
3257.245925	3.436550	1403
3258.262909	4.008859	1404
3259.278929	4.378367	1405
3260.289031	4.296667	1406
3261.313780	4.378557	1407
3262.313592	4.473853	1408
3263.347460	4.637238	1409
3264.342350	5.484503	1410
3265.375828	4.888760	1411
3266.373846	5.246867	1412
3267.398429	5.014490	1413
3268.405759	4.134762	1414
3269.425864	4.681152	1415
3270.442228	5.040937	1416
3271.453720	5.310106	1417
3272.470172	6.323831	1418
3273.484776	6.758940	1419
3274.497345	7.247172	1420
3275.511534	7.400743	1421
3276.524546	7.025511	1422
3277.543209	6.946847	1423
3278.551975	6.315516	1424
3279.572287	6.544198	1425
3280.581268	6.382332	1426
3281.602328	6.685121	1427
3282.609017	6.770272	1428
3283.628929	6.658376	1429
3284.639361	6.999121	1430
3285.657581	7.082777	1431
3286.670161	7.497702	1432
3287.684711	7.763147	1433
3288.698157	8.408877	1434
3289.713364	8.864737	1435
3290.728728	9.799124	1436
3291.740225	10.533442	1437
3292.758637	11.018147	1438
3293.773983	10.992576	1439
3294.791772	10.197502	1440
3295.807258	9.404751	1441
3296.815230	7.126999	1442
3297.835657	7.178227	1443
3298.835228	6.903824	1444
3299.865629	6.969393	1445
3300.864005	7.797451	1446
3301.892741	7.737043	1447
3302.896588	8.189926	1448
3303.917986	8.308834	1449
3304.928309	8.546186	1450
3305.945476	8.757784	1451
3306.958784	9.244596	1452
3307.973247	9.793557	1453
3308.987749	10.496145	1454
3310.001013	10.949218	1455
3311.017377	11.249498	1456
3312.028909	11.140609	1457
3313.045424	10.867052	1458
3314.059143	10.385120	1459
3315.071058	10.236103	1460
3316.088977	9.707587	1461
3317.097719	9.985138	1462
3318.119195	9.309113	1463
3319.126370	9.919494	1464
3320.148960	9.222883	1465
3321.153927	10.126798	1466
3322.176105	9.830312	1467
3323.181527	10.796031	1468
3324.204260	10.388549	1469
3325.209108	11.203273	1470
3326.231385	10.646655	1471
3327.236691	11.035925	1472
3328.257187	10.450752	1473
3329.265418	10.550584	1474
3330.284736	10.197877	1475
3331.296442	10.311312	1476
3332.312487	10.788287	1477
3333.328444	11.318995	1478
3334.340655	11.835997	1479
3335.355629	12.460160	1480
3336.366681	12.445059	1481
3337.379550	12.518258	1482
3338.394557	11.929191	1483
3339.403814	11.763020	1484
3340.424629	10.790372	1485
3341.432018	10.854448	1486
3342.457871	10.785007	1487
3343.461312	11.126441	1488
3344.487144	11.732692	1489
3345.489168	12.390269	1490
3346.512834	12.318952	1491
3347.516352	13.020374	1492
3348.537644	12.227964	1493
3349.544653	12.440020	1494
3350.564241	11.726896	1495
3351.573508	11.807626	1496
3352.591161	11.775433	1497
3353.604535	12.104629	1498
3354.618314	12.534695	1499
3355.634730	13.073994	1500
3356.647070	13.574653	1501
3357.661842	14.079418	1502
3358.674576	14.263026	1503
3359.689147	14.930050	1504
3360.699515	15.118167	1505
3361.714262	15.660391	1506
3362.726575	15.839115	1507
3363.741927	16.172014	1508
3364.755990	16.223457	1509
3365.772100	16.568638	1510
3366.782832	16.432270	1511
3367.798295	16.509782	1512
3368.811028	16.369302	1513
3369.826780	16.174517	1514
3370.840262	15.652531	1515
3371.855285	15.084129	1516
3372.868589	14.381818	1517
3373.881444	13.757847	1518
3374.897640	12.892807	1519
3375.904151	13.124132	1520
3376.928044	12.344705	1521
3377.932757	13.067904	1522
3378.957455	13.002950	1523
3379.961524	13.383208	1524
3380.985532	13.939011	1525
3381.990021	13.996413	1526
3383.008973	14.039745	1527
3384.017049	14.244913	1528
3385.033443	14.008321	1529
3386.046225	13.954798	1530
3387.061056	13.716112	1531
3388.076214	13.643120	1532
3389.087123	13.785162	1533
3390.103306	14.040995	1534
3391.115052	14.438529	1535
3392.131071	14.859010	1536
3393.142884	15.121274	1537
3394.158717	15.567183	1538
3395.170475	15.562873	1539
3396.185248	15.822391	1540
3397.196635	15.546576	1541
3398.210269	15.988005	1542
3399.222965	15.564620	1543
3400.238640	16.082011	1544
3401.250538	15.748114	1545
3402.265795	16.243994	1546
3403.278518	15.736661	1547
3404.292059	16.173402	1548
3405.303915	15.791935	1549
3406.318794	16.228036	1550
3407.330508	16.144624	1551
3408.347144	16.448451	1552
3409.356923	16.334485	1553
3410.373080	16.212831	1554
3411.383980	16.022318	1555
3412.399478	15.847455	1556
3413.414976	15.667233	1557
3414.429795	15.178011	1558
3415.445196	14.626844	1559
3416.457184	14.785791	1560
3417.476017	14.636422	1561
3418.486894	14.682517	1562
3419.509542	15.201061	1563
3420.515565	15.497692	1564
3421.539988	16.427566	1565
3422.541795	16.640073	1566
3423.564578	17.317023	1567
3424.568422	17.568103	1568
3425.589203	17.327176	1569
3426.594976	17.609524	1570
3427.614385	16.737821	1571
3428.620412	17.015627	1572
3429.640556	16.150953	1573
3430.648226	16.282294	1574
3431.667287	15.538075	1575
3432.676088	15.591050	1576
3433.695968	15.435992	1577
3434.705577	15.214444	1578
3435.724459	15.349974	1579
3436.735902	15.172434	1580
3437.751983	15.721185	1581
3438.763825	15.708498	1582
3439.779263	16.266835	1583
3440.791798	16.306765	1584
3441.805886	16.516669	1585
3442.817995	16.512777	1586
3443.831826	16.342414	1587
3444.843623	16.525339	1588
3445.859910	16.023019	1589
3446.870577	16.419735	1590
3447.889082	15.637859	1591
3448.897798	16.132246	1592
3449.920434	15.613955	1593
3450.924334	16.227878	1594
3451.948912	16.298031	1595
3452.952241	16.768337	1596
3453.976829	17.259079	1597
3454.981583	17.541098	1598
3456.001775	17.742656	1599
3457.009525	17.893580	1600
3458.026057	17.722712	1601
3459.035552	17.806519	1602
3460.049045	17.328854	1603
3461.062608	17.054667	1604
3462.076069	16.202076	1605
3463.091028	16.335814	1606
3464.106948	16.017292	1607
3465.121076	16.099203	1608
3466.135091	16.166899	1609
3467.151248	16.580028	1610
3468.164744	16.807213	1611
3469.180324	17.413187	1612
3470.191809	17.748734	1613
3471.206243	18.254037	1614
3472.217669	18.531752	1615
3473.231826	18.906560	1616
3474.243546	18.990437	1617
3475.257983	19.292459	1618
3476.269246	19.238079	1619
3477.283651	19.383311	1620
3478.293687	19.377677	1621
3479.310689	19.483597	1622
3480.321526	19.409651	1623
3481.337299	19.551438	1624
3482.347150	19.335205	1625
3483.364093	19.239267	1626
3484.375156	19.070954	1627
3485.391674	18.669365	1628
3486.403727	18.498358	1629
3487.417098	18.107217	1630
3488.431874	17.566201	1631
3489.444847	17.380666	1632
3490.461845	16.573996	1633
3491.473765	16.495960	1634
3492.493294	16.060168	1635
3493.502878	16.235564	1636
3494.524778	16.583388	1637
3495.532628	16.805751	1638
3496.555392	17.782114	1639
3497.560996	17.920781	1640
3498.581728	18.736595	1641
3499.587972	18.661922	1642
3500.606301	19.153558	1643
3501.613891	19.469430	1644
3502.632289	19.226320	1645
3503.639115	19.647124	1646
3504.659831	19.051076	1647
3505.665220	19.183142	1648
3506.685279	18.452637	1649
3507.689621	18.767849	1650
3508.710975	17.888656	1651
3509.716893	18.419370	1652
3510.736581	17.793368	1653
3511.743773	17.852533	1654
3512.765909	17.415559	1655
3513.772851	17.444964	1656
3514.794464	17.268270	1657
3515.800621	17.186337	1658
3516.820563	17.144182	1659
3517.828089	17.292300	1660
3518.850796	17.110135	1661
3519.855465	17.271184	1662
3520.877128	17.015904	1663
3521.882179	17.091960	1664
3522.904426	16.816559	1665
3523.910547	17.297939	1666
3524.933998	16.959968	1667
3525.938587	17.546786	1668
3526.962833	17.110014	1669
3527.965791	17.540431	1670
3528.990219	17.480197	1671
3529.994466	17.798733	1672
3531.016149	17.719392	1673
3532.022461	18.197173	1674
3533.042119	18.029625	1675
3534.050186	18.017039	1676
3535.068636	17.881808	1677
3536.078325	17.798397	1678
3537.095117	17.496410	1679
3538.107032	17.649477	1680
3539.122501	17.587873	1681
3540.135781	17.866488	1682
3541.149376	17.911243	1683
3542.163271	18.200908	1684
3543.177337	18.172352	1685
3544.193251	18.379993	1686
3545.204552	18.525622	1687
3546.217640	18.750315	1688
3547.230397	18.798000	1689
3548.244411	18.936292	1690
3549.256828	18.923145	1691
3550.270865	18.805550	1692
3551.282746	18.683498	1693
3552.297435	18.547395	1694
3553.308275	18.473706	1695
3554.324048	18.311561	1696
3555.335366	18.350792	1697
3556.352566	18.192423	1698
3557.365822	17.979825	1699
3558.380276	17.837355	1700
3559.393576	17.555501	1701
3560.408342	17.589378	1702
3561.424280	17.651140	1703
3562.436590	17.805838	1704
3563.453086	17.892498	1705
3564.463393	18.046633	1706
3565.481306	18.012520	1707
3566.490436	18.371604	1708
3567.507829	18.315988	1709
3568.516842	18.769257	1710
3569.536302	18.638246	1711
3570.544175	19.238353	1712
3571.563030	18.825714	1713
3572.568411	19.325365	1714
3573.591053	18.589129	1715
3574.594510	19.152893	1716
3575.616791	18.326368	1717
3576.622117	19.099842	1718
3577.643951	18.277297	1719
3578.648961	18.830731	1720
3579.672835	18.270456	1721
3580.677971	18.374633	1722
3581.699997	17.825528	1723
3582.705690	18.166753	1724
3583.728701	17.722520	1725
3584.732853	18.186121	1726
3585.754786	17.888808	1727
3586.761378	18.095655	1728
3587.783542	17.853843	1729
3588.789961	18.143671	1730
3589.813285	17.784039	1731
3590.816705	18.069621	1732
3591.840083	17.901550	1733
3592.845752	18.557778	1734
3593.867817	18.325872	1735
3594.873882	18.614516	1736
3595.896169	18.536233	1737
3596.901112	18.753309	1738
3597.922013	18.527185	1739
3598.925760	19.105754	1740
3599.947978	18.762601	1741
3600.952314	19.440352	1742
3601.975031	18.943637	1743
3602.980031	19.323549	1744
3604.000755	18.751379	1745
3605.006926	19.098441	1746
3606.028064	18.456887	1747
3607.034226	18.860901	1748
3608.055749	18.395070	1749
3609.064628	18.670344	1750
3610.083817	18.237712	1751
3611.093922	18.320295	1752
3612.111160	18.145640	1753
3613.121872	18.414322	1754
3614.138419	18.513456	1755
3615.150832	18.756080	1756
3616.165596	18.787859	1757
3617.179188	18.997633	1758
3618.191819	18.947849	1759
3619.206436	18.850464	1760
3620.217037	18.845403	1761
3621.231945	18.772015	1762
3622.244616	18.852168	1763
3623.258993	18.920043	1764
3624.270853	18.781103	1765
3625.287857	18.735755	1766
3626.299702	18.503175	1767
3627.314626	18.299243	1768
3628.326735	18.292295	1769
3629.342121	18.400598	1770
3630.354384	18.318894	1771
3631.371463	18.409321	1772
3632.382428	18.400995	1773
3633.399755	18.446782	1774
3634.412777	18.507530	1775
3635.426159	18.511662	1776
3636.440102	18.486069	1777
3637.450414	18.661375	1778
3638.468035	18.595707	1779
3639.478811	18.735746	1780
3640.497751	18.574771	1781
3641.504360	18.768671	1782
3642.524364	18.541641	1783
3643.530756	18.838255	1784
3644.552412	18.492760	1785
3645.558727	19.042758	1786
3646.578987	18.656055	1787
3647.584624	19.161808	1788
3648.607090	18.778337	1789
3649.612463	19.057330	1790
3650.634509	18.676143	1791
3651.639090	19.112600	1792
3652.661902	18.650525	1793
3653.665889	19.227257	1794
3654.689141	18.711602	1795
3655.694000	19.090095	1796
3656.716497	18.582651	1797
3657.722052	19.030305	1798
3658.743800	18.450969	1799
3659.747949	18.887218	1800
3660.771839	18.557001	1801
3661.776931	18.922836	1802
3662.799490	18.524721	1803
3663.805272	18.841664	1804
3664.827675	18.574687	1805
3665.830883	18.819512	1806
3666.854639	18.513672	1807
3667.859095	18.928786	1808
3668.882761	18.655433	1809
3669.887153	19.092976	1810
3670.909926	18.716879	1811
3671.914465	19.159693	1812
3672.937462	18.863559	1813
3673.942114	19.167641	1814
3674.963993	18.889841	1815
3675.969270	19.321995	1816
3676.991938	18.834454	1817
3677.996703	19.260062	1818
3679.018467	18.766444	1819
3680.024278	18.673231	1820
3681.046154	18.358252	1821
3682.053496	18.547384	1822
3683.072422	18.347909	1823
3684.080462	18.402837	1824
3685.099510	18.357205	1825
3686.110438	18.373216	1826
3687.126780	18.574041	1827
3688.137433	18.459870	1828
3689.153170	18.488381	1829
3690.164603	18.401916	1830
3691.177667	18.384808	1831
3692.191760	18.370514	1832
3693.205196	18.205270	1833
3694.219018	18.155991	1834
3695.232939	18.040747	1835
3696.246174	18.039487	1836
3697.260498	18.001890	1837
3698.273983	18.001833	1838
3699.287172	17.903457	1839
3700.301373	17.874847	1840
3701.315518	17.893985	1841
3702.328594	17.927365	1842
3703.341422	17.844768	1843
3704.356564	17.969899	1844
3705.368790	17.981226	1845
3706.382418	17.998489	1846
3707.396263	17.850724	1847
3708.407500	17.988805	1848
3709.424284	17.811726	1849
3710.434699	17.862841	1850
3711.452200	17.684697	1851
3712.462302	17.697182	1852
3713.480633	17.648815	1853
3714.488658	17.591834	1854
3715.509670	17.592172	1855
3716.514559	17.607932	1856
3717.536567	17.623126	1857
3718.542189	17.737651	1858
3719.564360	17.711172	1859
3720.569561	17.747793	1860
3721.590890	17.837208	1861
3722.595357	17.686985	1862
3723.617363	17.662918	1863
3724.620627	17.836480	1864
3725.644890	17.622190	1865
3726.648201	17.734262	1866
3727.671267	17.470124	1867
3728.675234	17.614526	1868
3729.698352	17.299552	1869
3730.701954	17.319431	1870
3731.726018	17.188259	1871
3732.729053	17.190196	1872
3733.753532	17.191044	1873
3734.757257	17.142839	1874
3735.780357	17.010051	1875
3736.783660	17.048870	1876
3737.807707	17.008205	1877
3738.811143	17.161564	1878
3739.834672	17.019736	1879
3740.838636	17.221728	1880
3741.862448	17.073943	1881
3742.865652	17.137154	1882
3743.889133	17.127579	1883
3744.892554	17.207808	1884
3745.916612	17.047900	1885
3746.919835	17.189462	1886
3747.942530	17.090227	1887
3748.946951	17.014046	1888
3749.969615	16.946913	1889
3750.972925	16.958782	1890
3751.995294	16.841134	1891
3753.000577	16.892522	1892
3754.022371	16.830166	1893
