time (s)	coil I (A)	last det (V)	int current (uC)
3247.253717	1.070687	0.564698	466.819611
3247.254595	1.555986	0.564698	1832.975586
3247.255515	1.551149	0.564698	3260.032227
3247.256398	1.512751	0.564698	4595.791992
3247.257381	1.469176	0.564698	6039.992187
3247.258313	1.428783	0.564698	7371.618164
3247.259232	1.391477	0.564698	8650.385742
3247.260098	1.183707	0.564698	9675.476562
3247.261088	0.165059	0.564698	9838.884766
3247.262025	0.089850	0.564698	9923.074219
3247.262884	0.089854	0.564698	10000.258789
3247.263833	0.089817	0.564698	10085.495117
3247.264782	0.089868	0.564698	10170.780273
3247.265676	0.089971	0.564698	10251.213867
3247.266576	0.089963	0.564698	10332.180664
3247.267511	0.089908	0.564698	10416.245117
3247.268456	0.089861	0.564698	10501.164062
3247.269349	0.089886	0.564698	10581.432617
3248.245436	1.052710	0.609593	446.348999
3248.246468	1.561271	0.609593	2057.580322
3248.247373	1.546102	0.609593	3456.802734
3248.248254	1.507207	0.609593	4784.652344
3248.249178	1.465386	0.609593	6138.668945
3248.250173	1.423901	0.609593	7555.450684
3248.251093	1.386775	0.609593	8831.283203
3248.251968	1.099105	0.609593	9793.000000
3248.253034	0.117367	0.609593	9918.113281
3248.253931	0.089883	0.609593	9998.738281
3248.254803	0.089952	0.609593	10077.176758
3248.255670	0.089897	0.609593	10155.118164
3248.256718	0.089879	0.609593	10249.311523
3248.257590	0.089883	0.609593	10327.689453
3248.258469	0.090018	0.609593	10406.815430
3248.259452	0.089978	0.609593	10495.263672
3248.260380	0.089934	0.609593	10578.722656
3248.261314	0.089908	0.609593	10662.697266
3249.281718	1.065081	0.609090	447.333862
3249.282821	1.562311	0.609090	2170.562744
3249.283713	1.543502	0.609090	3547.366699
3249.284597	1.504387	0.609090	4877.245117
3249.285592	1.459936	0.609090	6329.881836
3249.286598	1.417716	0.609090	7756.104492
3249.287488	1.381945	0.609090	8986.035156
3249.288357	0.931373	0.609090	9795.398437
3249.289466	0.098177	0.609090	9904.277344
3249.290375	0.089832	0.609090	9985.934570
3249.291254	0.089952	0.609090	10065.002930
3249.292236	0.089879	0.609090	10153.264648
3249.293233	0.089952	0.609090	10242.947266
3249.294119	0.089930	0.609090	10322.625977
3249.294980	0.089974	0.609090	10400.093750
3249.296045	0.089875	0.609090	10495.811523
3249.296962	0.089905	0.609090	10578.253906
3249.297832	0.089916	0.609090	10656.480469
3250.272464	1.079209	0.603148	473.772736
3250.273345	1.556122	0.603148	1844.716064
3250.274269	1.550391	0.603148	3277.276855
3250.275227	1.509152	0.603148	4723.043945
3250.276154	1.467184	0.603148	6083.123535
3250.277034	1.429684	0.603148	7341.245117
3250.278005	1.390474	0.603148	8691.394531
3250.278930	1.114288	0.603148	9722.111328
3250.279861	0.147499	0.603148	9859.432617
3250.280722	0.089828	0.603148	9936.774414
3250.281701	0.089978	0.603148	10024.863281
3250.282648	0.089875	0.603148	10109.975586
3250.283524	0.089974	0.603148	10188.792969
3250.284477	0.090040	0.603148	10274.601562
3250.285550	0.090048	0.603148	10371.222656
3250.286547	0.089901	0.603148	10460.854492
3250.287445	0.089956	0.603148	10541.634766
3250.288426	0.089993	0.603148	10629.917969
3251.309251	1.057244	0.624841	455.672028
3251.310113	1.553998	0.624841	1795.218018
3251.311102	1.549321	0.624841	3327.496826
3251.312049	1.508265	0.624841	4755.824219
3251.312944	1.467371	0.624841	6069.121094
3251.313870	1.429303	0.624841	7392.655762
3251.314811	1.389979	0.624841	8700.625977
3251.315748	1.107634	0.624841	9738.479492
3251.316633	0.151589	0.624841	9872.635742
3251.317558	0.089784	0.624841	9955.685547
3251.318518	0.089843	0.624841	10041.934570
3251.319436	0.089945	0.624841	10124.503906
3251.320310	0.090007	0.624841	10203.169922
3251.321278	0.089857	0.624841	10290.151367
3251.322210	0.089901	0.624841	10373.939453
3251.323113	0.089978	0.624841	10455.189453
3251.323975	0.089883	0.624841	10532.667969
3251.324951	0.089927	0.624841	10620.436523
3252.302257	1.059587	0.612321	441.847992
3252.303265	1.561113	0.612321	2015.450195
3252.304211	1.545363	0.612321	3477.363281
3252.305098	1.506270	0.612321	4813.424316
3252.306046	1.465122	0.612321	6202.360352
3252.306973	1.424242	0.612321	7522.632812
3252.307921	1.386207	0.612321	8836.756836
3252.308821	1.068369	0.612321	9798.289062
3252.309759	0.131675	0.612321	9921.799805
3252.310720	0.089795	0.612321	10008.092773
3252.311645	0.089978	0.612321	10091.322266
3252.312505	0.089883	0.612321	10168.621094
3252.313464	0.089872	0.612321	10254.808594
3252.314408	0.089901	0.612321	10339.674805
3252.315313	0.089956	0.612321	10421.084961
3252.316177	0.089956	0.612321	10498.806641
3252.317154	0.089945	0.612321	10586.682617
3252.318104	0.089945	0.612321	10672.130859
3253.335872	1.160980	0.544415	628.090332
3253.336763	1.561956	0.544415	2019.792725
3253.337635	1.548340	0.544415	3369.945068
3253.338517	1.507888	0.544415	4699.902344
3253.339570	1.462489	0.544415	6239.903320
3253.340443	1.424817	0.544415	7483.768555
3253.341362	1.388027	0.544415	8759.365234
3253.342234	1.081230	0.544415	9702.198242
3253.343220	0.129932	0.544415	9830.310547
3253.344133	0.089868	0.544415	9912.360352
3253.345006	0.089916	0.544415	9990.856445
3253.346025	0.089971	0.544415	10082.536133
3253.346917	0.089930	0.544415	10162.753906
3253.347839	0.089941	0.544415	10245.679687
3253.348704	0.089846	0.544415	10323.396484
3253.349711	0.089963	0.544415	10413.989258
3253.350614	0.089971	0.544415	10495.232422
3253.351507	0.089886	0.544415	10575.500977
3254.335264	1.148705	0.542256	601.921387
3254.336235	1.563823	0.542256	2120.393555
3254.337109	1.545623	0.542256	3471.267578
3254.338141	1.499663	0.542256	5018.919922
3254.339185	1.453817	0.542256	6536.705078
3254.340084	1.416152	0.542256	7809.826172
3254.340952	1.380978	0.542256	9008.514648
3254.342023	0.686027	0.542256	9743.249023
3254.342990	0.093018	0.542256	9833.197266
3254.343875	0.089872	0.542256	9912.733398
3254.344813	0.089890	0.542256	9997.050781
3254.345852	0.089883	0.542256	10090.439453
3254.346737	0.089993	0.542256	10170.083008
3254.347599	0.089963	0.542256	10247.631836
3254.348647	0.089985	0.542256	10341.936523
3254.349598	0.090007	0.542256	10427.533203
3254.350465	0.089938	0.542256	10505.508789
3254.351346	0.089956	0.542256	10584.759766
3255.360440	1.048081	0.504422	441.242126
3255.361470	1.560125	0.504422	2048.170410
3255.362514	1.540690	0.504422	3656.650391
3255.363399	1.500586	0.504422	4984.668945
3255.364366	1.458142	0.504422	6394.692383
3255.365430	1.413402	0.504422	7898.552246
3255.366363	1.376111	0.504422	9182.463867
3255.367233	0.754468	0.504422	9838.850586
3255.368303	0.093091	0.504422	9938.458008
3255.369304	0.089952	0.504422	10028.500000
3255.370198	0.089934	0.504422	10108.901367
3255.371165	0.089912	0.504422	10195.846680
3255.372216	0.089879	0.504422	10290.309570
3255.373130	0.089901	0.504422	10372.479492
3255.373991	0.089927	0.504422	10449.906250
3255.375067	0.090040	0.504422	10546.790039
3255.376027	0.089846	0.504422	10633.041992
3255.376907	0.089949	0.504422	10712.197266
3256.374745	1.075049	0.523234	475.171570
3256.375624	1.556331	0.523234	1843.186035
3256.376554	1.550944	0.523234	3285.563477
3256.377487	1.509503	0.523234	4693.929687
3256.378408	1.467144	0.523234	6045.168945
3256.379305	1.429816	0.523234	7327.713867
3256.380220	1.392162	0.523234	8601.541992
3256.381183	1.159724	0.523234	9718.356445
3256.382120	0.153461	0.523234	9862.149414
3256.382991	0.089875	0.523234	9940.430664
3256.383972	0.089854	0.523234	10028.577148
3256.384885	0.089952	0.523234	10110.704102
3256.385815	0.089993	0.523234	10194.397461
3256.386675	0.089978	0.523234	10271.778320
3256.387652	0.089923	0.523234	10359.632812
3256.388609	0.089901	0.523234	10445.667969
3256.389485	0.089982	0.523234	10524.492187
3256.390403	0.089978	0.523234	10607.091797
3257.387518	1.126703	0.564287	544.197510
3257.388405	1.559048	0.564287	1927.072876
3257.389264	1.549797	0.564287	3258.348877
3257.390244	1.507844	0.564287	4736.036133
3257.391193	1.465613	0.564287	6126.902832
3257.392090	1.427501	0.564287	7407.371582
3257.393013	1.390613	0.564287	8690.907227
3257.393964	1.108268	0.564287	9744.870117
3257.394895	0.136670	0.564287	9872.109375
3257.395782	0.089828	0.564287	9951.787109
3257.396713	0.089927	0.564287	10035.508789
3257.397675	0.089813	0.564287	10121.909180
3257.398557	0.089978	0.564287	10201.269531
3257.399471	0.089905	0.564287	10283.442383
3257.400429	0.089949	0.564287	10369.613281
3257.401356	0.089952	0.564287	10452.999023
3257.402237	0.089923	0.564287	10532.221680
3257.403153	0.089817	0.564287	10614.494141
3258.404569	1.087350	0.610379	486.045410
3258.405435	1.555635	0.610379	1833.225098
3258.406411	1.548479	0.610379	3344.540527
3258.407331	1.507716	0.610379	4731.639160
3258.408224	1.467686	0.610379	6042.282227
3258.409145	1.428918	0.610379	7358.315918
3258.410107	1.390093	0.610379	8695.584961
3258.411030	1.146855	0.610379	9754.132812
3258.411914	0.157998	0.610379	9893.802734
3258.412864	0.089832	0.610379	9979.142578
3258.413799	0.089857	0.610379	10063.159180
3258.414731	0.090000	0.610379	10147.039062
3258.415589	0.089923	0.610379	10224.193359
3258.416567	0.089938	0.610379	10312.152344
3258.417506	0.089934	0.610379	10396.600586
3258.418385	0.089927	0.610379	10475.646484
3258.419303	0.089956	0.610379	10558.226562
3258.420253	0.089927	0.610379	10643.657227
3259.419840	1.059371	0.641272	455.529694
3259.420716	1.554899	0.641272	1817.620850
3259.421681	1.549332	0.641272	3312.726562
3259.422621	1.508115	0.641272	4730.354980
3259.423533	1.467074	0.641272	6068.326172
3259.424413	1.429849	0.641272	7326.592773
3259.425397	1.391470	0.641272	8695.798828
3259.426302	1.147819	0.641272	9734.574219
3259.427199	0.160671	0.641272	9878.696289
3259.428092	0.089813	0.641272	9958.899414
3259.429098	0.089850	0.641272	10049.288086
3259.430014	0.089912	0.641272	10131.647461
3259.430905	0.089908	0.641272	10211.755859
3259.431791	0.089894	0.641272	10291.401367
3259.432760	0.089821	0.641272	10378.437500
3259.433697	0.089832	0.641272	10462.609375
3259.434593	0.089813	0.641272	10543.082031
3259.435527	0.089850	0.641272	10627.001953
3260.426679	1.046609	0.676653	441.668976
3260.427651	1.553774	0.676653	1951.937744
3260.428675	1.543480	0.676653	3532.461426
3260.429572	1.503464	0.676653	4881.068848
3260.430437	1.463712	0.676653	6147.179687
3260.431513	1.419650	0.676653	7674.722656
3260.432446	1.381674	0.676653	8963.824219
3260.433331	0.961926	0.676653	9815.128906
3260.434297	0.117781	0.676653	9928.905273
3260.435338	0.089843	0.676653	10022.431641
3260.436208	0.089930	0.676653	10100.670898
3260.437085	0.089974	0.676653	10179.578125
3260.438052	0.089978	0.676653	10266.586914
3260.439009	0.089963	0.676653	10352.681641
3260.439921	0.089901	0.676653	10434.671875
3260.440793	0.089923	0.676653	10513.084961
3260.441828	0.089894	0.676653	10606.125000
3260.442726	0.089872	0.676653	10686.830078
3261.454631	1.145354	0.640092	594.438660
3261.455582	1.562963	0.640092	2080.816162
3261.456460	1.546011	0.640092	3438.213623
3261.457392	1.504453	0.640092	4840.363770
3261.458467	1.457824	0.640092	6407.523926
3261.459344	1.419983	0.640092	7652.848633
3261.460212	1.384772	0.640092	8854.830078
3261.461241	0.857344	0.640092	9737.037109
3261.462205	0.099188	0.640092	9832.654297
3261.463082	0.089916	0.640092	9911.510742
3261.463973	0.089971	0.640092	9991.674805
3261.465075	0.089864	0.640092	10090.705078
3261.465967	0.089802	0.640092	10170.808594
3261.466831	0.089905	0.640092	10248.486328
3261.467886	0.089963	0.640092	10343.397461
3261.468868	0.089912	0.640092	10431.691406
3261.469746	0.089960	0.640092	10510.675781
3261.470634	0.089949	0.640092	10590.549805
3262.449600	1.051132	0.687239	444.628662
3262.450623	1.558612	0.687239	2039.088745
3262.451668	1.540953	0.687239	3649.385010
3262.452558	1.500000	0.687239	4984.384766
3262.453465	1.459102	0.687239	6307.790039
3262.454548	1.414354	0.687239	7839.535645
3262.455509	1.376199	0.687239	9162.062500
3262.456378	0.785999	0.687239	9845.095703
3262.457431	0.094937	0.687239	9945.063477
3262.458449	0.089960	0.687239	10036.642578
3262.459330	0.089908	0.687239	10115.851562
3262.460261	0.090022	0.687239	10199.662109
3262.461331	0.089897	0.687239	10295.852539
3262.462251	0.089963	0.687239	10378.619141
3262.463118	0.089985	0.687239	10456.636719
3262.464165	0.090044	0.687239	10550.913086
3262.465175	0.089846	0.687239	10641.658203
3262.466066	0.090055	0.687239	10721.897461
3263.487264	1.150133	0.675505	596.919006
3263.488302	1.563809	0.675505	2220.152344
3263.489198	1.541528	0.675505	3601.361572
3263.490131	1.499542	0.675505	5000.434570
3263.491205	1.452407	0.675505	6560.319824
3263.492136	1.413527	0.675505	7876.312988
3263.493010	1.377854	0.675505	9080.557617
3263.494072	0.624771	0.675505	9744.063477
3263.495086	0.091263	0.675505	9836.604492
3263.495984	0.089930	0.675505	9917.362305
3263.496960	0.090015	0.675505	10005.216797
3263.498009	0.089949	0.675505	10099.573242
3263.498930	0.089963	0.675505	10182.429687
3263.499790	0.089883	0.675505	10259.728516
3263.500859	0.090007	0.675505	10355.946289
3263.501840	0.089956	0.675505	10444.193359
3263.502729	0.090037	0.675505	10524.236328
3263.503728	0.089930	0.675505	10614.077148
3264.477126	1.056350	0.729190	457.399597
3264.477993	1.553961	0.729190	1804.683838
3264.478943	1.549468	0.729190	3276.678223
3264.479885	1.507756	0.729190	4696.984863
3264.480822	1.466221	0.729190	6070.833984
3264.481693	1.428585	0.729190	7315.131836
3264.482669	1.389437	0.729190	8671.222656
3264.483622	1.119983	0.729190	9738.566406
3264.484518	0.151472	0.729190	9874.285156
3264.485455	0.089725	0.729190	9958.357422
3264.486403	0.089886	0.729190	10043.569336
3264.487333	0.089941	0.729190	10127.214844
3264.488194	0.089854	0.729190	10204.579102
3264.489182	0.089883	0.729190	10293.383789
3264.490143	0.089927	0.729190	10379.803711
3264.491069	0.089952	0.729190	10463.099609
3264.491932	0.089912	0.729190	10540.693359
3264.492905	0.089857	0.729190	10628.124023
3265.514164	1.050084	0.694047	439.985291
3265.515125	1.558729	0.694047	1937.924072
3265.516066	1.546860	0.694047	3393.519531
3265.516959	1.507482	0.694047	4739.700684
3265.517836	1.466697	0.694047	6025.993652
3265.518837	1.425524	0.694047	7452.942871
3265.519788	1.386991	0.694047	8771.971680
3265.520692	1.111395	0.694047	9776.672852
3265.521622	0.145778	0.694047	9912.246094
3265.522580	0.089908	0.694047	9998.377930
3265.523502	0.089832	0.694047	10081.202148
3265.524371	0.089919	0.694047	10159.341797
3265.525299	0.089908	0.694047	10242.776367
3265.526243	0.089919	0.694047	10327.660156
3265.527165	0.089993	0.694047	10410.633789
3265.528038	0.089923	0.694047	10489.136719
3265.529010	0.089864	0.694047	10576.485352
3265.529969	0.089901	0.694047	10662.700195
3266.509003	1.067380	0.723051	466.445190
3266.509876	1.554639	0.723051	1823.644775
3266.510912	1.545330	0.723051	3424.606201
3266.511844	1.504274	0.723051	4826.589355
3266.512730	1.464507	0.723051	6124.142578
3266.513702	1.424443	0.723051	7508.701660
3266.514734	1.382351	0.723051	8935.288086
3266.515633	0.966354	0.723051	9804.040039
3266.516495	0.119506	0.723051	9907.053711
3266.517565	0.089806	0.723051	10003.146484
3266.518495	0.089810	0.723051	10086.668945
3266.519373	0.089872	0.723051	10165.576172
3266.520348	0.089971	0.723051	10253.297852
3266.521377	0.089850	0.723051	10345.752930
3266.522266	0.089949	0.723051	10425.717773
3266.523137	0.089945	0.723051	10504.059570
3266.524094	0.089927	0.723051	10590.119141
3266.525069	0.089908	0.723051	10677.780273
3267.539380	1.053999	0.698942	440.571625
3267.540477	1.560626	0.698942	2152.578613
3267.541476	1.538932	0.698942	3689.971680
3267.542350	1.499370	0.698942	5000.420898
3267.543344	1.455286	0.698942	6446.974609
3267.544405	1.411637	0.698942	7944.721680
3267.545309	1.375126	0.698942	9187.834961
3267.546177	0.735304	0.698942	9826.079102
3267.547276	0.092582	0.698942	9927.826172
3267.548244	0.089989	0.698942	10014.935547
3267.549114	0.089963	0.698942	10093.204102
3267.550134	0.089963	0.698942	10184.966797
3267.551165	0.089956	0.698942	10277.711914
3267.552059	0.089974	0.698942	10358.149414
3267.552968	0.089916	0.698942	10439.882812
3267.554039	0.090077	0.698942	10536.355469
3267.554994	0.089989	0.698942	10622.294922
3267.555860	0.089941	0.698942	10700.184570
3268.543711	1.097003	0.699421	491.457458
3268.544593	1.556382	0.699421	1864.186279
3268.545539	1.548186	0.699421	3328.770020
3268.546501	1.506211	0.699421	4777.745117
3268.547430	1.464767	0.699421	6138.513672
3268.548297	1.427267	0.699421	7375.954102
3268.549263	1.388463	0.699421	8717.208984
3268.550226	1.065678	0.699421	9743.456055
3268.551124	0.134242	0.699421	9864.004883
3268.552013	0.089821	0.699421	9943.855469
3268.552963	0.089839	0.699421	10029.202148
3268.553905	0.089872	0.699421	10113.861328
3268.554796	0.089905	0.699421	10193.966797
3268.555722	0.089864	0.699421	10277.181641
3268.556675	0.089934	0.699421	10362.888672
3268.557597	0.089839	0.699421	10445.719727
3268.558463	0.089996	0.699421	10523.656250
3268.559414	0.089843	0.699421	10609.096680
3269.565672	1.116522	0.709379	510.250641
3269.566597	1.559037	0.709379	1952.359741
3269.567474	1.549116	0.709379	3310.934570
3269.568412	1.508060	0.709379	4725.495117
3269.569369	1.465118	0.709379	6127.613281
3269.570278	1.426344	0.709379	7424.160156
3269.571158	1.390382	0.709379	8647.696289
3269.572112	1.134477	0.709379	9729.988281
3269.573064	0.145730	0.709379	9868.723633
3269.573956	0.089949	0.709379	9948.958008
3269.574874	0.089945	0.709379	10031.527344
3269.575790	0.089919	0.709379	10113.893555
3269.576734	0.089945	0.709379	10198.801758
3269.577628	0.089905	0.709379	10279.176758
3269.578556	0.089974	0.709379	10362.672852
3269.579504	0.089967	0.709379	10447.961914
3269.580435	0.090062	0.709379	10531.809570
3269.581297	0.089985	0.709379	10609.376953
3270.582240	1.067303	0.740039	489.892273
3270.583129	1.557686	0.740039	1874.674805
3270.584045	1.549006	0.740039	3293.564453
3270.585003	1.506259	0.740039	4736.560059
3270.585938	1.464763	0.740039	6106.113770
3270.586822	1.427754	0.740039	7368.248047
3270.587768	1.389503	0.740039	8682.717773
3270.588716	1.103390	0.740039	9728.731445
3270.589659	0.137900	0.740039	9858.771484
3270.590522	0.089854	0.740039	9936.315430
3270.591493	0.089806	0.740039	10023.516602
3270.592426	0.089930	0.740039	10107.421875
3270.593320	0.090044	0.740039	10187.920898
3270.594197	0.089817	0.740039	10266.690430
3270.595173	0.089817	0.740039	10354.351562
3270.596125	0.090018	0.740039	10440.048828
3270.597020	0.089905	0.740039	10520.513672
3270.597940	0.089832	0.740039	10603.158203
3271.592640	1.060587	0.789974	451.810120
3271.593579	1.553463	0.789974	1910.511963
3271.594563	1.545824	0.789974	3431.602539
3271.595494	1.504486	0.789974	4832.279297
3271.596363	1.465126	0.789974	6105.473633
3271.597423	1.421689	0.789974	7612.464355
3271.598310	1.384904	0.789974	8840.874023
3271.599180	1.081135	0.789974	9781.461914
3271.600107	0.142192	0.789974	9913.274414
3271.601114	0.089872	0.789974	10003.775391
3271.602040	0.089868	0.789974	10086.993164
3271.602939	0.089974	0.789974	10167.879883
3271.603931	0.089941	0.789974	10257.101562
3271.604844	0.089824	0.789974	10339.111328
3271.605765	0.090011	0.789974	10422.011719
3271.606629	0.089857	0.789974	10499.648437
3271.607668	0.089905	0.789974	10593.059570
3271.608550	0.089974	0.789974	10672.416992
3272.610129	1.189882	0.827981	673.472961
3272.611080	1.563570	0.827981	2160.428467
3272.611966	1.543004	0.827981	3527.530273
3272.612868	1.501241	0.827981	4881.649902
3272.613971	1.454308	0.827981	6485.751465
