time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
1984.978091	329.080139	1.239407	0.021709	117
1987.005612	329.011292	1.247726	0.022214	119
1989.032920	329.039978	1.254130	0.022226	121
1991.058852	329.115662	1.261493	0.022599	123
1993.083801	329.202118	1.268429	0.023141	125
1995.108080	329.389221	1.274837	0.023310	127
1997.132266	329.525391	1.279369	0.023721	129
1999.157102	329.696747	1.283328	0.023711	131
2001.181822	329.830719	1.284864	0.023786	133
2003.207391	329.870789	1.285988	0.023992	135
2005.233411	329.897400	1.286001	0.024585	137
2007.260381	329.869568	1.286793	0.025134	139
2009.287402	329.772888	1.288247	0.025478	141
2011.315029	329.698792	1.290320	0.025885	143
2013.342012	329.640991	1.294344	0.026233	145
2015.369953	329.455536	1.299163	0.026704	147
2017.397271	329.436859	1.304345	0.026513	149
2019.424810	329.364624	1.309239	0.026959	151
2021.452622	329.339020	1.315015	0.027042	153
2023.479855	329.362823	1.326487	0.027070	155
2025.506800	329.359009	1.324823	0.027904	157
2027.534493	329.411591	1.321015	0.028373	159
2029.563070	329.445282	1.319015	0.028499	161
2031.592672	329.477112	1.316517	0.028899	163
2033.622935	329.504547	1.315049	0.029589	165
2035.651857	329.462036	1.311959	0.029773	167
2037.680310	329.407532	1.307571	0.029900	169
2039.707816	329.343018	1.304528	0.030262	171
2041.734812	329.284027	1.300210	0.030589	173
2043.760595	329.252319	1.298137	0.030655	175
2045.787070	329.195801	1.297577	0.031554	177
2047.812533	329.270813	1.296167	0.031620	179
2049.837253	329.365814	1.296710	0.032259	181
2051.861856	329.502991	1.297686	0.032547	183
2053.885863	329.644379	1.297760	0.032795	185
2055.909920	329.805695	1.296663	0.032829	187
2057.933844	329.937134	1.294713	0.033194	189
2059.958256	330.041595	1.291523	0.033266	191
2061.982684	330.094635	1.287680	0.033621	193
2064.008028	330.115814	1.284881	0.033980	195
2066.033536	330.071686	1.281256	0.034309	197
2068.059670	330.049561	1.278287	0.034321	199
2070.085750	329.958160	1.275985	0.035002	201
2072.111946	329.925629	1.275076	0.035370	203
2074.138268	329.835937	1.272941	0.035914	205
2076.164771	329.809296	1.271396	0.036254	207
2078.191935	329.780396	1.269017	0.036620	209
2080.219172	329.765045	1.266861	0.036868	211
2082.247251	329.766907	1.264600	0.037335	213
2084.275824	329.750824	1.261740	0.037429	215
2086.304901	329.774811	1.258468	0.037812	217
2088.333551	329.739105	1.255734	0.038599	219
2090.362611	329.695129	1.253953	0.039080	221
2092.391363	329.659088	1.251425	0.039413	223
2094.419670	329.587189	1.248909	0.039959	225
2096.447588	329.485413	1.246396	0.040508	227
2098.475202	329.419769	1.245022	0.041123	229
2100.501952	329.375092	1.242937	0.041690	231
2102.528169	329.358459	1.243224	0.041954	233
2104.553803	329.418091	1.243167	0.042449	235
2106.578597	329.520721	1.242815	0.042730	237
2108.602931	329.655243	1.243466	0.042987	239
2110.626617	329.853241	1.242521	0.043101	241
2112.650529	330.052551	1.241797	0.043439	243
2114.674152	330.235474	1.240639	0.043711	245
2116.697818	330.409821	1.237972	0.044257	247
2118.722614	330.520203	1.235477	0.044756	249
2120.747400	330.532349	1.233005	0.045237	251
2122.773237	330.529663	1.229649	0.045537	253
2124.798916	330.464111	1.227806	0.046122	255
2126.825205	330.403473	1.225477	0.046520	1
2128.851621	330.372711	1.223717	0.046787	3
2130.877973	330.310425	1.221562	0.047193	5
2132.904952	330.293457	1.219998	0.047703	7
2134.931726	330.245728	1.218147	0.047877	9
2136.959107	330.228668	1.215782	0.048366	11
2138.986452	330.211578	1.213342	0.048517	13
2141.014889	330.209534	1.211066	0.048683	15
2143.043845	330.161102	1.209483	0.049072	17
2145.072114	330.140015	1.206617	0.049471	19
2147.101416	330.097382	1.203062	0.049911	21
2149.130350	330.003906	1.200097	0.050336	23
2151.158502	329.876984	1.198189	0.050868	25
2153.186596	329.818726	1.194482	0.051003	27
