time (s)	coil I (A)	last det (V)	int current (uC)
1916.179870	0.090026	0.488479	13867.267578
1916.180885	0.089890	0.488479	13958.505859
1916.181776	0.090029	0.488479	14038.721680
1916.182732	0.089982	0.488479	14124.744141
1916.183794	0.089952	0.488479	14220.273437
1916.184721	0.089956	0.488479	14303.663086
1916.185588	0.089916	0.488479	14381.620117
1916.186668	0.090029	0.488479	14478.851562
1917.146106	1.099457	0.585606	517.844116
1917.147002	1.559810	0.585606	1915.433472
1917.147868	1.551482	0.585606	3259.016846
1917.148839	1.510305	0.585606	4725.523437
1917.149761	1.467469	0.585606	6078.530273
1917.150672	1.428783	0.585606	7380.151367
1917.151556	1.392048	0.585606	8610.722656
1917.152526	1.355229	0.585606	9925.294922
1917.153472	1.320146	0.585606	11174.153320
1917.154365	1.287876	0.585606	12324.226562
1917.155283	1.237430	0.585606	13460.187500
1917.156216	0.259625	0.585606	13702.417969
1917.157141	0.089919	0.585606	13785.593750
1917.158002	0.090004	0.585606	13863.086914
1917.158971	0.090004	0.585606	13950.300781
1917.159925	0.089985	0.585606	14036.146484
1917.160804	0.090004	0.585606	14115.259766
1917.161711	0.089952	0.585606	14196.846680
1917.162669	0.090022	0.585606	14283.087891
1917.163590	0.089934	0.585606	14365.916992
1917.164465	0.089927	0.585606	14444.602539
1918.208695	1.053388	0.457114	443.476135
1918.209759	1.563065	0.457114	2106.577393
1918.210761	1.541711	0.457114	3651.372314
1918.211660	1.501674	0.457114	5001.376953
1918.212637	1.458289	0.457114	6426.125000
1918.213692	1.414614	0.457114	7918.542969
1918.214610	1.377272	0.457114	9182.878906
1918.215477	1.342994	0.457114	10347.254883
1918.216568	1.303942	0.457114	11769.855469
1918.217530	1.269690	0.457114	12991.296875
1918.218416	0.801383	0.457114	13701.322266
1918.219426	0.100155	0.457114	13802.478516
1918.220479	0.089934	0.457114	13897.178711
1918.221363	0.090015	0.457114	13976.751953
1918.222231	0.090007	0.457114	14054.877930
1918.223324	0.089949	0.457114	14153.191406
1918.224274	0.089927	0.457114	14238.622070
1918.225133	0.090026	0.457114	14315.954102
1918.226180	0.090018	0.457114	14410.203125
1918.227218	0.089923	0.457114	14503.542969
1918.228113	0.089960	0.457114	14584.056641
1919.172202	1.071650	0.621140	490.815887
1919.173090	1.558700	0.621140	1874.941528
1919.174019	1.551295	0.621140	3316.094727
1919.174971	1.508888	0.621140	4752.556152
1919.175903	1.466543	0.621140	6119.374023
1919.176785	1.429391	0.621140	7380.096680
1919.177699	1.391477	0.621140	8651.906250
1919.178654	1.354574	0.621140	9945.524414
1919.179585	1.319989	0.621140	11174.433594
1919.180470	1.287546	0.621140	12313.912109
1919.181441	1.205409	0.621140	13484.364258
1919.182399	0.230826	0.621140	13705.496094
1919.183301	0.089875	0.621140	13786.563477
1919.184168	0.089879	0.621140	13864.488281
1919.185127	0.089930	0.621140	13950.731445
1919.186071	0.089974	0.621140	14035.666992
1919.186948	0.090022	0.621140	14114.616211
1919.187889	0.089993	0.621140	14199.299805
1919.188816	0.090007	0.621140	14282.736328
1919.189744	0.089916	0.621140	14366.177734
1919.190626	0.089963	0.621140	14445.525391
1920.246352	1.065729	0.420598	464.657745
1920.247219	1.556913	0.420598	1814.501221
1920.248167	1.550947	0.420598	3284.799316
1920.249102	1.509675	0.420598	4696.345703
1920.250036	1.468110	0.420598	6067.560547
1920.250910	1.430457	0.420598	7317.779297
1920.251885	1.391345	0.420598	8674.340820
1920.252846	1.354318	0.420598	9975.839844
1920.253744	1.320688	0.420598	11161.818359
1920.254660	1.288272	0.420598	12341.875000
1920.255618	1.216146	0.420598	13506.943359
1920.256554	0.231841	0.420598	13723.946289
1920.257422	0.089919	0.420598	13801.996094
1920.258354	0.089956	0.420598	13885.834961
1920.259300	0.089908	0.420598	13970.888672
1920.260216	0.089956	0.420598	14053.288086
1920.261095	0.089912	0.420598	14132.321289
1920.262065	0.089960	0.420598	14219.582031
1920.263018	0.089897	0.420598	14305.253906
1920.263907	0.089985	0.420598	14385.250977
1920.264809	0.089989	0.420598	14466.420898
1921.200257	1.119459	0.643255	544.057190
1921.201147	1.560487	0.643255	1932.890869
1921.202075	1.548893	0.643255	3370.263428
1921.202943	1.510378	0.643255	4681.271973
1921.203933	1.465324	0.643255	6131.942383
1921.204870	1.426498	0.643255	7468.570801
1921.205749	1.390642	0.643255	8690.945312
1921.206767	1.352373	0.643255	10067.661133
1921.207649	1.317561	0.643255	11229.750000
1921.208566	1.284877	0.643255	12407.982422
1921.209467	1.220259	0.643255	13507.435547
1921.210405	0.237455	0.643255	13730.167969
1921.211339	0.089927	0.643255	13814.159180
1921.212267	0.089952	0.643255	13897.634766
1921.213132	0.090033	0.643255	13975.513672
1921.214149	0.089901	0.643255	14066.943359
1921.215079	0.089967	0.643255	14150.612305
1921.215945	0.089974	0.643255	14228.530273
1921.216953	0.089971	0.643255	14319.220703
1921.217830	0.089908	0.643255	14398.070312
1921.218731	0.089956	0.643255	14479.121094
1922.280083	1.097761	0.413524	563.151489
1922.280995	1.563395	0.413524	1988.967407
1922.281913	1.547966	0.413524	3410.000488
1922.282795	1.508807	0.413524	4740.768555
1922.283738	1.465653	0.413524	6122.879395
1922.284698	1.425593	0.413524	7491.449219
1922.285626	1.388328	0.413524	8779.817383
1922.286495	1.354061	0.413524	9956.496094
1922.287465	1.318685	0.413524	11235.621094
1922.288416	1.284723	0.413524	12457.392578
1922.289310	1.200033	0.413524	13530.221680
1922.290259	0.236602	0.413524	13754.756836
1922.291166	0.089795	0.413524	13836.201172
1922.292116	0.089949	0.413524	13921.652344
1922.293010	0.089978	0.413524	14002.092773
1922.293929	0.089923	0.413524	14084.732422
1922.294894	0.089938	0.413524	14171.522461
1922.295808	0.089963	0.413524	14253.749023
1922.296681	0.089985	0.413524	14332.306641
1922.297632	0.089934	0.413524	14417.833984
1922.298566	0.089971	0.413524	14501.866211
1923.230409	1.061426	0.662623	460.658813
1923.231285	1.556466	0.662623	1824.123169
1923.232147	1.551907	0.662623	3161.866699
1923.233292	1.505057	0.662623	4885.157227
1923.234196	1.463837	0.662623	6208.465820
1923.235063	1.427219	0.662623	7445.864746
1923.236120	1.384699	0.662623	8909.491211
1923.237101	1.346730	0.662623	10230.632812
1923.237983	1.313741	0.662623	11389.352539
1923.238867	1.280973	0.662623	12521.732422
1923.239975	0.968734	0.662623	13595.089844
1923.240857	0.128412	0.662623	13708.348633
1923.241714	0.089843	0.662623	13785.343750
1923.242758	0.090077	0.662623	13879.383789
1923.243723	0.089956	0.662623	13966.191406
1923.244603	0.090037	0.662623	14045.423828
1923.245470	0.089930	0.662623	14123.393555
1923.246568	0.090015	0.662623	14222.229492
1923.247493	0.090033	0.662623	14305.509766
1923.248358	0.090026	0.662623	14383.381836
1923.249410	0.090044	0.662623	14478.108398
1924.310498	1.087672	0.419619	487.277100
1924.311375	1.558180	0.419619	1853.800903
1924.312239	1.552943	0.419619	3195.543701
1924.313295	1.508236	0.419619	4788.241211
1924.314176	1.467832	0.419619	6081.401367
1924.315048	1.430739	0.419619	7329.005371
1924.315989	1.392330	0.419619	8639.188477
1924.316968	1.354296	0.419619	9965.043945
1924.317891	1.320117	0.419619	11183.511719
1924.318781	1.287968	0.419619	12329.802734
1924.319809	1.168264	0.419619	13530.778320
1924.320726	0.200343	0.419619	13714.493164
1924.321605	0.089813	0.419619	13793.439453
1924.322461	0.089971	0.419619	13870.454102
1924.323517	0.089923	0.419619	13965.413086
1924.324395	0.089960	0.419619	14044.397461
1924.325264	0.089945	0.419619	14122.559570
1924.326266	0.089941	0.419619	14212.680664
1924.327171	0.089934	0.419619	14294.071289
1924.328074	0.089996	0.419619	14375.337891
1924.328949	0.089974	0.419619	14454.065430
1925.263829	1.075045	0.646095	476.245026
1925.264693	1.556060	0.646095	1820.680542
1925.265765	1.545850	0.646095	3477.831299
1925.266769	1.500681	0.646095	4984.515137
1925.267646	1.461486	0.646095	6266.238281
1925.268642	1.420177	0.646095	7680.734375
1925.269711	1.377766	0.646095	9153.566406
1925.270598	1.342892	0.646095	10344.711914
1925.271466	1.309303	0.646095	11481.186523
1925.272568	1.271305	0.646095	12882.164062
1925.273550	0.769944	0.646095	13638.249023
1925.274417	0.101301	0.646095	13726.077148
1925.275448	0.090011	0.646095	13818.878906
1925.276485	0.089923	0.646095	13912.128906
1925.277376	0.090055	0.646095	13992.368164
1925.278290	0.090037	0.646095	14074.662109
1925.279366	0.090026	0.646095	14171.529297
1925.280311	0.090011	0.646095	14256.589844
1925.281176	0.090026	0.646095	14334.461914
1925.282210	0.090110	0.646095	14427.635742
1925.283225	0.090044	0.646095	14519.030273
1926.339236	1.145464	0.442891	589.913879
1926.340196	1.564713	0.442891	2092.038574
1926.341068	1.546985	0.442891	3441.009277
1926.342000	1.505464	0.442891	4844.101562
1926.343058	1.458842	0.442891	6387.555664
1926.343956	1.420928	0.442891	7663.548828
1926.344824	1.385713	0.442891	8866.347656
1926.345862	1.345902	0.442891	10263.394531
1926.346829	1.310043	0.442891	11530.206055
1926.347710	1.278838	0.442891	12656.862305
1926.348601	1.000126	0.442891	13547.974609
1926.349693	0.115298	0.442891	13673.879883
1926.350587	0.089912	0.442891	13754.261719
1926.351451	0.090011	0.442891	13832.031250
1926.352489	0.090026	0.442891	13925.477539
1926.353451	0.090011	0.442891	14012.068359
1926.354324	0.090081	0.442891	14090.708984
1926.355200	0.090018	0.442891	14169.565430
1926.356306	0.089905	0.442891	14269.000000
1926.357182	0.089978	0.442891	14347.820312
1926.358050	0.090059	0.442891	14425.991211
1927.296312	1.045822	0.623617	441.336700
1927.297235	1.554745	0.623617	1876.366211
1927.298183	1.549677	0.623617	3345.459473
1927.299104	1.508602	0.623617	4734.882324
1927.299988	1.468942	0.623617	6033.426758
1927.300920	1.429296	0.623617	7365.530273
1927.301878	1.390785	0.623617	8697.902344
1927.302794	1.355262	0.623617	9939.322266
1927.303665	1.321842	0.623617	11090.646484
1927.304625	1.287795	0.623617	12326.929687
1927.305577	1.214154	0.623617	13482.804687
1927.306476	0.261086	0.623617	13717.521484
1927.307393	0.090033	0.623617	13800.082031
1927.308310	0.089934	0.623617	13882.551758
1927.309258	0.089982	0.623617	13967.854492
1927.310145	0.089978	0.623617	14047.665039
1927.311072	0.089927	0.623617	14131.027344
1927.312016	0.090048	0.623617	14216.032227
1927.312948	0.090004	0.623617	14299.916016
1927.313810	0.090026	0.623617	14377.518555
1927.314735	0.089996	0.623617	14460.765625
1928.368733	1.086376	0.471189	496.473694
1928.369621	1.559418	0.471189	1881.236572
1928.370485	1.552009	0.471189	3222.172363
1928.371455	1.510888	0.471189	4687.733398
1928.372401	1.468385	0.471189	6076.825684
1928.373299	1.430094	0.471189	7361.049805
1928.374239	1.392609	0.471189	8670.101562
1928.375166	1.355142	0.471189	9926.318359
1928.376095	1.320187	0.471189	11152.771484
1928.376997	1.288140	0.471189	12314.673828
1928.377998	1.160266	0.471189	13476.099609
1928.379065	0.168948	0.471189	13656.367187
1928.380012	0.089963	0.471189	13741.562500
1928.380881	0.090018	0.471189	13819.788086
1928.381928	0.090007	0.471189	13914.025391
1928.382946	0.089960	0.471189	14005.604492
1928.383841	0.090000	0.471189	14086.154297
1928.384799	0.090066	0.471189	14172.437500
1928.385861	0.089956	0.471189	14267.970703
1928.386791	0.090015	0.471189	14351.684570
1928.387654	0.090077	0.471189	14429.420898
1929.328700	1.047345	0.597687	441.979553
1929.329656	1.559535	0.597687	1932.895020
1929.330584	1.547919	0.597687	3369.363525
1929.331511	1.507885	0.597687	4767.172363
1929.332389	1.467275	0.597687	6055.440430
1929.333362	1.427271	0.597687	7444.174805
1929.334322	1.388503	0.597687	8777.137695
1929.335227	1.353021	0.597687	10001.622070
1929.336144	1.319557	0.597687	11211.655273
1929.337087	1.285148	0.597687	12423.549805
1929.338016	1.190801	0.597687	13529.803711
1929.338899	0.235466	0.597687	13737.720703
1929.339829	0.089919	0.597687	13821.345703
1929.340763	0.089993	0.597687	13905.398437
1929.341689	0.090007	0.597687	13988.745117
1929.342566	0.089996	0.597687	14067.671875
1929.343541	0.090033	0.597687	14155.454102
1929.344492	0.090011	0.597687	14241.054687
1929.345388	0.090022	0.597687	14321.714844
1929.346283	0.089912	0.597687	14402.186523
1929.347229	0.089960	0.597687	14487.288086
1930.397180	1.128633	0.492201	541.743713
1930.398064	1.560721	0.492201	1921.421387
1930.398943	1.551075	0.492201	3284.816895
1930.399862	1.510518	0.492201	4672.982422
1930.400824	1.467330	0.492201	6084.554199
1930.401754	1.428483	0.492201	7413.042969
1930.402623	1.392367	0.492201	8623.009766
1930.403603	1.355156	0.492201	9951.062500
1930.404554	1.319898	0.492201	11206.285156
1930.405446	1.287363	0.492201	12354.613281
1930.406338	1.237727	0.492201	13458.666016
1930.407292	0.267169	0.492201	13713.544922
1930.408233	0.089835	0.492201	13798.080078
1930.409107	0.090044	0.492201	13876.778320
1930.410022	0.089996	0.492201	13959.125000
1930.410960	0.090037	0.492201	14043.579102
1930.411887	0.089941	0.492201	14126.955078
1930.412764	0.089967	0.492201	14205.856445
1930.413747	0.089952	0.492201	14294.279297
1930.414668	0.090029	0.492201	14377.196289
1930.415589	0.090051	0.492201	14460.133789
1931.362207	1.138901	0.591435	578.561890
1931.363137	1.563212	0.591435	2032.348755
1931.364016	1.547889	0.591435	3392.943359
1931.364999	1.505186	0.591435	4872.541016
1931.366025	1.458779	0.591435	6369.248535
1931.366913	1.421385	0.591435	7631.438477
1931.367785	1.385973	0.591435	8840.006836
1931.368759	1.348920	0.591435	10153.854492
1931.369720	1.312599	0.591435	11415.261719
1931.370635	1.280288	0.591435	12586.725586
1931.371519	1.120664	0.591435	13577.392578
1931.372550	0.141317	0.591435	13723.090820
1931.373448	0.089868	0.591435	13803.791992
1931.374325	0.090011	0.591435	13882.731445
1931.375255	0.089949	0.591435	13966.383789
1931.376266	0.089901	0.591435	14057.273437
1931.377199	0.089923	0.591435	14141.171875
1931.378062	0.089956	0.591435	14218.803711
1931.379082	0.089930	0.591435	14310.533203
1931.379975	0.089993	0.591435	14390.896484
1931.380895	0.089912	0.591435	14473.615234
1932.423755	1.062059	0.501688	460.933716
1932.424630	1.557125	0.501688	1823.418335
1932.425666	1.547534	0.501688	3426.663574
1932.426574	1.506943	0.501688	4794.968262
1932.427454	1.467004	0.501688	6085.932129
1932.428320	1.428398	0.501688	7322.925293
1932.429385	1.387375	0.501688	8800.480469
1932.430271	1.352673	0.501688	9998.949219
1932.431141	1.320443	0.501688	11147.734375
1932.432129	1.285261	0.501688	12417.572266
1932.433057	1.169392	0.501688	13502.768555
1932.433983	0.210535	0.501688	13697.723633
1932.434858	0.089934	0.501688	13776.416016
1932.435877	0.089982	0.501688	13868.107422
1932.436772	0.089894	0.501688	13948.562500
1932.437652	0.089974	0.501688	14027.740234
1932.438596	0.090037	0.501688	14112.734375
1932.439571	0.089927	0.501688	14200.413086
1932.440490	0.090000	0.501688	14283.123047
1932.441356	0.090040	0.501688	14361.097656
1932.442394	0.090022	0.501688	14454.540039
1933.400629	1.066560	0.603286	447.955261
1933.401731	1.562988	0.603286	2170.368408
1933.402702	1.540763	0.603286	3666.449219
1933.403568	1.501772	0.603286	4966.984375
1933.404642	1.454019	0.603286	6528.600586
1933.405681	1.411315	0.603286	7994.956543
1933.406577	1.375020	0.603286	9226.974609
1933.407512	1.339666	0.603286	10479.561523
1933.408578	1.300367	0.603286	11865.752930
1933.409535	1.266830	0.603286	13078.109375
1933.410409	0.722270	0.603286	13709.374023
1933.411469	0.093252	0.603286	13808.220703
1933.412463	0.089963	0.603286	13897.644531
1933.413357	0.090011	0.603286	13978.114258
1933.414316	0.090004	0.603286	14064.427734
1933.415361	0.089949	0.603286	14158.423828
1933.416287	0.089956	0.603286	14241.722656
1933.417146	0.089993	0.603286	14319.026367
1933.418208	0.089989	0.603286	14414.594727
1933.419208	0.089982	0.603286	14504.576172
1933.420089	0.090000	0.603286	14583.866211
1934.447515	1.112029	0.517648	580.479065
1934.448580	1.564629	0.517648	2246.808838
1934.449512	1.539770	0.517648	3681.875000
1934.450378	1.500033	0.517648	4980.903320
1934.451458	1.453249	0.517648	6550.412598
