time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
7334.947045	86.452431	1.520953	0.031238	41
7336.973428	86.496124	1.518057	0.031010	43
7338.999387	86.577888	1.515218	0.031048	45
7341.025307	86.658691	1.513359	0.030864	47
7343.051246	86.793518	1.511581	0.030833	49
7345.077002	86.931511	1.509244	0.030747	51
7347.102974	87.070320	1.508400	0.030921	53
7349.129361	87.154083	1.506624	0.031092	55
7351.155826	87.201118	1.502890	0.031117	57
7353.182336	87.236282	1.499979	0.031127	59
7355.209196	87.233330	1.499824	0.031523	61
7357.236103	87.253479	1.498602	0.031691	63
7359.262718	87.233727	1.497073	0.031793	65
7361.289524	87.192863	1.495737	0.031604	67
7363.316380	87.215164	1.493868	0.031691	69
7365.343731	87.179459	1.491062	0.032000	71
7367.370817	87.118698	1.487577	0.032338	73
7369.398489	87.062317	1.486043	0.032375	75
7371.426271	87.059357	1.483705	0.032235	77
7373.454125	87.060516	1.481164	0.032368	79
7375.481956	87.064560	1.478285	0.032360	81
7377.509579	87.100487	1.475238	0.032436	83
7379.537036	87.145538	1.473779	0.032516	85
7381.564164	87.154541	1.471357	0.032661	87
7383.591097	87.159836	1.470497	0.032486	89
7385.617945	87.172241	1.470336	0.032584	91
7387.644187	87.185562	1.468449	0.032657	93
7389.670872	87.188797	1.466948	0.032993	95
7391.697446	87.151642	1.465737	0.033378	97
7393.724207	87.140648	1.462966	0.033191	99
7395.751049	87.139008	1.459743	0.033181	101
7397.778037	87.133789	1.457973	0.033391	103
7399.805030	87.098938	1.455848	0.033448	105
7401.831854	87.104378	1.454039	0.033725	107
7403.858651	87.077736	1.452843	0.034045	109
7405.885446	87.050262	1.449667	0.034129	111
7407.911894	87.088135	1.445735	0.034081	113
7409.937981	87.113281	1.443834	0.033965	115
7411.963892	87.212463	1.442088	0.033927	117
7413.990027	87.318527	1.439030	0.033989	119
7416.015586	87.406479	1.435181	0.033962	121
7418.041739	87.508408	1.433663	0.033992	123
7420.067657	87.634178	1.432033	0.033872	125
7422.093778	87.708878	1.430746	0.033619	127
7424.120273	87.746887	1.429070	0.033850	129
7426.146746	87.783005	1.427400	0.034048	131
