crossing time (s)	slope (V/s)	crossing number
7166.684420	12.080176	4995
7167.695991	12.515951	4996
7168.711962	12.119717	4997
7169.725796	12.363820	4998
7170.741069	12.215775	4999
7171.755552	12.201320	5000
7172.770625	12.356260	5001
7173.785389	12.192309	5002
7174.798387	12.627029	5003
7175.812724	12.669910	5004
7176.828345	13.258203	5005
7177.840429	12.941967	5006
7178.854890	13.520641	5007
7179.867198	12.829549	5008
7180.881354	13.311697	5009
7181.891999	12.831889	5010
7182.909560	13.148164	5011
7183.917527	12.836121	5012
7184.935937	12.702877	5013
7185.945006	12.721181	5014
7186.967469	12.582120	5015
7187.970269	12.283707	5016
7188.997220	12.911491	5017
7189.999887	12.371587	5018
7191.025696	13.316631	5019
7192.029066	12.842423	5020
7193.048614	13.482105	5021
7194.057318	13.062804	5022
7195.072711	13.408835	5023
7196.085154	13.080480	5024
7197.097263	13.041269	5025
7198.113088	13.074856	5026
7199.124651	12.820918	5027
7200.142458	13.107862	5028
7201.153598	12.692642	5029
7202.172380	13.148457	5030
7203.182819	12.806362	5031
7204.200086	13.344685	5032
7205.211206	13.253102	5033
7206.227406	13.487451	5034
7207.239970	13.720793	5035
7208.255291	13.990352	5036
7209.269863	14.276572	5037
7210.287149	14.229095	5038
7211.297510	14.360014	5039
7212.311898	14.426876	5040
7213.324028	14.591991	5041
7214.342046	15.035728	5042
7215.350772	15.032876	5043
7216.368899	15.711235	5044
7217.379958	15.118959	5045
7218.396643	15.770696	5046
7219.406344	15.031088	5047
7220.423515	16.036912	5048
7221.433696	15.281379	5049
7222.449067	15.761695	5050
7223.460915	15.271646	5051
7224.474011	15.375417	5052
7225.486585	14.606140	5053
7226.497009	14.531563	5054
7227.511247	14.144844	5055
7228.521090	13.940014	5056
7229.538782	13.749349	5057
7230.546814	13.349416	5058
7231.570517	13.269125	5059
7232.574018	12.980017	5060
7233.600309	13.581432	5061
7234.603635	13.268275	5062
7235.629814	13.981563	5063
7236.632530	14.058994	5064
7237.655989	14.557013	5065
7238.660077	14.896270	5066
7239.682582	14.533246	5067
7240.688132	14.882990	5068
7241.707782	14.302811	5069
7242.714051	15.167483	5070
7243.734271	14.509182	5071
7244.740650	15.153681	5072
7245.759638	14.822656	5073
7246.768439	15.027069	5074
7247.787674	14.614033	5075
7248.793977	14.915013	5076
7249.814296	14.767583	5077
7250.821911	14.915728	5078
7251.841096	15.013099	5079
7252.849227	14.921909	5080
7253.869203	15.089415	5081
7254.875455	14.651903	5082
7255.896282	14.866973	5083
7256.899826	14.795517	5084
7257.923731	14.742657	5085
7258.929093	14.819498	5086
7259.952141	14.788824	5087
7260.957747	14.595779	5088
7261.980048	14.452457	5089
7262.984042	14.579076	5090
7264.006982	14.328201	5091
7265.011302	14.472914	5092
7266.032908	14.396533	5093
7267.038947	14.688395	5094
7268.058129	14.626958	5095
7269.067815	14.567861	5096
7270.082096	14.402348	5097
7271.097021	14.392566	5098
7272.109711	14.462575	5099
7273.123440	14.560302	5100
7274.135434	14.512015	5101
7275.150915	14.533898	5102
7276.162711	14.310755	5103
7277.179452	14.365149	5104
7278.188787	14.141594	5105
7279.204917	14.283850	5106
7280.214938	14.239838	5107
7281.232919	14.409554	5108
7282.242415	14.271979	5109
7283.260665	14.373249	5110
7284.269790	14.025205	5111
7285.286349	14.333613	5112
7286.295380	14.114880	5113
7287.314038	14.351604	5114
7288.322343	14.233937	5115
7289.339699	14.372654	5116
7290.350277	14.116846	5117
7291.367288	14.357033	5118
7292.377269	13.980755	5119
7293.392917	14.141051	5120
7294.404659	13.886093	5121
7295.420029	14.147088	5122
7296.431182	13.970511	5123
7297.446510	14.048950	5124
7298.460430	13.834105	5125
7299.472619	13.835126	5126
7300.487590	13.795610	5127
7301.497291	13.939699	5128
7302.515079	13.915793	5129
7303.523459	14.012641	5130
7304.544018	13.832462	5131
7305.548869	13.871843	5132
7306.571675	13.702063	5133
7307.573493	13.787284	5134
7308.598808	13.638368	5135
7309.601397	13.964017	5136
7310.623482	13.641173	5137
7311.628900	13.961166	5138
7312.651595	13.664489	5139
7313.657347	13.725468	5140
7314.678202	13.483253	5141
7315.682871	13.676679	5142
7316.703860	13.551121	5143
7317.710325	13.755713	5144
7318.731014	13.508739	5145
7319.737850	13.668634	5146
7320.757592	13.382288	5147
7321.764220	13.665952	5148
7322.784431	13.411604	5149
7323.790693	13.576032	5150
7324.811284	13.312245	5151
7325.817806	13.689092	5152
7326.839200	13.368569	5153
7327.843911	13.493212	5154
7328.866953	13.242356	5155
7329.870411	13.372014	5156
7330.891929	13.213751	5157
7331.896760	13.616647	5158
7332.919702	13.303871	5159
7333.924569	13.400603	5160
7334.947371	13.281052	5161
7335.951835	13.197841	5162
7336.973609	13.027063	5163
7337.978065	13.149461	5164
7338.998854	13.094142	5165
7340.006557	13.243807	5166
7341.024640	13.185647	5167
7342.033558	13.082953	5168
7343.050711	13.045773	5169
7344.062101	13.069947	5170
7345.077320	12.937979	5171
7346.090229	12.994169	5172
7347.102171	12.999735	5173
7348.119146	13.044445	5174
7349.129342	13.013333	5175
7350.145441	12.936551	5176
7351.155796	12.761485	5177
7352.172088	12.839324	5178
7353.181159	12.754468	5179
7354.199259	12.879846	5180
7355.208768	12.877548	5181
7356.226416	13.020570	5182
7357.236159	12.685044	5183
7358.253713	12.840707	5184
7359.261181	12.657599	5185
7360.278990	12.730922	5186
7361.288899	12.710596	5187
7362.306026	12.913627	5188
7363.316511	12.767416	5189
7364.333607	12.803777	5190
7365.344475	12.720847	5191
7366.360385	12.703340	5192
7367.370159	12.535483	5193
7368.386957	12.610999	5194
7369.398424	12.499438	5195
7370.410761	12.662719	5196
7371.426314	12.467672	5197
7372.437925	12.601348	5198
7373.454227	12.458195	5199
7374.462911	12.490645	5200
7375.482258	12.359381	5201
7376.489475	12.502789	5202
7377.509795	12.387385	5203
7378.515113	12.537552	5204
7379.536508	12.336630	5205
7380.540132	12.325318	5206
7381.563480	12.341480	5207
7382.568250	12.467761	5208
7383.591409	12.286225	5209
7384.594803	12.424559	5210
7385.619377	12.121199	5211
7386.620867	12.358383	5212
7387.643147	12.200454	5213
7388.648954	12.479403	5214
7389.670352	11.999192	5215
7390.675974	12.335994	5216
7391.696275	12.218404	5217
7392.702608	12.432617	5218
7393.723747	12.129811	5219
7394.727931	12.309358	5220
7395.750713	12.058545	5221
7396.756071	12.304735	5222
7397.778337	12.099493	5223
7398.782237	12.201010	5224
7399.805948	12.072620	5225
7400.808149	12.140165	5226
7401.831384	11.893254	5227
7402.835143	12.218868	5228
7403.857556	11.991573	5229
7404.862636	11.989037	5230
7405.885752	11.921819	5231
7406.890012	11.983228	5232
7407.912965	11.862151	5233
7408.916422	11.985335	5234
7409.937160	11.836483	5235
7410.942762	11.970982	5236
7411.963111	11.812340	5237
7412.971372	11.937646	5238
7413.990355	11.822030	5239
7414.999279	11.695758	5240
7416.015384	11.752279	5241
7417.026450	11.801431	5242
7418.042278	11.739390	5243
7419.054112	11.772535	5244
7420.066935	11.702941	5245
7421.081903	11.724909	5246
7422.092482	11.657486	5247
7423.109535	11.670168	5248
7424.120268	11.580285	5249
7425.136136	11.659850	5250
7426.145710	11.531640	5251
7427.162356	11.660939	5252
