time (s)	coil I (A)	last det (V)	int current (uC)
7073.501090	1.560542	0.700344	1999.298340
7073.501960	1.546901	0.700344	3345.102051
7073.503025	1.500498	0.700344	4943.132324
7073.504032	1.455670	0.700344	6408.992187
7073.504930	1.418071	0.700344	7682.420410
7073.505899	1.379718	0.700344	9019.367187
7073.506940	1.339622	0.700344	10413.913086
7073.507854	1.305707	0.700344	11607.329102
7073.508722	1.273799	0.700344	12712.986328
7073.509805	1.237346	0.700344	14053.032227
7073.510804	1.203530	0.700344	15255.359375
7073.511683	1.174958	0.700344	16288.147461
7073.512679	1.144453	0.700344	17428.023437
7073.513742	0.784885	0.700344	18262.355469
7073.514633	0.106051	0.700344	18356.847656
7073.515492	0.089967	0.700344	18434.128906
7073.516574	0.090026	0.700344	18531.537109
7073.517526	0.089996	0.700344	18617.212891
7073.518407	0.089978	0.700344	18696.484375
7073.519406	0.090059	0.700344	18786.453125
7073.520456	0.090040	0.700344	18880.996094
7073.521349	0.089996	0.700344	18961.363281
7073.522223	0.089952	0.700344	19039.982422
7073.523331	0.090103	0.700344	19139.816406
7074.517942	1.059210	0.695360	443.809052
7074.518921	1.558923	0.695360	1969.994995
7074.519869	1.545161	0.695360	3434.807617
7074.520767	1.505541	0.695360	4786.783203
7074.521694	1.464152	0.695360	6144.051758
7074.522654	1.424114	0.695360	7511.201172
7074.523585	1.386317	0.695360	8801.862305
7074.524454	1.352183	0.695360	9976.909180
7074.525379	1.317491	0.695360	11195.588867
7074.526323	1.282811	0.695360	12406.562500
7074.527257	1.250775	0.695360	13574.786133
7074.528122	1.220698	0.695360	14630.690430
7074.529091	1.189124	0.695360	15782.951172
7074.530034	1.159244	0.695360	16876.119141
7074.530937	1.132372	0.695360	17898.650391
7074.531864	0.503188	0.695360	18365.105469
7074.532827	0.091516	0.695360	18453.236328
7074.533754	0.089916	0.695360	18536.587891
7074.534618	0.089993	0.695360	18614.341797
7074.535538	0.089982	0.695360	18697.125000
7074.536474	0.089971	0.695360	18781.337891
7074.537398	0.090022	0.695360	18864.517578
7074.538278	0.089912	0.695360	18943.640625
7074.539376	0.090066	0.695360	19042.533203
7074.540410	0.089883	0.695360	19135.472656
7074.541300	0.089949	0.695360	19215.527344
7075.536355	1.078865	0.661688	497.356689
7075.537239	1.556796	0.661688	1873.563965
7075.538166	1.548629	0.661688	3309.143066
7075.539118	1.506654	0.661688	4743.477539
7075.540019	1.465796	0.661688	6064.159668
7075.540894	1.428051	0.661688	7313.704102
7075.541857	1.389573	0.661688	8651.862305
7075.542803	1.353127	0.661688	9931.920898
7075.543699	1.319769	0.661688	11114.434570
7075.544626	1.286690	0.661688	12307.195312
7075.545580	1.252822	0.661688	13502.387695
7075.546490	1.221233	0.661688	14613.709961
7075.547373	1.191987	0.661688	15666.234375
7075.548325	1.162127	0.661688	16772.578125
7075.549273	1.133331	0.661688	17846.976562
7075.550192	0.534727	0.661688	18338.390625
7075.551056	0.093157	0.661688	18418.878906
7075.552023	0.089908	0.661688	18505.820312
7075.552969	0.089875	0.661688	18590.841797
7075.553859	0.089908	0.661688	18670.859375
7075.554779	0.089919	0.661688	18753.585937
7075.555736	0.089897	0.661688	18839.617187
7075.556654	0.089971	0.661688	18922.210937
7075.557511	0.090007	0.661688	18999.347656
7075.558469	0.089938	0.661688	19085.507812
7075.559433	0.089967	0.661688	19172.236328
7076.543925	1.058086	0.666937	442.279907
7076.544909	1.558795	0.666937	1976.134399
7076.545847	1.545286	0.666937	3425.612305
7076.546727	1.506541	0.666937	4751.368164
7076.547650	1.465067	0.666937	6103.625000
7076.548603	1.425092	0.666937	7461.737305
7076.549530	1.387676	0.666937	8748.113281
7076.550390	1.353530	0.666937	9912.149414
7076.551341	1.318337	0.666937	11165.888672
7076.552301	1.283928	0.666937	12398.459961
7076.553204	1.252031	0.666937	13529.043945
7076.554079	1.221573	0.666937	14597.920898
7076.555042	1.189746	0.666937	15743.646484
7076.555988	1.160046	0.666937	16841.050781
7076.556884	1.133090	0.666937	17856.298828
7076.557811	0.544948	0.666937	18361.464844
7076.558778	0.092303	0.666937	18450.722656
7076.559694	0.089894	0.666937	18533.064453
7076.560558	0.090018	0.666937	18610.839844
7076.561491	0.089938	0.666937	18694.751953
7076.562423	0.089912	0.666937	18778.550781
7076.563342	0.090007	0.666937	18861.267578
7076.564217	0.089919	0.666937	18939.947266
7076.565188	0.089945	0.666937	19027.283203
7076.566116	0.089989	0.666937	19110.792969
7076.566980	0.089993	0.666937	19188.546875
7077.571043	1.077781	0.568360	501.168030
7077.571939	1.557371	0.568360	1896.572021
7077.572821	1.549424	0.568360	3263.163818
7077.573735	1.510199	0.568360	4643.485840
7077.574699	1.467001	0.568360	6057.674805
7077.575630	1.427373	0.568360	7386.559082
7077.576500	1.391609	0.568360	8597.258789
7077.577447	1.354321	0.568360	9879.800781
7077.578378	1.319103	0.568360	11107.885742
7077.579312	1.285928	0.568360	12308.942383
7077.580195	1.254089	0.568360	13416.302734
7077.581165	1.221639	0.568360	14601.292969
7077.582118	1.190457	0.568360	15735.797852
7077.583012	1.161808	0.568360	16774.453125
7077.583926	1.134470	0.568360	17811.359375
7077.584895	0.542439	0.568360	18336.982422
7077.585815	0.092054	0.568360	18421.671875
7077.586679	0.089945	0.568360	18499.384766
7077.587616	0.089883	0.568360	18583.605469
7077.588554	0.089886	0.568360	18667.919922
7077.589463	0.089996	0.568360	18749.726562
7077.590341	0.089989	0.568360	18828.736328
7077.591299	0.089930	0.568360	18914.890625
7077.592248	0.089956	0.568360	19000.259766
7077.593133	0.090066	0.568360	19079.968750
7077.594051	0.090000	0.568360	19162.587891
7078.569494	1.099706	0.632938	569.647583
7078.570479	1.561988	0.632938	2108.206055
7078.571410	1.541851	0.632938	3543.668945
7078.572280	1.502670	0.632938	4850.991211
7078.573328	1.457391	0.632938	6378.337402
7078.574215	1.419155	0.632938	7637.127930
7078.575082	1.384072	0.632938	8837.119141
7078.575963	1.348473	0.632938	10025.124023
7078.577010	1.310889	0.632938	11397.624023
7078.577907	1.278827	0.632938	12544.731445
7078.578784	1.248259	0.632938	13639.455078
7078.579783	1.214678	0.632938	14852.917969
7078.580718	1.183466	0.632938	15959.458008
7078.581637	1.154707	0.632938	17020.632812
7078.582504	1.122206	0.632938	17993.585937
7078.583554	0.257552	0.632938	18264.015625
7078.584431	0.089960	0.632938	18342.910156
7078.585296	0.089985	0.632938	18420.748047
7078.586268	0.090037	0.632938	18508.263672
7078.587196	0.089989	0.632938	18591.773437
7078.588111	0.089952	0.632938	18674.080078
7078.588984	0.090029	0.632938	18752.675781
7078.590005	0.089952	0.632938	18844.517578
7078.590904	0.090018	0.632938	18925.443359
7078.591776	0.090033	0.632938	19003.951172
7079.611321	1.047004	0.625497	440.788818
7079.612263	1.552595	0.625497	1903.333496
7079.613330	1.541777	0.625497	3548.409668
7079.614215	1.501857	0.625497	4877.552734
7079.615084	1.462625	0.625497	6148.573242
7079.616127	1.419137	0.625497	7628.733398
7079.617088	1.380542	0.625497	8955.434570
7079.618000	1.345529	0.625497	10182.556641
7079.618880	1.312895	0.625497	11337.904297
7079.619919	1.276377	0.625497	12664.059570
7079.620820	1.244374	0.625497	13785.240234
7079.621696	1.214462	0.625497	14849.108398
7079.622617	1.184205	0.625497	15939.761719
7079.623623	1.152371	0.625497	17099.046875
7079.624546	1.113669	0.625497	18126.962891
7079.625429	0.282323	0.625497	18376.253906
7079.626421	0.090146	0.625497	18465.679687
7079.627322	0.089974	0.625497	18546.746094
7079.628249	0.090007	0.625497	18630.183594
7079.629117	0.089956	0.625497	18708.265625
7079.630146	0.089952	0.625497	18800.826172
7079.631048	0.089894	0.625497	18881.910156
7079.631923	0.090022	0.625497	18960.679687
7079.632898	0.089982	0.625497	19048.412109
7079.633843	0.089901	0.625497	19133.369141
7080.606688	1.098406	0.680283	506.365051
7080.607568	1.556195	0.680283	1875.816650
7080.608540	1.546553	0.680283	3379.065918
7080.609596	1.499659	0.680283	4962.706055
7080.610512	1.458651	0.680283	6298.830566
7080.611377	1.421290	0.680283	7528.246582
7080.612457	1.378916	0.680283	9017.475586
7080.613451	1.340804	0.680283	10350.235352
7080.614330	1.308307	0.680283	11500.237305
7080.615336	1.272861	0.680283	12780.736328
7080.616390	1.236573	0.680283	14084.084961
7080.617287	1.205823	0.680283	15165.708008
7080.618149	1.176357	0.680283	16179.728516
7080.619237	1.143355	0.680283	17423.699219
7080.620218	0.864071	0.680283	18271.353516
7080.621093	0.120048	0.680283	18376.394531
7080.622126	0.089974	0.680283	18469.337891
7080.623176	0.090062	0.680283	18563.902344
7080.624066	0.089971	0.680283	18643.976562
7080.624960	0.089982	0.680283	18724.419922
7080.626055	0.090015	0.680283	18822.986328
7080.627000	0.089985	0.680283	18908.023437
7080.627870	0.089971	0.680283	18986.298828
7080.628921	0.089971	0.680283	19080.857422
7080.629933	0.089872	0.680283	19171.808594
7081.643962	1.046741	0.729935	439.631073
7081.644889	1.552467	0.729935	1878.767944
7081.645956	1.541726	0.729935	3523.789551
7081.646908	1.499484	0.729935	4951.297852
7081.647774	1.460336	0.729935	6215.948730
7081.648807	1.417654	0.729935	7680.385254
7081.649820	1.377067	0.729935	9075.353516
7081.650708	1.342826	0.729935	10267.783203
7081.651666	1.308263	0.729935	11521.099609
7081.652716	1.270327	0.729935	12854.943359
7081.653644	1.237958	0.729935	14003.768555
7081.654506	1.208269	0.729935	15045.296875
7081.655570	1.174373	0.729935	16294.829102
7081.656597	1.142450	0.729935	17468.125000
7081.657478	0.923478	0.729935	18281.708984
7081.658450	0.129199	0.729935	18407.291016
7081.659513	0.089919	0.729935	18502.875000
7081.660408	0.090033	0.729935	18583.455078
7081.661279	0.089890	0.729935	18661.750000
7081.662356	0.090044	0.729935	18758.726562
7081.663346	0.089938	0.729935	18847.765625
7081.664244	0.090040	0.729935	18928.621094
7081.665232	0.090062	0.729935	19017.603516
7081.666284	0.089934	0.729935	19112.214844
7081.667176	0.089956	0.729935	19192.455078
7082.640865	1.064011	0.765026	494.765228
7082.641810	1.559235	0.765026	1968.241943
7082.642740	1.544996	0.765026	3405.088379
7082.643625	1.505790	0.765026	4737.712402
7082.644593	1.461555	0.765026	6152.498047
7082.645545	1.422103	0.765026	7506.340332
7082.646475	1.385068	0.765026	8794.454102
7082.647343	1.350798	0.765026	9966.947266
7082.648408	1.311903	0.765026	11364.124023
7082.649469	1.274359	0.765026	12716.218750
7082.650369	1.242239	0.765026	13834.233398
7082.651229	1.212136	0.765026	14876.670898
7082.652310	1.178207	0.765026	16150.312500
7082.653312	1.146683	0.765026	17299.289062
7082.654192	1.037831	0.765026	18212.580078
7082.655185	0.164546	0.765026	18375.974609
7082.656250	0.089890	0.765026	18471.707031
7082.657136	0.089982	0.765026	18551.431641
7082.658032	0.090088	0.765026	18632.150391
7082.659126	0.089963	0.765026	18730.570312
7082.660071	0.089963	0.765026	18815.585937
7082.660942	0.090000	0.765026	18893.976562
7082.661967	0.090055	0.765026	18986.283203
7082.662996	0.090000	0.765026	19078.892578
7082.663888	0.089985	0.765026	19159.160156
7083.675100	1.077968	0.745316	488.319275
7083.675997	1.556818	0.745316	1884.784668
7083.676865	1.548907	0.745316	3229.236328
7083.677839	1.507577	0.745316	4697.616211
7083.678773	1.464972	0.745316	6065.899902
7083.679679	1.426835	0.745316	7358.612305
7083.680542	1.390898	0.745316	8558.958008
7083.681517	1.353787	0.745316	9878.900391
7083.682468	1.318784	0.745316	11133.064453
7083.683348	1.286843	0.745316	12265.486328
7083.684265	1.254100	0.745316	13415.496094
7083.685227	1.221555	0.745316	14590.631836
7083.686124	1.191749	0.745316	15659.630859
7083.687041	1.163068	0.745316	16726.164062
7083.687994	1.134104	0.745316	17806.964844
7083.688928	0.564928	0.745316	18334.607422
7083.689809	0.093175	0.745316	18416.695312
7083.690772	0.089938	0.745316	18503.304687
7083.691714	0.089967	0.745316	18588.052734
7083.692634	0.089989	0.745316	18670.841797
7083.693493	0.089989	0.745316	18748.142578
7083.694464	0.090040	0.745316	18835.572266
7083.695391	0.089927	0.745316	18918.933594
7083.696283	0.089941	0.745316	18999.162109
7083.697202	0.089971	0.745316	19081.845703
7083.698139	0.089890	0.745316	19166.072266
7084.676024	1.049916	0.782006	444.114380
7084.676976	1.555726	0.782006	1925.165771
7084.677908	1.545652	0.782006	3365.713379
7084.678798	1.506698	0.782006	4706.674805
7084.679662	1.466558	0.782006	5973.780762
7084.680642	1.426106	0.782006	7371.364746
7084.681601	1.387493	0.782006	8701.970703
7084.682498	1.352886	0.782006	9915.508789
7084.683416	1.318616	0.782006	11125.998047
7084.684381	1.284551	0.782006	12365.589844
7084.685273	1.252581	0.782006	13482.891602
7084.686209	1.221493	0.782006	14626.208984
7084.687136	1.189849	0.782006	15729.199219
7084.688070	1.159871	0.782006	16812.517578
7084.688961	1.133269	0.782006	17822.259766
7084.689882	0.545559	0.782006	18324.718750
7084.690838	0.092010	0.782006	18412.681641
7084.691762	0.089985	0.782006	18495.828125
7084.692630	0.089908	0.782006	18573.869141
7084.693591	0.089938	0.782006	18660.298828
7084.694549	0.090015	0.782006	18746.533203
7084.695436	0.089993	0.782006	18826.357422
7084.696326	0.089956	0.782006	18906.417969
7084.697247	0.089901	0.782006	18989.216797
7084.698183	0.089919	0.782006	19073.380859
7084.699075	0.090029	0.782006	19153.687500
7085.701060	1.058133	0.692263	453.939270
7085.701927	1.552983	0.692263	1800.375977
7085.702910	1.546974	0.692263	3321.051270
7085.703814	1.506852	0.692263	4683.245117
7085.704735	1.465983	0.692263	6033.415039
7085.705604	1.428263	0.692263	7274.575684
7085.706603	1.388851	0.692263	8662.038086
7085.707529	1.353069	0.692263	9914.980469
7085.708412	1.319843	0.692263	11080.401367
7085.709347	1.286920	0.692263	12283.671875
7085.710281	1.253459	0.692263	13454.403320
7085.711196	1.221511	0.692263	14572.085937
7085.712091	1.192258	0.692263	15639.157227
7085.713007	1.162661	0.692263	16704.154297
7085.713970	1.134100	0.692263	17796.292969
7085.714893	0.579390	0.692263	18331.070312
7085.715760	0.094102	0.692263	18412.656250
7085.716732	0.089923	0.692263	18500.060547
7085.717661	0.089971	0.692263	18583.642578
7085.718524	0.089938	0.692263	18661.259766
7085.719545	0.089952	0.692263	18753.101562
7085.720486	0.089963	0.692263	18837.757812
7085.721407	0.089993	0.692263	18920.640625
7085.722265	0.089905	0.692263	18997.779297
7085.723235	0.089960	0.692263	19085.041016
7085.724177	0.089927	0.692263	19169.751953
7086.707138	1.062143	0.698917	457.783813
7086.708005	1.553013	0.698917	1804.245850
7086.709016	1.545890	0.698917	3367.140625
7086.709926	1.504951	0.698917	4736.645996
7086.710846	1.464316	0.698917	6083.816895
7086.711722	1.426165	0.698917	7333.136719
7086.712768	1.385112	0.698917	8781.963867
7086.713671	1.349971	0.698917	10000.987305
7086.714550	1.317572	0.698917	11159.132812
7086.715531	1.282884	0.698917	12417.642578
7086.716486	1.248603	0.698917	13610.058594
7086.717412	1.217340	0.698917	14737.315430
7086.718277	1.188303	0.698917	15765.197266
7086.719318	1.156355	0.698917	16968.962891
7086.720197	1.130369	0.698917	17962.556641
7086.721072	0.455903	0.698917	18361.472656
7086.722022	0.091857	0.698917	18448.736328
7086.722991	0.089941	0.698917	18535.888672
7086.723901	0.089897	0.698917	18617.695312
7086.724783	0.089985	0.698917	18697.062500
7086.725802	0.089996	0.698917	18788.769531
7086.726707	0.089864	0.698917	18870.097656
7086.727581	0.089952	0.698917	18948.716797
7086.728453	0.089971	0.698917	19027.171875
7086.729496	0.089897	0.698917	19120.935547
7086.730377	0.089989	0.698917	19200.216797
7087.729165	1.128435	0.668246	563.089050
7087.730043	1.558140	0.668246	1931.135742
7087.730912	1.547926	0.668246	3276.283447
7087.731947	1.502161	0.668246	4831.019531
7087.732916	1.459501	0.668246	6245.275391
7087.733794	1.422583	0.668246	7494.303223
7087.734724	1.384863	0.668246	8782.226562
7087.735786	1.344514	0.668246	10210.100586
7087.736681	1.311222	0.668246	11383.644531
7087.737544	1.280222	0.668246	12488.476562
7087.738588	1.243729	0.668246	13786.929687
7087.739559	1.211092	0.668246	14962.900391
7087.740487	1.180902	0.668246	16058.777344
7087.741356	1.153422	0.668246	17061.101562
7087.742399	1.075653	0.668246	18183.007812
7087.743289	0.217621	0.668246	18376.689453
7087.744151	0.089890	0.668246	18454.173828
7087.745043	0.089993	0.668246	18534.447266
7087.746088	0.089996	0.668246	18628.494141
7087.746984	0.089894	0.668246	18709.039062
7087.747862	0.089967	0.668246	18788.029297
7087.748851	0.089941	0.668246	18876.980469
7087.749780	0.089952	0.668246	18960.546875
7087.750697	0.089930	0.668246	19043.013672
7087.751562	0.089971	0.668246	19120.837891
7088.741904	1.132335	0.687759	571.829285
7088.742844	1.561139	0.687759	2039.300049
7088.743714	1.545018	0.687759	3383.465820
7088.744768	1.498370	0.687759	4962.748047
7088.745793	1.453502	0.687759	6452.587891
7088.746689	1.415837	0.687759	7721.178223
7088.747651	1.377931	0.687759	9046.748047
7088.748721	1.336769	0.687759	10477.090820
7088.749656	1.302363	0.687759	11694.800781
7088.750536	1.271140	0.687759	12813.404297
7088.751519	1.237548	0.687759	14029.914062
7088.752526	1.203201	0.687759	15241.537109
7088.753409	1.174508	0.687759	16278.627930
7088.754273	1.146914	0.687759	17269.562500
7088.755357	0.875068	0.687759	18218.136719
7088.756282	0.118993	0.687759	18328.205078
7088.757147	0.089919	0.687759	18405.986328
7088.758112	0.090011	0.687759	18492.847656
7088.759126	0.089923	0.687759	18584.029297
7088.760019	0.089967	0.687759	18664.369141
7088.760883	0.089919	0.687759	18742.058594
7088.761941	0.089912	0.687759	18837.185547
7088.762886	0.089985	0.687759	18922.222656
7088.763762	0.089993	0.687759	19001.056641
7088.764689	0.089952	0.687759	19084.443359
7089.759189	1.085632	0.746395	487.448914
7089.760061	1.554620	0.746395	1843.077881
7089.761046	1.545641	0.746395	3365.534180
7089.762088	1.499590	0.746395	4928.106934
7089.762992	1.459146	0.746395	6247.174805
7089.763861	1.420931	0.746395	7481.963867
7089.764966	1.378213	0.746395	9004.888672
7089.765956	1.340786	0.746395	10332.266602
7089.766829	1.308523	0.746395	11474.607422
7089.767866	1.271305	0.746395	12792.951172
7089.768915	1.235259	0.746395	14088.737305
7089.769812	1.204761	0.746395	15169.407227
7089.770740	1.174757	0.746395	16259.582031
7089.771810	1.141582	0.746395	17481.074219
7089.772769	0.838806	0.746395	18285.490234
7089.773631	0.114781	0.746395	18384.431641
7089.774680	0.090073	0.746395	18478.917969
7089.775681	0.089930	0.746395	18568.937500
7089.776569	0.089963	0.746395	18648.824219
7089.777516	0.090099	0.746395	18734.148437
7089.778571	0.090033	0.746395	18829.132812
7089.779500	0.090015	0.746395	18912.755859
7089.780359	0.090062	0.746395	18990.119141
7089.781419	0.090015	0.746395	19085.535156
7089.782423	0.089967	0.746395	19175.861328
7090.776503	1.044748	0.749135	438.794342
7090.777452	1.552548	0.749135	1912.162109
7090.778494	1.541689	0.749135	3518.602539
7090.779417	1.500209	0.749135	4903.294922
7090.780279	1.460881	0.749135	6162.574707
7090.781336	1.417504	0.749135	7660.875977
7090.782355	1.376858	0.749135	9063.894531
7090.783230	1.343258	0.749135	10239.245117
7090.784214	1.307878	0.749135	11526.197266
7090.785275	1.269877	0.749135	12873.536133
7090.786180	1.237775	0.749135	13993.722656
7090.787042	1.207408	0.749135	15034.508789
7090.788130	1.173241	0.749135	16310.995117
7090.789117	1.142402	0.749135	17438.546875
7090.790010	0.929191	0.749135	18268.314453
7090.791007	0.126013	0.749135	18393.949219
7090.792057	0.089982	0.749135	18488.429687
7090.792955	0.090044	0.749135	18569.289062
7090.793825	0.090070	0.749135	18647.650391
7090.794925	0.090117	0.749135	18746.779297
7090.795888	0.090004	0.749135	18833.453125
7090.796754	0.090033	0.749135	18911.421875
7090.797801	0.090051	0.749135	19005.705078
7090.798837	0.090084	0.749135	19099.033203
7090.799729	0.090051	0.749135	19179.359375
7091.791338	1.095000	0.797450	504.794952
7091.792227	1.556191	0.797450	1888.249146
7091.793164	1.546289	0.797450	3337.122070
7091.794133	1.504156	0.797450	4794.649414
7091.795059	1.462420	0.797450	6148.849609
7091.795924	1.425575	0.797450	7381.971680
7091.796860	1.387394	0.797450	8680.572266
7091.797805	1.350216	0.797450	9956.526367
7091.798741	1.316206	0.797450	11188.495117
7091.799608	1.284587	0.797450	12302.232422
7091.800578	1.250731	0.797450	13515.441406
7091.801531	1.218666	0.797450	14676.830078
7091.802427	1.189164	0.797450	15742.320312
7091.803344	1.160178	0.797450	16806.203125
7091.804304	1.131976	0.797450	17892.900391
7091.805236	0.479674	0.797450	18339.957031
7091.806099	0.091864	0.797450	18419.236328
7091.807025	0.089960	0.797450	18502.539062
7091.807979	0.090011	0.797450	18588.410156
7091.808898	0.090015	0.797450	18671.132812
7091.809770	0.090033	0.797450	18749.640625
7091.810832	0.090125	0.797450	18845.353516
7091.811882	0.090022	0.797450	18939.876953
7091.812785	0.090018	0.797450	19021.164062
7091.813644	0.089985	0.797450	19098.460937
7091.814740	0.090059	0.797450	19197.166016
7092.812786	1.092968	0.754794	526.810364
7092.813739	1.559015	0.754794	2012.551514
7092.814668	1.543249	0.754794	3446.230469
7092.815552	1.503849	0.754794	4775.632812
7092.816532	1.461035	0.754794	6207.447266
7092.817447	1.421056	0.754794	7507.713379
7092.818377	1.384409	0.754794	8795.213867
7092.819241	1.350037	0.754794	9961.645508
7092.820221	1.314653	0.754794	11250.005859
7092.821177	1.280695	0.754794	12474.349609
7092.822047	1.249581	0.754794	13561.485352
7092.822959	1.218713	0.754794	14672.952148
7092.823924	1.187227	0.754794	15818.625977
7092.824854	1.157516	0.754794	16895.115234
7092.825738	1.131453	0.754794	17895.320312
7092.826687	0.453545	0.754794	18325.734375
7092.827623	0.090645	0.754794	18410.578125
7092.828555	0.090000	0.754794	18494.458984
7092.829418	0.090026	0.754794	18572.150391
7092.830395	0.089927	0.754794	18660.009766
7092.831320	0.089960	0.754794	18743.222656
7092.832182	0.090004	0.754794	18820.806641
7092.833115	0.089923	0.754794	18904.705078
