crossing time (s)	slope (V/s)	crossing number
9053.728774	5.905369	6610
9054.735683	5.699177	6611
9055.753404	5.844993	6612
9056.763744	5.662049	6613
9057.783213	5.632023	6614
9058.788627	5.580596	6615
9059.809579	5.531852	6616
9060.816426	5.719752	6617
9061.836344	5.697175	6618
9062.842580	5.551583	6619
9063.863789	5.616138	6620
9064.870659	5.522758	6621
9065.889818	5.533293	6622
9066.897571	5.463728	6623
9067.918918	5.460575	6624
9068.924920	5.688128	6625
9069.945037	5.593353	6626
9070.951306	5.527650	6627
9071.972853	5.634501	6628
9072.977554	5.455156	6629
9073.998583	5.403421	6630
9075.005766	5.713873	6631
9076.025392	5.654224	6632
9077.031842	5.653427	6633
9078.053639	5.650377	6634
9079.058716	5.505682	6635
9080.079674	5.504198	6636
9081.087061	5.505639	6637
9082.107803	5.652508	6638
9083.111716	5.825176	6639
9084.134952	5.757759	6640
9085.140737	5.539705	6641
9086.159886	5.665712	6642
9087.166454	5.289360	6643
9088.187276	5.495649	6644
9089.193480	5.544469	6645
9090.212745	5.726303	6646
9091.218751	5.495006	6647
9092.238940	5.669678	6648
9093.245706	5.446234	6649
9094.264290	5.537958	6650
9095.274197	5.352458	6651
9096.291585	5.648366	6652
9097.300018	5.579583	6653
9098.316759	5.714755	6654
9099.327755	5.608324	6655
9100.343204	5.651726	6656
9101.353610	5.495513	6657
9102.367741	5.672343	6658
9103.379977	5.629489	6659
9104.395810	5.835974	6660
9105.407799	5.758085	6661
9106.419507	5.845320	6662
9107.433263	5.553271	6663
9108.447427	5.764864	6664
9109.461231	5.457735	6665
9110.472224	5.930896	6666
9111.487218	5.578613	6667
9112.498343	5.970834	6668
9113.514131	5.570036	6669
9114.524442	5.709178	6670
9115.539716	5.358258	6671
9116.552179	5.668082	6672
9117.567331	5.482011	6673
9118.577972	5.839685	6674
9119.593643	5.544578	6675
9120.602873	5.631816	6676
9121.617509	5.395569	6677
9122.630861	5.489975	6678
9123.645894	5.322041	6679
9124.657388	5.497700	6680
9125.670237	5.390605	6681
9126.684257	5.580311	6682
9127.698026	5.439219	6683
9128.711957	5.495509	6684
9129.722037	5.288027	6685
9130.737710	5.416531	6686
9131.748378	5.443409	6687
9132.765063	5.605983	6688
9133.774426	5.375285	6689
9134.792574	5.556052	6690
9135.801149	5.320467	6691
9136.819377	5.527338	6692
9137.825213	5.344534	6693
9138.845742	5.578777	6694
9139.851114	5.469889	6695
9140.871769	5.641621	6696
9141.877561	5.272278	6697
9142.899022	5.292285	6698
9143.904633	5.164803	6699
9144.924525	5.286109	6700
9145.931919	5.343407	6701
9146.952043	5.430593	6702
9147.956176	5.318568	6703
9148.977657	5.358218	6704
9149.982014	5.110224	6705
9151.004262	5.238144	6706
9152.009780	5.186903	6707
9153.031082	5.223218	6708
9154.036439	5.257085	6709
9155.056496	5.375636	6710
9156.060479	5.075816	6711
9157.083327	5.248151	6712
9158.088695	5.126999	6713
9159.109207	5.258992	6714
9160.114755	5.304282	6715
9161.136707	5.379053	6716
9162.140416	5.249622	6717
9163.161734	5.229823	6718
9164.168929	5.060328	6719
9165.190184	5.202717	6720
9166.193420	5.347215	6721
9167.214670	5.337652	6722
9168.220540	5.200297	6723
9169.241270	5.422044	6724
9170.246429	5.215714	6725
9171.267857	5.120512	6726
9172.272789	5.077167	6727
9173.293502	5.237718	6728
9174.298977	5.158094	6729
9175.320748	5.207413	6730
9176.327335	5.155873	6731
9177.344108	5.330311	6732
9178.349428	4.916944	6733
9179.371234	4.966107	6734
9180.377806	5.019897	6735
9181.397455	5.166544	6736
9182.406960	5.054604	6737
9183.424875	5.345162	6738
9184.432334	4.965447	6739
9185.448084	5.121036	6740
9186.457967	4.904131	6741
9187.475177	5.148942	6742
9188.486220	5.102973	6743
9189.500804	5.193882	6744
9190.513161	5.087965	6745
9191.526926	5.143432	6746
9192.539271	4.816113	6747
9193.553884	5.043495	6748
9194.564835	4.892821	6749
9195.579779	5.210098	6750
9196.592610	4.946234	6751
9197.604590	5.011990	6752
9198.617567	4.805232	6753
9199.632315	4.924396	6754
9200.644833	4.810241	6755
9201.659177	5.048701	6756
9202.670788	4.847940	6757
9203.683878	5.161976	6758
9204.696430	4.976332	6759
9205.712677	5.037904	6760
9206.723630	4.741388	6761
9207.737769	4.939745	6762
9208.748748	4.833882	6763
9209.765320	5.002053	6764
9210.775249	4.882800	6765
9211.791798	4.996734	6766
9212.800011	4.802619	6767
9213.818627	5.011566	6768
9214.825667	4.727885	6769
9215.844164	4.875660	6770
9216.853526	4.877063	6771
9217.870914	5.038288	6772
9218.877492	4.747017	6773
9219.899987	4.982710	6774
9220.903858	4.771442	6775
9221.925608	4.898801	6776
9222.929993	4.728086	6777
9223.951681	4.968595	6778
9224.955298	4.768429	6779
9225.977210	4.896584	6780
9226.982839	4.669741	6781
9228.004322	4.834195	6782
9229.010140	4.697023	6783
9230.032579	4.818448	6784
9231.035520	4.779252	6785
9232.057263	4.859642	6786
9233.058971	4.561951	6787
9234.084012	4.849168	6788
9235.087397	4.627006	6789
9236.108703	4.733277	6790
9237.114618	4.791573	6791
9238.136392	4.811007	6792
9239.141114	4.649770	6793
9240.164953	4.853409	6794
9241.165469	4.734243	6795
9242.190209	4.783446	6796
9243.190525	4.579709	6797
9244.216250	4.785935	6798
9245.218973	4.661039	6799
9246.240874	4.708413	6800
9247.245750	4.676869	6801
9248.267807	4.710744	6802
9249.272326	4.592332	6803
9250.295524	4.717771	6804
9251.297137	4.607402	6805
9252.321947	4.657391	6806
9253.322098	4.513176	6807
9254.347646	4.780127	6808
9255.349655	4.542250	6809
9256.371449	4.678441	6810
9257.377743	4.493750	6811
9258.399084	4.664480	6812
9259.403940	4.519796	6813
9260.427057	4.696774	6814
9261.430277	4.583972	6815
9262.450649	4.710855	6816
9263.455929	4.452140	6817
9264.476480	4.619737	6818
9265.482527	4.437107	6819
9266.502855	4.616881	6820
9267.508965	4.471961	6821
9268.529957	4.712530	6822
9269.535617	4.375765	6823
9270.555530	4.588581	6824
9271.563047	4.498858	6825
9272.579665	4.579676	6826
9273.589706	4.440809	6827
9274.607634	4.559730	6828
9275.614043	4.456542	6829
9276.632141	4.676496	6830
9277.641746	4.438955	6831
9278.658326	4.501015	6832
9279.668390	4.351206	6833
9280.684544	4.464483	6834
9281.694487	4.458018	6835
9282.712895	4.491551	6836
9283.720627	4.375451	6837
9284.737054	4.569867	6838
9285.746343	4.292587	6839
9286.764415	4.417605	6840
9287.774327	4.279852	6841
9288.790524	4.477418	6842
9289.794816	4.433332	6843
9290.817775	4.606593	6844
9291.823925	4.297155	6845
9292.844614	4.421352	6846
9293.851554	4.205766	6847
9294.870285	4.359187	6848
9295.876997	4.329134	6849
9296.896324	4.507682	6850
9297.902529	4.356980	6851
9298.923702	4.355411	6852
9299.928472	4.222561	6853
9300.951303	4.315987	6854
9301.955710	4.166583	6855
9302.976301	4.500552	6856
9303.979900	4.460629	6857
9305.000397	4.503785	6858
9306.006613	4.238516	6859
9307.029787	4.380566	6860
9308.034482	4.296707	6861
9309.057083	4.193485	6862
9310.058862	4.346168	6863
