crossing time (s)	slope (V/s)	crossing number
2315.154023	2.125991	1390
2316.240054	2.365183	1391
2317.182333	2.064231	1392
2318.265752	2.250078	1393
2319.219864	2.491492	1394
2320.303405	2.542114	1395
2321.255130	3.402378	1396
2322.330379	2.660567	1397
2323.291154	3.768496	1398
2324.359870	2.788381	1399
2325.325834	3.925439	1400
2326.396200	3.010815	1401
2327.360958	3.710662	1402
2328.433311	3.388868	1403
2329.398189	3.522155	1404
2330.463073	3.708147	1405
2331.436358	3.750144	1406
2332.489167	3.846095	1407
2333.473842	4.155817	1408
2334.520407	4.183839	1409
2335.514500	4.882913	1410
2336.546306	4.655262	1411
2337.558392	4.586175	1412
2338.567552	4.406758	1413
2339.598966	3.502345	1414
2340.593849	4.450410	1415
2341.628852	2.844787	1416
2342.625367	4.777224	1417
2343.666425	3.263288	1418
2344.663425	5.934831	1419
2345.682528	5.527657	1420
2346.706767	7.123234	1421
2347.706763	7.059827	1422
2348.744543	6.854294	1423
2349.729973	7.416426	1424
2350.779435	5.875490	1425
2351.756550	6.449903	1426
2352.811661	5.916952	1427
2353.787868	5.716646	1428
2354.842025	6.371496	1429
2355.820755	5.842437	1430
2356.870520	6.454300	1431
2357.852717	6.395672	1432
2358.897582	6.602084	1433
2359.882362	6.544099	1434
2360.929065	7.396834	1435
2361.912176	6.890241	1436
2362.960127	7.861837	1437
2363.940817	7.144011	1438
2364.990504	8.343835	1439
2365.968786	7.000975	1440
2367.019784	8.918285	1441
2367.994754	7.285411	1442
2369.047498	8.868021	1443
2370.026002	7.843514	1444
2371.072956	8.458412	1445
2372.058487	7.828288	1446
2373.094368	8.291339	1447
2374.094070	7.830566	1448
2375.115082	7.927608	1449
2376.131594	8.016904	1450
2377.137278	8.318234	1451
2378.165747	7.922793	1452
2379.159773	8.136316	1453
2380.197460	7.975684	1454
2381.189507	7.721847	1455
2382.224846	7.995530	1456
2383.221441	8.095325	1457
2384.248505	7.765314	1458
2385.254688	8.626780	1459
2386.271868	7.915606	1460
2387.287073	9.118048	1461
2388.294664	7.837335	1462
2389.318279	9.230821	1463
2390.320401	8.228176	1464
2391.345095	9.463788	1465
2392.348775	8.545257	1466
2393.374117	9.413206	1467
2394.373957	8.685989	1468
2395.403407	9.060094	1469
2396.402976	9.234673	1470
2397.430714	8.801721	1471
2398.432029	9.595509	1472
2399.458104	8.766404	1473
2400.458689	9.567690	1474
2401.484489	8.788335	1475
2402.488738	9.768790	1476
2403.509552	8.945875	1477
2404.516826	9.683471	1478
2405.533133	9.274241	1479
2406.548591	9.037404	1480
2407.558778	9.202467	1481
