time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
2833.953960	150.859818	1.195363	0.050393	31
2835.977457	151.176224	1.201639	0.049694	33
2837.998627	151.426239	1.204801	0.049131	35
2840.018731	151.491165	1.203192	0.049022	37
2842.039687	151.495255	1.195999	0.049898	39
2844.062087	151.683975	1.187374	0.051438	41
2846.087688	151.771622	1.180707	0.052395	43
2848.114600	151.899612	1.178764	0.052845	45
2850.142501	152.030472	1.178630	0.053046	47
2852.169903	152.116409	1.186999	0.053801	49
2854.196096	152.447830	1.191790	0.054141	51
2856.222733	152.647629	1.190773	0.053869	53
2858.250093	152.839233	1.190672	0.053420	55
2860.279278	152.792648	1.191483	0.052938	57
2862.309896	152.450623	1.192537	0.052234	59
2864.341832	151.736465	1.193151	0.051988	61
2866.374996	150.861908	1.192599	0.052772	63
2868.406779	150.063828	1.190333	0.053923	65
2870.435924	149.626556	1.187986	0.055273	67
2872.462466	149.512115	1.186948	0.056565	69
2874.487571	149.627167	1.185825	0.057054	71
2876.511669	149.842789	1.184840	0.057871	73
2878.535689	150.069839	1.183556	0.058079	75
2880.560614	150.253998	1.180688	0.058284	77
2882.585422	150.386810	1.177175	0.058296	79
2884.612008	150.509476	1.174638	0.058421	81
2886.638449	150.542587	1.171582	0.058607	83
2888.666634	150.585800	1.169267	0.058652	85
2890.695658	150.652374	1.166659	0.059119	87
2892.724396	150.738434	1.164701	0.059227	89
2894.752423	150.871613	1.164018	0.059073	91
2896.779467	151.062454	1.165901	0.058625	93
2898.804243	151.296799	1.167130	0.058140	95
2900.827273	151.601669	1.169351	0.058030	97
2902.848187	151.870026	1.170681	0.058157	99
2904.868498	152.179520	1.168036	0.058451	101
2906.889227	152.412842	1.162144	0.059374	103
2908.911537	152.544250	1.154819	0.060063	105
2910.935207	152.673599	1.149724	0.060567	107
2912.959492	152.802933	1.144475	0.061160	109
2914.985811	152.917770	1.141034	0.061828	111
2917.011812	153.100342	1.138885	0.061753	113
2919.038292	153.294952	1.138041	0.062328	115
2921.065733	153.402405	1.137279	0.062219	117
2923.094358	153.430771	1.136751	0.061699	119
2925.124289	153.233932	1.137467	0.061206	121
2927.155435	152.768311	1.138377	0.060998	123
2929.187766	152.069458	1.137218	0.061540	125
2931.219973	151.310608	1.136966	0.062322	127
2933.250467	150.650848	1.134651	0.063893	129
2935.279038	150.277924	1.132127	0.065245	131
2937.306285	150.175400	1.131125	0.066042	133
2939.332189	150.234055	1.129884	0.066804	135
2941.357056	150.418503	1.128834	0.067237	137
2943.382755	150.553940	1.126013	0.067298	139
2945.407848	150.676834	1.123324	0.067056	141
2947.433997	150.846359	1.120380	0.067455	143
2949.460555	150.920609	1.118841	0.067867	145
2951.487714	150.997391	1.116993	0.068055	147
2953.515546	151.084534	1.115162	0.068016	149
2955.542847	151.229340	1.112858	0.067876	151
2957.570087	151.399734	1.112715	0.067661	153
2959.595002	151.684326	1.113710	0.066857	155
2961.619228	152.025482	1.116526	0.066288	157
2963.640875	152.326630	1.117859	0.065720	159
2965.661686	152.673431	1.117050	0.065811	161
2967.682199	153.017502	1.113061	0.065867	163
2969.703685	153.273422	1.107568	0.066997	165
2971.727053	153.487564	1.102297	0.068296	167
2973.750679	153.630676	1.098412	0.068580	169
2975.776323	153.785217	1.094600	0.069588	171
2977.801459	153.943680	1.092315	0.070373	173
2979.828133	154.066849	1.090321	0.070385	175
2981.855191	154.219757	1.089720	0.069919	177
2983.882861	154.208649	1.089132	0.069664	179
2985.912279	154.050034	1.088901	0.069150	181
2987.942757	153.656464	1.088578	0.068704	183
2989.974504	153.078476	1.088481	0.068701	185
2992.005996	152.361557	1.088746	0.069475	187
2994.036716	151.696518	1.087468	0.070695	189
2996.066736	151.204254	1.084455	0.071931	191
2998.095113	150.977173	1.082197	0.072886	193
3000.121903	150.923553	1.080858	0.073850	195
3002.147605	150.995819	1.079856	0.074343	197
3004.173200	151.100464	1.078720	0.074788	199
3006.198726	151.262955	1.077932	0.075371	201
3008.225356	151.398376	1.076218	0.075224	203
3010.251432	151.520782	1.073425	0.075219	205
3012.278395	151.617004	1.071457	0.075356	207
3014.305777	151.713242	1.069435	0.075230	209
3016.332403	151.901535	1.068738	0.075221	211
3018.358596	152.100571	1.068990	0.075037	213
3020.383123	152.359085	1.068890	0.074626	215
3022.406899	152.723877	1.069970	0.074409	217
3024.428658	153.092697	1.070798	0.074356	219
3026.449751	153.467880	1.069096	0.074572	221
3028.470893	153.828415	1.065224	0.075060	223
3030.492574	154.125275	1.061015	0.075736	225
3032.515344	154.351898	1.056124	0.076669	227
3034.539875	154.553192	1.052008	0.077565	229
3036.564628	154.740784	1.048229	0.077797	231
3038.590372	154.866730	1.045079	0.077614	233
3040.617220	155.028961	1.043267	0.077691	235
3042.644156	155.089462	1.041794	0.077695	237
3044.672755	155.027710	1.041904	0.077287	239
