crossing time (s)	slope (V/s)	crossing number
2674.722585	2.212553	1666
2675.679801	2.250123	1667
2676.752829	2.467851	1668
2677.699033	2.373871	1669
2678.781133	2.385052	1670
2679.725633	2.731438	1671
2680.808592	2.483980	1672
2681.775232	3.392066	1673
2682.824175	2.624268	1674
2683.821245	2.489184	1675
2684.840504	2.042500	1676
2685.869029	2.377119	1677
2686.859515	2.479969	1678
2687.903163	2.086578	1679
2688.891082	2.047241	1680
2689.933973	2.933155	1681
2690.931999	3.126060	1682
2691.953827	2.774917	1683
2692.978329	3.561645	1684
2693.966717	3.391594	1685
2695.028722	2.689191	1686
2695.991388	3.831743	1687
2697.060647	3.161982	1688
2698.022915	3.201444	1689
2699.089448	3.184189	1690
2700.059224	3.556340	1691
2701.109527	3.373428	1692
2702.091746	3.827220	1693
2703.136725	3.788601	1694
2704.130506	4.273709	1695
2705.162228	3.450753	1696
2706.160494	4.018159	1697
2707.191083	3.627062	1698
2708.191275	4.453322	1699
2709.225265	3.639787	1700
2710.221190	3.921871	1701
2711.255056	3.899193	1702
2712.245917	3.972384	1703
2713.292486	4.243415	1704
2714.270910	4.418323	1705
2715.325609	3.921631	1706
2716.295709	4.255307	1707
2717.358346	4.130135	1708
2718.324561	4.274988	1709
2719.384125	4.519414	1710
2720.360522	4.440054	1711
2721.404909	4.136162	1712
2722.403816	4.515034	1713
2723.421598	4.262036	1714
2724.442205	4.611137	1715
2725.441910	4.514164	1716
2726.478693	4.765645	1717
2727.467011	4.549954	1718
2728.507341	4.353988	1719
2729.501397	4.473498	1720
2730.529838	4.595902	1721
2731.536282	4.390751	1722
2732.546699	4.941480	1723
2733.575470	5.255585	1724
2734.570039	5.412800	1725
2735.608727	5.174302	1726
2736.592345	5.655758	1727
2737.641280	5.088817	1728
2738.619773	5.500977	1729
2739.672764	4.953514	1730
2740.645995	5.393005	1731
2741.703841	4.894653	1732
2742.674536	5.157286	1733
2743.730432	4.814923	1734
2744.703023	5.004250	1735
2745.757229	4.943259	1736
2746.730600	5.084179	1737
2747.787972	5.502226	1738
2748.759783	5.534248	1739
2749.815916	5.624705	1740
2750.790939	6.005925	1741
2751.842142	5.848028	1742
2752.820845	6.139574	1743
2753.866799	5.907524	1744
2754.854127	6.395512	1745
2755.889389	5.760394	1746
2756.887552	6.046080	1747
2757.910903	5.809799	1748
2758.921495	5.686794	1749
2759.933265	5.539925	1750
2760.955478	5.572625	1751
2761.953730	5.511681	1752
2762.987434	5.601104	1753
2763.980112	5.645654	1754
2765.018532	5.883454	1755
2766.010706	5.757496	1756
2767.039293	6.060241	1757
2768.046772	6.174442	1758
2769.058775	5.944839	1759
2770.084099	6.588179	1760
2771.078125	6.234514	1761
2772.116325	6.156613	1762
2773.100280	6.411131	1763
2774.149445	5.585416	1764
2775.124793	6.192720	1765
2776.179658	5.668843	1766
2777.151239	5.899395	1767
2778.206608	5.850777	1768
2779.181363	6.106503	1769
2780.232110	6.132047	1770
2781.212072	6.513763	1771
2782.262630	6.254104	1772
2783.239235	6.557057	1773
2784.288992	6.547438	1774
2785.264321	6.778968	1775
2786.316929	6.736099	1776
