time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
6779.657605	86.476242	1.345777	0.034639	25
6781.684372	86.459602	1.343845	0.034652	27
6783.711151	86.483818	1.344153	0.034808	29
6785.737824	86.524101	1.342911	0.034937	31
6787.764319	86.549011	1.339451	0.035099	33
6789.791254	86.601410	1.336913	0.035278	35
6791.817981	86.611877	1.335548	0.035504	37
6793.844270	86.633743	1.333853	0.035575	39
6795.871097	86.641739	1.331818	0.035732	41
6797.897924	86.667725	1.329843	0.035758	43
6799.924454	86.697296	1.327937	0.035791	45
6801.951066	86.691521	1.326124	0.036038	47
6803.977684	86.722519	1.323627	0.036032	49
6806.004618	86.720581	1.322215	0.036268	51
6808.031061	86.762352	1.320618	0.036297	53
6810.057869	86.773239	1.318876	0.036474	55
6812.084603	86.773437	1.316822	0.036453	57
6814.111296	86.820442	1.315152	0.036525	59
6816.137796	86.822670	1.313362	0.036554	61
6818.164368	86.855156	1.311378	0.036742	63
6820.191199	86.874153	1.309605	0.036961	65
6822.217689	86.886238	1.307957	0.037144	67
6824.244172	86.867615	1.305917	0.037166	69
6826.270720	86.885956	1.303121	0.036997	71
6828.297357	86.927780	1.300667	0.037016	73
6830.323782	86.926308	1.299544	0.037335	75
6832.350301	86.953583	1.297576	0.037339	77
6834.376978	86.971245	1.296235	0.037395	79
6836.403656	86.992310	1.294356	0.037517	81
6838.430054	87.019592	1.292199	0.037479	83
6840.456616	87.055145	1.290064	0.037416	85
6842.483331	87.067032	1.289156	0.037590	87
6844.509821	87.112663	1.286582	0.037618	89
6846.536160	87.129387	1.285134	0.037915	91
6848.562717	87.144798	1.283564	0.038050	93
6850.589212	87.146843	1.282171	0.038126	95
6852.615947	87.204224	1.279948	0.038089	97
6854.642545	87.206024	1.278922	0.038083	99
6856.669025	87.226128	1.278360	0.038273	101
6858.695836	87.264969	1.276618	0.038514	103
6860.722052	87.273697	1.273806	0.038704	105
6862.748772	87.302361	1.272753	0.038791	107
6864.775060	87.332436	1.270309	0.039040	109
6866.801803	87.352669	1.268222	0.038921	111
6868.828631	87.363182	1.266206	0.039237	113
6870.855124	87.398224	1.263898	0.039298	115
6872.881661	87.431190	1.262852	0.039572	117
6874.908176	87.439384	1.261390	0.039529	119
6876.934879	87.467369	1.260765	0.039852	121
6878.961902	87.467247	1.258795	0.040149	123
6880.988384	87.509293	1.257112	0.040040	125
6883.015281	87.540337	1.256926	0.040354	127
6885.041838	87.546097	1.254953	0.040394	129
