crossing time (s)	slope (V/s)	crossing number
6831.327957	9.856908	4684
6832.348934	9.680296	4685
6833.355009	9.662304	4686
6834.376163	9.575265	4687
6835.381489	9.598810	4688
6836.404263	9.489954	4689
6837.409792	9.630510	4690
6838.429765	9.616670	4691
6839.434709	9.610724	4692
6840.455652	9.630443	4693
6841.461673	9.520282	4694
6842.483183	9.546684	4695
6843.488061	9.454553	4696
6844.510417	9.468358	4697
6845.516032	9.523224	4698
6846.535343	9.588170	4699
6847.542899	9.486387	4700
6848.561408	9.396888	4701
6849.567208	9.494255	4702
6850.588060	9.376421	4703
6851.594577	9.580520	4704
6852.616543	9.411418	4705
6853.622119	9.490309	4706
6854.642390	9.401426	4707
6855.648856	9.435237	4708
6856.667637	9.428316	4709
6857.673649	9.304449	4710
6858.696362	9.264163	4711
6859.700867	9.378736	4712
6860.721680	9.331299	4713
6861.729596	9.339238	4714
6862.748958	9.235057	4715
6863.755006	9.082480	4716
6864.773844	9.190042	4717
6865.781238	9.358372	4718
6866.801091	9.241605	4719
6867.807086	9.247797	4720
6868.829207	9.278906	4721
6869.834652	9.269903	4722
6870.854981	9.113629	4723
6871.862154	9.143586	4724
6872.881369	9.095890	4725
6873.887348	9.228020	4726
6874.906977	9.098243	4727
6875.914090	9.129493	4728
6876.934036	9.100744	4729
6877.939825	9.061132	4730
6878.961755	9.004234	4731
6879.965968	9.182884	4732
6880.987140	8.938336	4733
6881.994746	9.084377	4734
6883.015481	9.067603	4735
6884.020195	9.039077	4736
6885.042199	8.923608	4737
6886.047084	9.102998	4738
6887.066337	8.930528	4739
6888.072705	8.989354	4740
6889.094992	8.971129	4741
6890.099259	8.905719	4742
6891.120774	8.873672	4743
6892.125493	8.963653	4744
6893.147385	9.006740	4745
6894.152408	8.863455	4746
6895.175068	8.915430	4747
6896.179777	8.924421	4748
6897.199410	8.744101	4749
6898.206918	8.806104	4750
6899.227376	8.836413	4751
6900.231862	8.820319	4752
6901.253978	8.768651	4753
6902.258782	8.866590	4754
6903.279855	8.716993	4755
6904.284758	8.685901	4756
6905.307482	8.552866	4757
6906.311693	8.818055	4758
6907.332083	8.686079	4759
6908.339767	8.663395	4760
6909.360342	8.706223	4761
6910.364810	8.657256	4762
6911.385548	8.510651	4763
6912.391739	8.674395	4764
6913.412405	8.626055	4765
6914.418073	8.679276	4766
6915.439751	8.558657	4767
