time (s)	coil I (A)	last det (V)	int current (uC)
6551.713501	0.089868	0.690333	7693.472656
6551.714418	0.089996	0.690333	7775.999512
6551.715283	0.089854	0.690333	7853.722656
6551.716327	0.090018	0.690333	7947.701660
6552.737717	1.043906	0.650908	438.440613
6552.738752	1.559304	0.650908	2052.320557
6552.739717	1.542894	0.650908	3541.213379
6552.740599	1.503318	0.650908	4867.139648
6552.741484	1.462504	0.650908	6161.455566
6552.742580	0.739790	0.650908	6972.265625
6552.743459	0.096709	0.650908	7057.272949
6552.744316	0.089850	0.650908	7134.274414
6552.745345	0.090022	0.650908	7226.907227
6552.746291	0.089744	0.650908	7311.804687
6552.747206	0.090040	0.650908	7394.191406
6552.748076	0.089993	0.650908	7472.484863
6552.749168	0.090026	0.650908	7570.792969
6552.750081	0.090055	0.650908	7653.013184
6552.750958	0.090007	0.650908	7731.949707
6552.751819	0.089930	0.650908	7809.379883
6553.730493	1.048590	0.701745	446.699371
6553.731522	1.558429	0.701745	2050.322754
6553.732556	1.540089	0.701745	3642.774902
6553.733447	1.499564	0.701745	4978.886719
6553.734378	1.458270	0.701745	6336.536133
6553.735438	0.607159	0.701745	6980.125000
6553.736369	0.092216	0.701745	7065.977539
6553.737233	0.089963	0.701745	7143.706055
6553.738269	0.089956	0.701745	7236.900391
6553.739291	0.089875	0.701745	7328.752930
6553.740163	0.089989	0.701745	7407.223145
6553.741097	0.090051	0.701745	7491.331055
6553.742148	0.089916	0.701745	7585.832520
6553.743071	0.090033	0.701745	7668.933105
6553.743946	0.089963	0.701745	7747.650879
6553.744899	0.089982	0.701745	7833.403320
6554.767927	1.157003	0.662969	635.194763
6554.768991	1.563688	0.662969	2298.958496
6554.769889	1.538646	0.662969	3680.662842
6554.770764	1.497543	0.662969	4991.012695
6554.771878	1.450056	0.662969	6606.375000
6554.772840	0.453951	0.662969	7043.076172
6554.773714	0.091487	0.662969	7123.035645
6554.774762	0.089974	0.662969	7217.328613
6554.775796	0.090007	0.662969	7310.395996
6554.776689	0.090011	0.662969	7390.775879
6554.777617	0.090033	0.662969	7474.326660
6554.778654	0.089982	0.662969	7567.637695
6554.779597	0.089982	0.662969	7652.490234
6554.780463	0.089930	0.662969	7730.370117
6554.781514	0.089978	0.662969	7824.937012
6555.760626	1.079561	0.722846	506.313873
6555.761520	1.557924	0.722846	1899.097534
6555.762428	1.548574	0.722846	3305.202881
6555.763309	1.509785	0.722846	4635.323242
6555.764372	1.462178	0.722846	6189.618164
6555.765433	0.728441	0.722846	6962.494141
6555.766355	0.094574	0.722846	7049.691406
6555.767215	0.089930	0.722846	7127.031738
6555.768286	0.089982	0.722846	7223.402344
6555.769278	0.089857	0.722846	7312.540527
6555.770156	0.090048	0.722846	7391.602539
6555.771148	0.090015	0.722846	7480.896973
6555.772196	0.089908	0.722846	7575.121094
6555.773081	0.090022	0.722846	7654.790527
6555.773940	0.090029	0.722846	7732.125488
6555.775033	0.089963	0.722846	7830.455566
6556.795852	1.080154	0.684573	475.267670
6556.796738	1.555961	0.684573	1853.848999
6556.797729	1.546597	0.684573	3386.526367
6556.798787	1.500286	0.684573	4973.828613
6556.799687	1.459497	0.684573	6287.375977
6556.800560	0.867374	0.684573	7044.593750
6556.801659	0.095065	0.684573	7149.069824
6556.802617	0.090084	0.684573	7235.370605
6556.803485	0.090004	0.684573	7313.493652
6556.804521	0.090103	0.684573	7406.839844
6556.805557	0.089993	0.684573	7500.072266
6556.806447	0.090015	0.684573	7580.185547
6556.807368	0.090125	0.684573	7663.190430
6556.808417	0.089993	0.684573	7757.592773
6556.809360	0.090029	0.684573	7842.490234
6556.810222	0.090059	0.684573	7920.120605
6557.792189	1.050311	0.741440	445.332001
6557.793105	1.553339	0.741440	1868.190186
6557.794066	1.548003	0.741440	3355.821045
6557.794996	1.506859	0.741440	4757.200195
6557.795864	1.467272	0.741440	6030.791992
6557.796804	1.012020	0.741440	6982.090820
6557.797750	0.114818	0.741440	7090.708984
6557.798671	0.089912	0.741440	7173.518066
6557.799546	0.089879	0.741440	7252.162109
6557.800511	0.089901	0.741440	7338.916504
6557.801458	0.090051	0.741440	7424.194824
6557.802345	0.090055	0.741440	7504.073730
6557.803205	0.089886	0.741440	7581.375977
6557.804173	0.090066	0.741440	7668.559570
6557.805116	0.089974	0.741440	7753.405273
6557.805998	0.090022	0.741440	7832.804687
6558.824938	1.069764	0.681757	493.161438
6558.825818	1.556561	0.681757	1862.935547
6558.826710	1.548168	0.681757	3243.901123
6558.827809	1.501029	0.681757	4893.532227
6558.828827	1.456106	0.681757	6375.848145
6558.829720	0.764886	0.681757	7058.891602
6558.830683	0.098123	0.681757	7153.383789
6558.831744	0.089978	0.681757	7248.850586
6558.832656	0.089923	0.681757	7330.860352
6558.833524	0.089982	0.681757	7408.964355
6558.834594	0.089989	0.681757	7505.252441
6558.835586	0.090117	0.681757	7594.648926
6558.836471	0.089952	0.681757	7674.256836
6558.837440	0.090026	0.681757	7761.491699
6558.838499	0.090029	0.681757	7856.832520
6558.839411	0.090026	0.681757	7938.936035
6559.819782	1.120986	0.747825	561.614136
6559.820733	1.559670	0.747825	2044.860718
6559.821663	1.544235	0.747825	3480.999023
6559.822525	1.505061	0.747825	4778.361328
6559.823480	1.462855	0.747825	6175.388184
6559.824453	0.888754	0.747825	7040.145508
6559.825347	0.102689	0.747825	7131.949707
6559.826228	0.090011	0.747825	7211.249512
6559.827182	0.089993	0.747825	7297.102539
6559.828130	0.089843	0.747825	7382.273437
6559.829016	0.090099	0.747825	7462.101074
6559.829923	0.089835	0.747825	7543.581543
6559.830885	0.089883	0.747825	7630.048828
6559.831811	0.089978	0.747825	7713.368652
6559.832669	0.090011	0.747825	7790.598145
6559.833585	0.089930	0.747825	7872.974609
6560.854006	1.089811	0.699929	513.300842
6560.854894	1.557341	0.699929	1896.219727
6560.855758	1.550032	0.699929	3235.447021
6560.856725	1.508778	0.699929	4694.435547
6560.857646	1.465474	0.699929	6044.136719
6560.858575	1.046667	0.699929	7016.490723
6560.859450	0.124808	0.699929	7125.698242
6560.860432	0.089945	0.699929	7214.024414
6560.861382	0.089890	0.699929	7299.419922
6560.862276	0.090000	0.699929	7379.879883
6560.863183	0.090128	0.699929	7461.625977
6560.864135	0.089974	0.699929	7547.281738
6560.865064	0.089861	0.699929	7630.762695
6560.865927	0.090055	0.699929	7708.479980
6560.866909	0.089963	0.699929	7796.824219
6560.867852	0.090004	0.699929	7881.697754
6561.849861	1.145438	0.763262	571.573669
6561.850791	1.560128	0.763262	2022.492920
6561.851720	1.545026	0.763262	3457.821777
6561.852580	1.505764	0.763262	4752.778809
6561.853527	1.463760	0.763262	6138.958984
6561.854488	0.935010	0.763262	7037.503418
6561.855377	0.107999	0.763262	7133.514648
6561.856282	0.089773	0.763262	7214.759277
6561.857204	0.089875	0.763262	7297.624512
6561.858150	0.089945	0.763262	7382.712402
6561.859040	0.090018	0.763262	7462.828613
6561.859960	0.089949	0.763262	7545.581543
6561.860919	0.089963	0.763262	7631.856445
6561.861844	0.090022	0.763262	7715.126953
6561.862712	0.090015	0.763262	7793.259766
6561.863769	0.089996	0.763262	7888.385742
6562.883668	1.185344	0.709307	680.387573
6562.884713	1.563391	0.709307	2314.131348
6562.885613	1.537910	0.709307	3698.250488
6562.886487	1.497349	0.709307	5006.933105
6562.887558	1.451074	0.709307	6561.033691
6562.888563	0.428932	0.709307	6992.110352
6562.889457	0.090945	0.709307	7073.415039
6562.890452	0.090037	0.709307	7163.001465
6562.891492	0.089912	0.709307	7256.510254
6562.892394	0.089956	0.709307	7337.650391
6562.893258	0.089985	0.709307	7415.397949
6562.894366	0.090029	0.709307	7515.150391
6562.895338	0.089839	0.709307	7602.473633
6562.896207	0.089872	0.709307	7680.572266
6562.897260	0.089978	0.709307	7775.319336
6562.898296	0.089890	0.709307	7868.445312
6563.878846	1.064344	0.764088	450.217682
6563.879826	1.558323	0.764088	1977.374023
6563.880762	1.545546	0.764088	3424.004639
6563.881644	1.506698	0.764088	4752.912109
6563.882566	1.465558	0.764088	6104.156250
6563.883526	0.982123	0.764088	7046.994141
6563.884431	0.111010	0.764088	7147.457520
6563.885312	0.089949	0.764088	7226.702148
6563.886234	0.089832	0.764088	7309.526855
6563.887169	0.089861	0.764088	7393.546875
6563.888095	0.089974	0.764088	7476.863281
6563.888959	0.089971	0.764088	7554.598145
6563.889928	0.089843	0.764088	7641.655762
6563.890868	0.089810	0.764088	7726.076660
6563.891758	0.089916	0.764088	7806.101562
6563.892671	0.090168	0.764088	7888.425293
6564.912639	1.085186	0.714499	533.911255
6564.913570	1.560051	0.714499	1986.318970
6564.914494	1.545022	0.714499	3413.919434
6564.915374	1.506160	0.714499	4739.339844
6564.916309	1.463928	0.714499	6108.112793
6564.917255	0.942957	0.714499	7000.149414
6564.918181	0.106132	0.714499	7098.427246
6564.919046	0.089857	0.714499	7176.153809
6564.920012	0.089890	0.714499	7262.987793
6564.920957	0.090099	0.714499	7348.131348
6564.921846	0.090040	0.714499	7428.177246
6564.922778	0.090022	0.714499	7512.077637
6564.923714	0.089919	0.714499	7596.242187
6564.924615	0.090040	0.714499	7677.368652
6564.925507	0.089821	0.714499	7757.488770
6564.926414	0.089839	0.714499	7838.972656
6565.906900	1.077034	0.767588	463.124512
6565.907794	1.555671	0.767588	1853.894653
6565.908655	1.549944	0.767588	3188.396240
6565.909634	1.508738	0.767588	4665.450684
6565.910588	1.466166	0.767588	6064.172852
6565.911468	1.102474	0.767588	7034.350098
6565.912378	0.135985	0.767588	7158.096680
6565.913332	0.089799	0.767588	7243.764648
6565.914254	0.089897	0.767588	7326.649902
6565.915131	0.089956	0.767588	7405.541504
6565.916059	0.089879	0.767588	7488.949219
6565.916993	0.089850	0.767588	7572.869141
6565.917920	0.089941	0.767588	7656.244629
6565.918780	0.090026	0.767588	7733.666504
6565.919749	0.090015	0.767588	7820.890625
6565.920698	0.089890	0.767588	7906.196289
6566.940623	1.076594	0.738238	472.624878
6566.941491	1.554646	0.738238	1822.057495
6566.942416	1.548721	0.738238	3254.624023
6566.943379	1.507412	0.738238	4706.261719
6566.944299	1.466019	0.738238	6054.999512
6566.945175	1.099266	0.738238	7017.957031
6566.946156	0.120560	0.738238	7136.226562
6566.947103	0.089835	0.738238	7221.300293
6566.947994	0.089941	0.738238	7301.437988
6566.948864	0.089908	0.738238	7379.658203
6566.949822	0.089934	0.738238	7465.814941
6566.950769	0.089747	0.738238	7550.805664
6566.951644	0.089974	0.738238	7629.533203
6566.952556	0.089729	0.738238	7711.366211
6566.953507	0.089857	0.738238	7796.820312
6566.954434	0.090055	0.738238	7880.301270
6567.936508	1.098285	0.775701	523.881897
6567.937396	1.557755	0.775701	1907.168457
6567.938262	1.548823	0.775701	3248.449219
6567.939220	1.507570	0.775701	4692.700684
6567.940183	1.464386	0.775701	6102.904297
6567.941095	1.020981	0.775701	7034.039551
6567.941993	0.121663	0.775701	7143.292480
6567.942932	0.089762	0.775701	7227.579102
6567.943879	0.089901	0.775701	7312.715332
6567.944766	0.089912	0.775701	7392.467285
6567.945685	0.089769	0.775701	7474.965332
6567.946635	0.089890	0.775701	7560.360840
6567.947558	0.090004	0.775701	7643.434082
6567.948421	0.089919	0.775701	7721.034668
6567.949336	0.089839	0.775701	7803.237305
6567.950287	0.089832	0.775701	7888.666992
6568.969199	1.127970	0.727712	534.657776
6568.970150	1.560128	0.727712	2018.339600
6568.971074	1.545077	0.727712	3445.990723
6568.971943	1.505988	0.727712	4754.693848
6568.972909	1.463500	0.727712	6168.434570
6568.973865	0.925873	0.727712	7053.568848
6568.974756	0.108153	0.727712	7149.933105
6568.975671	0.089864	0.727712	7232.159180
6568.976613	0.090084	0.727712	7317.018555
6568.977530	0.089894	0.727712	7399.451172
6568.978406	0.090070	0.727712	7478.352051
6568.979317	0.090062	0.727712	7560.398926
6568.980274	0.089985	0.727712	7646.515137
6568.981194	0.089930	0.727712	7729.250977
6568.982061	0.090015	0.727712	7807.293457
6568.983122	0.089927	0.727712	7902.705566
6569.965560	1.136133	0.774138	551.024414
6569.966520	1.560183	0.774138	2048.800293
6569.967452	1.544154	0.774138	3487.951904
6569.968317	1.504526	0.774138	4789.367187
6569.969292	1.462079	0.774138	6214.894043
6569.970228	0.885923	0.774138	7044.117676
6569.971122	0.104337	0.774138	7137.395020
6569.972032	0.090022	0.774138	7219.314941
6569.972998	0.089843	0.774138	7306.103027
6569.973921	0.089919	0.774138	7389.098633
6569.974795	0.089993	0.774138	7467.752441
6569.975730	0.090029	0.774138	7551.929687
6569.976673	0.089817	0.774138	7636.626953
6569.977601	0.089960	0.774138	7720.109375
6569.978462	0.089945	0.774138	7797.552246
6569.979435	0.089941	0.774138	7885.065430
6570.996701	1.085713	0.750980	486.399384
6570.997574	1.555686	0.750980	1844.513306
6570.998487	1.549849	0.750980	3259.525146
6570.999426	1.508525	0.750980	4676.030273
6571.000369	1.465880	0.750980	6058.355469
6571.001242	1.106539	0.750980	7024.364258
6571.002165	0.128719	0.750980	7143.172363
6571.003124	0.089890	0.750980	7229.376953
6571.004040	0.089952	0.750980	7311.773437
6571.004915	0.089978	0.750980	7390.504395
6571.005882	0.089974	0.750980	7477.509766
6571.006811	0.089897	0.750980	7561.024414
6571.007722	0.089996	0.750980	7643.011230
6571.008585	0.089927	0.750980	7720.618164
6571.009553	0.090015	0.750980	7807.752441
6571.010498	0.089824	0.750980	7892.636230
6571.996151	1.089547	0.778698	519.713989
6571.997026	1.557378	0.778698	1882.419678
6571.997894	1.549493	0.778698	3227.379883
6571.998850	1.508434	0.778698	4669.442383
6571.999804	1.465155	0.778698	6067.200195
6572.000716	1.053483	0.778698	7027.976562
6572.001582	0.127361	0.778698	7138.270996
6572.002541	0.089927	0.778698	7224.510742
6572.003485	0.090000	0.778698	7309.470703
6572.004373	0.090000	0.778698	7389.390625
6572.005298	0.089927	0.778698	7472.572754
6572.006253	0.089974	0.778698	7558.498047
6572.007156	0.089978	0.778698	7639.748047
6572.008038	0.090095	0.778698	7719.211914
6572.008964	0.089960	0.778698	7802.514648
6572.009899	0.089857	0.778698	7886.531250
6573.025793	1.086559	0.750524	537.846619
6573.026847	1.561849	0.750524	2184.035889
6573.027793	1.538745	0.750524	3639.688721
6573.028663	1.499081	0.750524	4943.889160
6573.029723	1.452601	0.750524	6483.646484
6573.030750	0.472123	0.750524	6968.516602
6573.031643	0.091252	0.750524	7050.004883
6573.032603	0.089934	0.750524	7136.341797
6573.033658	0.089894	0.750524	7231.179687
6573.034579	0.089949	0.750524	7314.022461
6573.035441	0.089978	0.750524	7391.583496
6573.036521	0.090026	0.750524	7488.811035
6573.037511	0.089835	0.750524	7577.748047
6573.038396	0.089963	0.750524	7657.365723
6573.039382	0.090059	0.750524	7746.163574
6573.040412	0.089996	0.750524	7838.859863
6574.022134	1.125201	0.782888	538.971497
6574.023070	1.559403	0.782888	1998.572754
6574.023993	1.545509	0.782888	3425.077637
6574.024857	1.506108	0.782888	4726.355469
6574.025816	1.463562	0.782888	6129.911133
6574.026770	0.946937	0.782888	7033.289062
6574.027664	0.108625	0.782888	7130.400391
6574.028580	0.089791	0.782888	7212.649414
6574.029537	0.089934	0.782888	7298.716309
6574.030464	0.089952	0.782888	7382.102051
6574.031348	0.090103	0.782888	7461.752930
6574.032360	0.089967	0.782888	7552.799805
6574.033406	0.089971	0.782888	7646.909180
6574.034339	0.089868	0.782888	7730.756348
6574.035198	0.089949	0.782888	7808.022461
6574.036262	0.090048	0.782888	7903.833008
6575.052816	1.131877	0.754267	565.938721
6575.053835	1.562769	0.754267	2158.399902
6575.054726	1.542129	0.754267	3532.436768
6575.055691	1.499359	0.754267	4979.318359
6575.056764	1.451799	0.754267	6537.099121
6575.057700	0.554040	0.754267	7055.681152
6575.058558	0.092952	0.754267	7135.433594
6575.059642	0.090000	0.754267	7232.993652
6575.060636	0.089978	0.754267	7322.431641
6575.061527	0.089952	0.754267	7402.579102
6575.062519	0.090015	0.754267	7491.873535
6575.063558	0.090011	0.754267	7585.395020
6575.064457	0.090015	0.754267	7666.318359
6575.065314	0.089960	0.754267	7743.414062
6575.066390	0.090092	0.754267	7840.352539
6575.067375	0.089846	0.754267	7928.851074
6576.052705	1.096707	0.774062	507.775116
6576.053602	1.557385	0.774062	1904.749756
6576.054482	1.549101	0.774062	3267.958984
6576.055462	1.506749	0.774062	4744.573242
6576.056497	1.460054	0.774062	6255.728516
6576.057456	0.820474	0.774062	7042.562500
6576.058316	0.101726	0.774062	7130.046875
6576.059365	0.090062	0.774062	7224.521973
6576.060372	0.090033	0.774062	7315.185059
6576.061257	0.090018	0.774062	7394.851074
6576.062212	0.090029	0.774062	7480.829102
6576.063252	0.089993	0.774062	7574.421387
6576.064183	0.089941	0.774062	7658.156738
6576.065042	0.090088	0.774062	7735.541992
6576.066086	0.089963	0.774062	7829.463867
6576.067103	0.090099	0.774062	7921.094238
6577.081782	1.057467	0.759443	445.193604
6577.082850	1.560483	0.759443	2111.790039
6577.083841	1.538932	0.759443	3636.871582
6577.084738	1.498960	0.759443	4981.438477
6577.085729	1.455407	0.759443	6423.746094
6577.086792	0.543541	0.759443	7001.530273
6577.087681	0.091472	0.759443	7082.849121
6577.088553	0.089905	0.759443	7161.246094
6577.089647	0.089912	0.759443	7259.609863
6577.090608	0.090004	0.759443	7346.103516
6577.091475	0.089963	0.759443	7424.101562
6577.092512	0.089945	0.759443	7517.374512
6577.093546	0.089949	0.759443	7610.381348
6577.094431	0.089952	0.759443	7689.989258
6577.095361	0.090040	0.759443	7773.726562
6577.096422	0.090114	0.759443	7869.336914
6578.079754	1.123381	0.783138	565.060791
6578.080672	1.560436	0.783138	1997.540771
6578.081544	1.546209	0.783138	3345.834473
6578.082620	1.499121	0.783138	4958.888672
6578.083623	1.454872	0.783138	6418.125000
6578.084518	0.738311	0.783138	7078.913086
6578.085486	0.096885	0.783138	7172.697754
6578.086530	0.089934	0.783138	7266.588867
6578.087442	0.089901	0.783138	7348.578613
6578.088321	0.089967	0.783138	7427.659668
6578.089322	0.089996	0.783138	7517.746094
6578.090317	0.089916	0.783138	7607.212402
6578.091194	0.089868	0.783138	7686.026855
6578.092050	0.089971	0.783138	7763.041992
6578.093114	0.089912	0.783138	7858.708496
6578.094031	0.089927	0.783138	7941.171387
6579.109911	1.123462	0.754903	571.842163
6579.110796	1.559773	0.754903	1952.241211
6579.111671	1.545806	0.754903	3304.821045
6579.112783	1.498451	0.754903	4971.098633
6579.113743	1.456146	0.754903	6368.999023
6579.114618	0.808015	0.754903	7076.012207
6579.115641	0.095555	0.754903	7173.765625
6579.116675	0.090044	0.754903	7266.871094
6579.117564	0.089952	0.754903	7346.838867
6579.118426	0.089956	0.754903	7424.380859
6579.119464	0.089850	0.754903	7517.645020
6579.120412	0.089868	0.754903	7602.839844
6579.121284	0.089916	0.754903	7681.246582
6579.122169	0.089894	0.754903	7760.802734
6579.123259	0.089989	0.754903	7858.890625
6579.124138	0.089985	0.754903	7937.987793
6580.109836	1.116218	0.780088	561.457764
6580.110715	1.558748	0.780088	1931.596802
6580.111605	1.546366	0.780088	3307.862549
6580.112704	1.498887	0.780088	4955.139160
6580.113672	1.456285	0.780088	6364.823242
6580.114546	0.814281	0.780088	7076.504883
6580.115597	0.094849	0.780088	7176.190918
6580.116616	0.089894	0.780088	7267.792480
6580.117510	0.089971	0.780088	7348.226074
6580.118447	0.089949	0.780088	7432.507812
6580.119505	0.089894	0.780088	7527.615234
6580.120447	0.089919	0.780088	7612.319336
6580.121312	0.089938	0.780088	7690.115723
6580.122376	0.090037	0.780088	7785.914551
6580.123378	0.089868	0.780088	7875.962402
6580.124259	0.089989	0.780088	7955.242676
6581.138461	1.119174	0.758726	584.208557
6581.139530	1.562633	0.758726	2254.663330
6581.140439	1.538262	0.758726	3652.943359
6581.141304	1.498396	0.758726	4949.055664
6581.142395	1.451484	0.758726	6532.625000
6581.143401	0.454534	0.758726	6989.885742
6581.144278	0.091300	0.758726	7069.956055
6581.145280	0.089996	0.758726	7160.132324
6581.146318	0.090000	0.758726	7253.552246
6581.147214	0.089952	0.758726	7334.149414
6581.148074	0.089952	0.758726	7411.508301
6581.149133	0.089919	0.758726	7506.732910
6581.150097	0.090070	0.758726	7593.560059
6581.150980	0.090070	0.758726	7673.091309
6581.151962	0.090029	0.758726	7761.500000
6581.153006	0.090015	0.758726	7855.475098
6582.138402	1.129706	0.775061	594.225220
6582.139463	1.562465	0.775061	2252.000000
6582.140385	1.537910	0.775061	3669.953125
6582.141251	1.497638	0.775061	4966.907227
6582.142339	1.451287	0.775061	6545.907227
6582.143333	0.456559	0.775061	6999.726562
6582.144216	0.091432	0.775061	7080.460937
6582.145206	0.090070	0.775061	7169.629883
6582.146262	0.090051	0.775061	7264.724121
6582.147149	0.090037	0.775061	7344.586426
6582.148005	0.090004	0.775061	7421.629395
6582.149102	0.090095	0.775061	7520.463867
6582.150070	0.089908	0.775061	7607.495117
6582.150927	0.090015	0.775061	7684.637695
6582.151991	0.090084	0.775061	7780.487305
6582.153022	0.089989	0.775061	7873.266113
6583.165968	1.129233	0.763846	571.392090
6583.166880	1.560538	0.763846	1994.603149
6583.167750	1.545872	0.763846	3339.511475
6583.168821	1.499355	0.763846	4945.321289
6583.169818	1.455161	0.763846	6396.117187
6583.170711	0.763125	0.763846	7077.587891
6583.171698	0.097064	0.763846	7173.390137
6583.172753	0.089857	0.763846	7268.189453
6583.173664	0.089912	0.763846	7350.099609
6583.174526	0.090051	0.763846	7427.723633
6583.175622	0.089963	0.763846	7526.323730
6583.176605	0.089846	0.763846	7614.642578
6583.177472	0.089963	0.763846	7692.640625
6583.178570	0.090007	0.763846	7791.468750
6583.179606	0.089857	0.763846	7884.560547
6583.180500	0.089963	0.763846	7964.987793
6584.166884	1.087679	0.779649	491.631073
6584.167750	1.554807	0.779649	1838.093994
6584.168829	1.541935	0.779649	3501.841553
6584.169819	1.497568	0.779649	4984.434082
6584.170707	1.458355	0.779649	6279.453125
6584.171696	0.746634	0.779649	7017.874512
6584.172752	0.092926	0.779649	7116.004395
6584.173643	0.090029	0.779649	7196.220703
6584.174524	0.090004	0.779649	7275.514160
6584.175625	0.089989	0.779649	7374.592285
6584.176584	0.089883	0.779649	7460.790039
6584.177452	0.089985	0.779649	7538.897461
6584.178496	0.089996	0.779649	7632.853516
6584.179526	0.089960	0.779649	7725.512207
6584.180417	0.090048	0.779649	7805.744629
6584.181365	0.089919	0.779649	7890.988281
6585.196042	1.123407	0.742315	557.209900
6585.196922	1.558649	0.742315	1928.820801
6585.197832	1.545985	0.742315	3335.667236
6585.198915	1.498634	0.742315	4958.687988
6585.199862	1.456860	0.742315	6338.334961
6585.200734	0.842780	0.742315	7073.238770
6585.201767	0.095991	0.742315	7172.397461
6585.202798	0.089839	0.742315	7265.021484
6585.203690	0.089930	0.742315	7345.239258
6585.204649	0.089952	0.742315	7431.503418
6585.205704	0.089985	0.742315	7526.437988
6585.206639	0.089945	0.742315	7610.536621
