crossing time (s)	slope (V/s)	crossing number
1211.494276	7.667676	495
1212.541264	7.890612	496
1213.519572	7.746093	497
1214.568375	7.828445	498
1215.548275	7.764340	499
1216.591177	7.517604	500
1217.574658	7.602079	501
1218.616346	7.411539	502
1219.603794	7.372622	503
1220.637912	7.424622	504
1221.636787	7.242696	505
1222.659404	7.404365	506
1223.667476	7.282144	507
1224.683178	7.340000	508
1225.698205	7.280788	509
1226.706530	7.257072	510
1227.726673	7.266211	511
1228.726893	7.474525	512
1229.753513	7.346872	513
1230.751885	7.247284	514
1231.786392	7.167626	515
1232.777387	7.143168	516
1233.811187	7.086076	517
1234.804670	7.098354	518
1235.839309	7.137109	519
1236.828979	7.019729	520
1237.863141	7.079631	521
1238.858017	7.066196	522
1239.891187	7.128183	523
1240.883938	7.095413	524
1241.917040	7.227120	525
1242.909197	7.119600	526
1243.943534	7.310921	527
1244.937418	7.249193	528
1245.970963	7.288920	529
1246.961307	7.263939	530
1247.995832	7.277000	531
1248.989281	7.229406	532
1250.024155	7.113091	533
1251.014096	7.128374	534
1252.045351	7.022500	535
1253.044578	7.031866	536
1254.071694	7.062855	537
1255.073029	7.058643	538
1256.092311	6.962376	539
1257.105134	6.902158	540
1258.115473	6.900807	541
1259.138585	7.046279	542
1260.138213	7.014210	543
1261.167699	7.044775	544
1262.157898	6.936617	545
1263.197372	7.067783	546
1264.183752	7.074079	547
1265.223084	6.934459	548
1266.204058	6.831149	549
1267.252307	6.831928	550
1268.232795	6.869924	551
1269.281909	6.766979	552
1270.258530	6.878742	553
1271.307358	6.762705	554
1272.283525	6.789528	555
1273.331518	6.867466	556
1274.312857	6.730781	557
1275.358405	6.810831	558
1276.341070	6.667876	559
1277.381174	6.955826	560
1278.366543	6.688396	561
1279.406054	6.899219	562
1280.398138	6.850057	563
1281.428353	6.901743	564
1282.427530	6.779135	565
1283.448533	6.826298	566
1284.460677	6.644692	567
1285.472489	6.776672	568
1286.490576	6.603730	569
1287.493321	6.883905	570
1288.521148	6.644819	571
1289.517564	6.750975	572
1290.547255	6.605005	573
1291.542504	6.770451	574
1292.573663	6.699933	575
1293.567114	6.591875	576
1294.603460	6.743347	577
1295.591923	6.563605	578
1296.628263	6.693914	579
1297.619454	6.613792	580
1298.656402	6.701648	581
1299.644759	6.632513	582
1300.682311	6.644645	583
1301.673496	6.570685	584
1302.706575	6.526175	585
1303.697859	6.458932	586
1304.734488	6.494075	587
1305.723644	6.445308	588
1306.759037	6.521850	589
1307.752827	6.386704	590
1308.786924	6.415569	591
1309.778387	6.454087	592
1310.809053	6.425583	593
1311.807299	6.501441	594
1312.835760	6.496144	595
1313.836966	6.444728	596
1314.856398	6.448956	597
1315.868855	6.501984	598
1316.878710	6.444222	599
1317.898205	6.427294	600
1318.901501	6.313103	601
1319.929611	6.215778	602
