time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
3551.890157	158.136856	0.769787	0.060870	111
3553.935092	158.387512	0.770940	0.059660	113
3555.973876	158.457642	0.796659	0.057991	115
3558.012904	158.483032	0.826934	0.055327	117
3560.049077	158.513519	0.854181	0.053370	119
3562.077490	158.520004	0.875939	0.051442	121
3564.110819	158.467407	0.895627	0.049857	123
3566.144066	158.224426	0.915389	0.048833	125
3568.177699	157.723999	0.933413	0.047822	127
3570.210852	157.097382	0.951091	0.048217	129
3572.239005	156.756241	0.969538	0.048066	131
3574.261543	157.035614	0.986272	0.048643	133
3576.283656	158.189362	0.996170	0.048822	135
3578.305487	159.912766	0.999509	0.048519	137
3580.331234	161.199112	1.001334	0.044539	139
3582.366730	161.008301	1.013562	0.039217	141
3584.408834	159.034409	1.037010	0.037234	143
3586.452243	156.874435	1.060086	0.040123	145
3588.482439	156.389755	1.078975	0.043605	147
3590.499840	157.455826	1.089503	0.043776	149
3592.517048	158.991241	1.087960	0.043358	151
3594.539028	160.101425	1.084629	0.041433	153
3596.566449	160.534225	1.086578	0.038758	155
3598.596326	160.530487	1.097570	0.037547	157
3600.629140	160.292603	1.112173	0.036431	159
3602.661443	159.930847	1.127054	0.036252	161
3604.691590	159.780869	1.136225	0.036382	163
3606.719280	159.749939	1.143191	0.035831	165
3608.745535	159.631821	1.147554	0.036145	167
3610.770201	159.435989	1.145997	0.036133	169
3612.796842	159.003723	1.145419	0.036652	171
3614.825751	158.507080	1.147786	0.037654	173
3616.858254	158.209549	1.158206	0.038641	175
3618.893366	158.294983	1.170634	0.038953	177
3620.930335	158.725494	1.185144	0.037762	179
3622.965406	159.292023	1.198455	0.036626	181
3624.992316	159.717987	1.214138	0.035114	183
3627.011991	159.729568	1.222848	0.032798	185
3629.029022	159.249695	1.218469	0.032660	187
3631.048820	158.697540	1.203715	0.035028	189
3633.074533	158.408783	1.196827	0.037045	191
3635.105830	158.319473	1.202597	0.037323	193
3637.140117	158.331818	1.212865	0.037288	195
3639.172554	158.291870	1.222174	0.036403	197
3641.201772	158.283630	1.229478	0.035783	199
3643.228976	158.271820	1.234119	0.035573	201
3645.255189	158.368301	1.236925	0.035192	203
3647.279373	158.627518	1.237933	0.035804	205
3649.302868	159.143143	1.236225	0.035785	207
3651.326695	159.849396	1.234710	0.035389	209
3653.351906	160.539795	1.233676	0.033837	211
3655.381263	160.823517	1.238671	0.031708	213
3657.415740	160.226410	1.250279	0.030109	215
3659.454275	158.916275	1.262789	0.030720	217
3661.488754	157.634476	1.270443	0.032766	219
3663.517791	157.024826	1.276828	0.035091	221
3665.542587	157.127304	1.282922	0.035847	223
3667.564758	157.706436	1.283830	0.035987	225
3669.585486	158.461670	1.280475	0.035310	227
3671.606383	158.951126	1.276515	0.035470	229
3673.629340	159.269653	1.270514	0.035335	231
3675.653684	159.408890	1.266177	0.034998	233
3677.678236	159.474396	1.262358	0.034471	235
3679.704257	159.441589	1.258673	0.034751	237
3681.731236	159.320190	1.255481	0.034562	239
3683.758103	159.199692	1.252950	0.034919	241
3685.786428	158.975876	1.251852	0.035007	243
3687.815060	158.776535	1.250207	0.035236	245
3689.844262	158.630203	1.249112	0.034788	247
3691.874716	158.568420	1.248681	0.034685	249
3693.905937	158.637817	1.247093	0.034689	251
3695.938404	158.897354	1.245822	0.034722	253
3697.969407	159.246567	1.245148	0.034260	255
3699.997165	159.614624	1.248732	0.033233	1
3702.020015	159.789612	1.255736	0.031561	3
3704.039014	159.778427	1.259712	0.031277	5
3706.057089	159.575043	1.254580	0.031928	7
3708.077096	159.373077	1.242904	0.033494	9
3710.100387	159.249725	1.231651	0.034781	11
3712.126684	159.136063	1.227099	0.035269	13
3714.154444	159.113174	1.225293	0.035386	15
3716.182311	159.170700	1.223579	0.035400	17
3718.208587	159.309067	1.223088	0.035491	19
3720.234454	159.494263	1.222186	0.035274	21
3722.259641	159.792053	1.219051	0.035297	23
3724.284843	160.221588	1.215764	0.035099	25
3726.310788	160.660431	1.214534	0.034342	27
3728.339438	160.820648	1.213513	0.032847	29
3730.371753	160.541168	1.216036	0.031872	31
3732.405964	159.745499	1.217134	0.031599	33
3734.439682	158.784698	1.216284	0.032658	35
3736.470751	158.040375	1.214697	0.034200	37
3738.498144	157.755264	1.213659	0.035235	39
3740.523433	157.817673	1.214140	0.036066	41
3742.546101	158.056717	1.212803	0.036217	43
3744.568854	158.343964	1.212081	0.036111	45
3746.592181	158.606750	1.209306	0.036645	47
3748.615945	158.804779	1.206070	0.036636	49
3750.640919	158.909363	1.202323	0.036849	51
3752.666785	158.941391	1.200107	0.036604	53
3754.693751	158.915558	1.198367	0.036550	55
3756.721079	158.884262	1.196212	0.036341	57
3758.749752	158.841431	1.193970	0.036297	59
3760.779084	158.901398	1.192768	0.035435	61
3762.808501	158.969986	1.190157	0.035297	63
3764.838424	159.171875	1.187584	0.035372	65
3766.868034	159.437561	1.187026	0.034998	67
3768.894546	159.705170	1.187873	0.034607	69
3770.918783	159.955246	1.192267	0.033676	71
