crossing time (s)	slope (V/s)	crossing number
3653.349749	8.879559	2515
3654.398934	7.753778	2516
3655.380534	8.721046	2517
3656.422072	7.808892	2518
3657.413731	7.771834	2519
3658.443242	8.409745	2520
3659.453194	7.875151	2521
3660.463135	8.414250	2522
3661.487986	8.847888	2523
3662.484162	8.819027	2524
3663.517029	8.717290	2525
3664.509110	8.756613	2526
3665.541397	8.384288	2527
3666.540321	7.857378	2528
3667.564556	8.550114	2529
3668.577479	7.475107	2530
3669.584944	8.849033	2531
3670.609627	8.628319	2532
3671.604370	9.140934	2533
3672.638314	8.589208	2534
3673.629643	8.832068	2535
3674.668977	8.735106	2536
3675.653427	9.002610	2537
3676.696406	8.357495	2538
3677.676438	8.787252	2539
3678.721699	8.040857	2540
3679.702597	8.425381	2541
3680.751142	8.003388	2542
3681.730401	7.994097	2543
3682.775882	7.875378	2544
3683.756917	7.836393	2545
3684.803836	7.946971	2546
3685.785918	7.980616	2547
3686.826617	7.994853	2548
3687.814888	8.359486	2549
3688.852985	7.961227	2550
3689.842498	8.396759	2551
3690.875502	8.054607	2552
3691.874131	8.743952	2553
3692.895220	8.123859	2554
3693.905299	8.300256	2555
3694.915578	7.765472	2556
3695.938714	7.825156	2557
3696.938243	7.770062	2558
3697.968373	7.706364	2559
3698.961453	7.800939	2560
3699.996480	8.004203	2561
3700.990245	7.791928	2562
3702.019416	7.892864	2563
3703.020271	8.089844	2564
3704.037729	8.097332	2565
3705.054227	8.230702	2566
3706.056391	7.906332	2567
3707.089427	7.756558	2568
3708.076569	7.949618	2569
3709.119540	7.602924	2570
3710.098993	7.778828	2571
3711.149230	7.833587	2572
3712.126174	7.661068	2573
3713.174819	7.773425	2574
3714.153457	7.809771	2575
3715.196930	7.803381	2576
3716.183031	7.965814	2577
3717.225653	7.880929	2578
3718.207659	8.181669	2579
3719.251885	7.913664	2580
3720.234124	8.169463	2581
3721.277285	7.938197	2582
3722.259518	7.900999	2583
3723.304858	8.051951	2584
3724.285229	8.143822	2585
3725.333948	7.599392	2586
3726.308766	8.025304	2587
3727.356173	7.787993	2588
3728.337660	7.798023	2589
3729.381039	7.705079	2590
3730.372350	7.533235	2591
3731.401882	7.804203	2592
3732.406177	7.618865	2593
3733.421058	7.843527	2594
3734.439642	7.729019	2595
3735.439488	7.883193	2596
3736.470822	7.617734	2597
3737.460708	7.831186	2598
3738.496289	7.755652	2599
3739.490030	7.533641	2600
3740.523523	7.681905	2601
3741.517336	7.563754	2602
3742.544049	7.844123	2603
3743.547320	7.528790	2604
3744.567225	7.647310	2605
3745.577738	7.384970	2606
3746.591974	7.574698	2607
3747.607876	7.453836	2608
3748.614637	7.768124	2609
3749.635232	7.660489	2610
3750.640116	7.488381	2611
3751.664069	7.560086	2612
3752.666348	7.544333	2613
3753.689714	7.413099	2614
3754.693898	7.607245	2615
3755.716628	7.595785	2616
3756.719548	7.493088	2617
3757.739719	7.346715	2618
3758.750424	7.746294	2619
3759.765683	7.497438	2620
3760.779361	7.607236	2621
3761.786529	7.363297	2622
3762.806065	7.351739	2623
3763.810216	7.322432	2624
3764.837143	7.455439	2625
3765.835399	7.324244	2626
3766.869263	7.424572	2627
3767.856325	7.280418	2628
3768.892732	7.167697	2629
3769.885807	7.344314	2630
3770.919813	7.335991	2631
3771.917729	7.201200	2632
