time (s)	coil I (A)	last det (V)	int current (uC)
8300.317706	1.094982	0.513768	552.965759
8300.318616	1.561296	0.513768	1973.745605
8300.319546	1.545524	0.513768	3411.082520
8300.320434	1.506544	0.513768	4748.893555
8300.321388	1.463877	0.513768	6145.432129
8300.322325	1.424297	0.513768	7479.998047
8300.323254	1.386943	0.513768	8768.468750
8300.324122	1.130160	0.513768	9749.447266
8300.325095	0.141482	0.513768	9887.109375
8300.326005	0.089839	0.513768	9968.862305
8300.326897	0.089934	0.513768	10049.083984
8300.327957	0.089835	0.513768	10144.309570
8300.328859	0.089930	0.513768	10225.426758
8300.329775	0.089927	0.513768	10307.799805
8300.330650	0.089894	0.513768	10386.457031
8300.331640	0.089894	0.513768	10475.452148
8300.332566	0.089872	0.513768	10558.673828
8300.333445	0.089919	0.513768	10637.712891
8301.344256	1.091202	0.463490	536.871582
8301.345167	1.560311	0.463490	1958.315186
8301.346078	1.546710	0.463490	3367.368164
8301.346964	1.507965	0.463490	4703.425293
8301.347915	1.464946	0.463490	6096.589355
8301.348871	1.425059	0.463490	7458.945312
8301.349766	1.388686	0.463490	8701.819336
8301.350733	1.051637	0.463490	9718.751953
8301.351683	0.124406	0.463490	9836.937500
8301.352605	0.089751	0.463490	9919.687500
8301.353487	0.089886	0.463490	9998.967773
8301.354439	0.089945	0.463490	10084.595703
8301.355361	0.089901	0.463490	10167.484375
8301.356281	0.089886	0.463490	10250.179687
8301.357154	0.089989	0.463490	10328.740234
8301.358062	0.089916	0.463490	10410.383789
8301.359014	0.089916	0.463490	10495.983398
8301.359908	0.089949	0.463490	10576.397461
8302.350856	1.116932	0.536931	559.583130
8302.351747	1.560271	0.536931	1949.784668
8302.352623	1.548944	0.536931	3306.659668
8302.353623	1.505171	0.536931	4811.830566
8302.354629	1.459794	0.536931	6280.382812
8302.355525	1.422195	0.536931	7554.669434
8302.356391	1.385804	0.536931	8754.776367
8302.357484	0.881697	0.536931	9718.470703
8302.358378	0.105699	0.536931	9812.965820
8302.359307	0.089897	0.536931	9896.480469
8302.360168	0.089872	0.536931	9973.860352
8302.361204	0.089806	0.536931	10066.899414
8302.362081	0.089839	0.536931	10145.688477
8302.362952	0.089960	0.536931	10224.042969
8302.363917	0.089967	0.536931	10310.861328
8302.364854	0.090004	0.536931	10395.194336
8302.365761	0.089890	0.536931	10476.724609
8302.366637	0.089963	0.536931	10555.532227
8303.377857	1.066560	0.494665	458.620850
8303.378739	1.555616	0.494665	1830.674438
8303.379603	1.550383	0.494665	3170.205566
8303.380731	1.503823	0.494665	4866.518066
8303.381637	1.462500	0.494665	6191.542969
8303.382518	1.425505	0.494665	7447.413086
8303.383536	1.384735	0.494665	8857.073242
8303.384534	0.905167	0.494665	9760.429687
8303.385426	0.109138	0.494665	9857.781250
8303.386283	0.089817	0.494665	9934.753906
8303.387366	0.089978	0.494665	10032.200195
8303.388265	0.089821	0.494665	10112.949219
8303.389132	0.089916	0.494665	10190.906250
8303.390112	0.090044	0.494665	10279.149414
8303.391113	0.089901	0.494665	10369.140625
8303.391996	0.089963	0.494665	10448.578125
8303.392865	0.089978	0.494665	10526.768555
8303.393933	0.089996	0.494665	10622.884766
8304.374725	1.060682	0.568456	461.396790
8304.375589	1.553778	0.568456	1803.861084
8304.376680	1.543477	0.568456	3487.793945
8304.377684	1.498524	0.568456	4992.312500
8304.378583	1.458885	0.568456	6303.850586
8304.379558	1.418086	0.568456	7686.484375
8304.380619	1.376030	0.568456	9146.452148
8304.381538	0.723794	0.568456	9811.619141
8304.382397	0.098020	0.568456	9895.818359
8304.383481	0.089927	0.568456	9993.298828
8304.384465	0.089971	0.568456	10081.830078
8304.385348	0.089956	0.568456	10161.261719
8304.386361	0.090029	0.568456	10252.460937
8304.387408	0.089916	0.568456	10346.602539
8304.388291	0.090015	0.568456	10426.085937
8304.389153	0.089908	0.568456	10503.586914
8304.390169	0.089967	0.568456	10594.993164
8304.391118	0.089894	0.568456	10680.302734
8305.417689	1.082790	0.461520	481.841766
8305.418557	1.555994	0.461520	1832.444336
8305.419571	1.546630	0.461520	3400.726807
8305.420612	1.501047	0.461520	4963.317383
8305.421501	1.460544	0.461520	6261.741211
8305.422388	1.421942	0.461520	7523.003906
8305.423480	1.379403	0.461520	9029.312500
8305.424445	0.788954	0.461520	9790.653320
8305.425303	0.100917	0.461520	9877.240234
8305.426326	0.089901	0.461520	9969.208984
8305.427395	0.090004	0.461520	10065.422852
8305.428274	0.089901	0.461520	10144.446289
8305.429139	0.089982	0.461520	10222.280273
8305.430170	0.090048	0.461520	10315.119141
8305.431124	0.089894	0.461520	10400.877930
8305.432001	0.090011	0.461520	10479.817383
8305.432920	0.089923	0.461520	10562.457031
8305.433983	0.089963	0.461520	10658.087891
8306.402864	1.167579	0.553193	622.319763
8306.403908	1.563505	0.553193	2254.618652
8306.404802	1.539957	0.553193	3631.340332
8306.405734	1.497726	0.553193	5027.220703
8306.406814	1.450305	0.553193	6593.550293
8306.407766	1.411121	0.553193	7936.937012
8306.408637	1.375847	0.553193	9135.299805
8306.409696	0.574808	0.553193	9744.021484
8306.410711	0.090868	0.553193	9836.251953
8306.411602	0.089967	0.553193	9916.412109
8306.412553	0.090106	0.553193	10002.103516
8306.413598	0.089963	0.553193	10096.115234
8306.414518	0.089971	0.553193	10178.888672
8306.415381	0.090055	0.553193	10256.606445
8306.416441	0.089982	0.553193	10351.987305
8306.417439	0.089901	0.553193	10441.708984
8306.418329	0.089985	0.553193	10521.795898
8306.419304	0.090044	0.553193	10609.588867
8307.451332	1.053552	0.457605	450.920319
8307.452244	1.553503	0.457605	1867.715332
8307.453335	1.542180	0.457605	3550.233887
8307.454277	1.500168	0.457605	4963.392578
8307.455143	1.461130	0.457605	6228.731445
8307.456172	1.417884	0.457605	7687.734375
8307.457208	1.376620	0.457605	9113.912109
8307.458115	0.773412	0.457605	9815.396484
8307.459072	0.099741	0.457605	9910.848633
8307.460122	0.089938	0.457605	10005.283203
8307.461054	0.089956	0.457605	10089.122070
8307.461923	0.089974	0.457605	10167.309570
8307.462985	0.089923	0.457605	10262.807617
8307.463999	0.089700	0.457605	10353.762695
8307.464892	0.089908	0.457605	10434.050781
8307.465857	0.090062	0.457605	10520.960937
8307.466906	0.090004	0.457605	10615.375000
8307.467822	0.090000	0.457605	10697.815430
8308.435445	1.107059	0.539215	519.210754
8308.436344	1.558110	0.539215	1919.951904
8308.437221	1.549365	0.539215	3278.745117
8308.438162	1.508675	0.539215	4698.408691
8308.439119	1.465686	0.539215	6101.070312
8308.440033	1.426655	0.539215	7405.033203
8308.440903	1.390690	0.539215	8614.933594
8308.441853	1.161841	0.539215	9718.682617
8308.442782	0.151641	0.539215	9859.556641
8308.443713	0.089901	0.539215	9943.254883
8308.444575	0.090018	0.539215	10020.850586
8308.445547	0.089974	0.539215	10108.305664
8308.446504	0.089923	0.539215	10194.362305
8308.447391	0.090026	0.539215	10274.214844
8308.448307	0.089941	0.539215	10356.601562
8308.449260	0.089952	0.539215	10442.326172
8308.450183	0.089861	0.539215	10525.267578
8308.451041	0.090037	0.539215	10602.518555
8309.463993	1.067941	0.533599	449.602997
8309.464968	1.558993	0.533599	1969.621094
8309.465894	1.546212	0.533599	3401.413574
8309.466783	1.506885	0.533599	4741.034180
8309.467695	1.465997	0.533599	6078.023437
8309.468667	1.425406	0.533599	7463.518555
8309.469601	1.387398	0.533599	8759.347656
8309.470472	1.149467	0.533599	9760.533203
8309.471442	0.146741	0.533599	9902.872070
8309.472376	0.089864	0.533599	9986.805664
8309.473276	0.090007	0.533599	10067.812500
8309.474132	0.089908	0.533599	10144.774414
8309.475103	0.089908	0.533599	10232.075195
8309.476048	0.089919	0.533599	10317.048828
8309.476947	0.089993	0.533599	10397.952148
8309.477857	0.089912	0.533599	10479.772461
8309.478815	0.090026	0.533599	10566.016602
8309.479734	0.089960	0.533599	10648.689453
8310.471629	1.088906	0.507685	483.474335
8310.472556	1.558425	0.507685	1928.134644
8310.473426	1.548743	0.507685	3275.540771
8310.474402	1.506907	0.507685	4746.281738
8310.475352	1.464712	0.507685	6137.757812
8310.476230	1.427238	0.507685	7390.872070
8310.477143	1.390122	0.507685	8660.053711
8310.478104	1.143977	0.507685	9759.416016
8310.479035	0.152087	0.507685	9901.009766
8310.479911	0.089813	0.507685	9979.686523
8310.480823	0.089868	0.507685	10061.646484
8310.481778	0.089960	0.507685	10147.557617
8310.482707	0.089919	0.507685	10231.092773
8310.483571	0.089755	0.507685	10308.640625
8310.484534	0.090000	0.507685	10395.310547
8310.485480	0.089938	0.507685	10480.391602
8310.486366	0.089941	0.507685	10560.080078
8310.487288	0.090004	0.507685	10643.063477
8311.494090	1.068637	0.470878	461.650970
8311.494966	1.554847	0.470878	1823.697266
8311.495892	1.549812	0.470878	3258.823242
8311.496760	1.511041	0.470878	4570.407227
8311.497730	1.468019	0.470878	5994.385742
8311.498678	1.428292	0.470878	7348.406738
8311.499577	1.391613	0.470878	8599.466797
8311.500489	1.214275	0.470878	9706.885742
8311.501451	0.178030	0.470878	9878.150391
8311.502373	0.089802	0.470878	9960.948242
8311.503232	0.089857	0.470878	10038.135742
8311.504159	0.089872	0.470878	10121.447266
8311.505126	0.089883	0.470878	10208.364258
8311.506011	0.089963	0.470878	10287.981445
8311.507091	0.089854	0.470878	10385.023437
8311.508041	0.090084	0.470878	10470.603516
8311.508966	0.089894	0.470878	10553.754883
8311.509831	0.089839	0.470878	10631.465820
8312.508857	1.048195	0.447139	442.338135
8312.509813	1.553478	0.447139	1927.462891
8312.510734	1.546630	0.447139	3351.908691
8312.511661	1.506321	0.447139	4748.268066
8312.512544	1.466638	0.447139	6043.309570
8312.513495	1.426776	0.447139	7400.173828
8312.514439	1.388540	0.447139	8710.955078
8312.515365	1.125249	0.447139	9752.935547
8312.516236	0.156555	0.447139	9889.294922
8312.517199	0.089897	0.447139	9975.866211
8312.518118	0.089930	0.447139	10058.512695
8312.519022	0.090062	0.447139	10139.928711
8312.519892	0.089846	0.447139	10218.094727
8312.520858	0.089788	0.447139	10304.829102
8312.521809	0.089769	0.447139	10390.199219
8312.522705	0.089872	0.447139	10470.724609
8312.523614	0.089952	0.447139	10552.491211
8312.524576	0.089938	0.447139	10639.011719
8313.524673	1.057698	0.423215	455.867737
8313.525536	1.553741	0.423215	1796.746582
8313.526581	1.545970	0.423215	3412.285645
8313.527470	1.506401	0.423215	4751.476562
8313.528350	1.466876	0.423215	6042.327637
8313.529297	1.426776	0.423215	7393.484375
8313.530299	1.386683	0.423215	8782.941406
8313.531224	1.070061	0.423215	9772.748047
8313.532092	0.140321	0.423215	9894.546875
8313.533115	0.089919	0.423215	9986.534180
8313.534009	0.089985	0.423215	10066.981445
8313.534921	0.089963	0.423215	10149.028320
8313.535802	0.089938	0.423215	10228.263672
8313.536795	0.089927	0.423215	10317.560547
8313.537720	0.089923	0.423215	10400.739258
8313.538600	0.089923	0.423215	10479.871094
8313.539586	0.089875	0.423215	10568.488281
8313.540512	0.090033	0.423215	10651.858398
8314.551238	1.060814	0.360752	457.210937
8314.552105	1.554265	0.360752	1804.758789
8314.553138	1.545934	0.360752	3401.708496
8314.554042	1.505973	0.360752	4763.107910
8314.554915	1.466675	0.360752	6043.515137
8314.555858	1.427289	0.360752	7389.448242
8314.556840	1.387372	0.360752	8751.847656
8314.557762	1.099991	0.360752	9766.040039
8314.558628	0.148304	0.360752	9894.471680
8314.559705	0.089813	0.360752	9991.200195
8314.560596	0.089982	0.360752	10071.374023
8314.561469	0.090029	0.360752	10149.969727
8314.562327	0.089916	0.360752	10227.117187
8314.563387	0.090059	0.360752	10322.579102
8314.564259	0.089974	0.360752	10401.037109
8314.565171	0.090004	0.360752	10483.120117
8314.566048	0.089967	0.360752	10562.021484
8314.567017	0.089982	0.360752	10649.213867
8315.554748	1.048356	0.384692	442.406097
8315.555658	1.552947	0.384692	1855.587769
8315.556668	1.545535	0.384692	3416.577881
8315.557582	1.504816	0.384692	4791.979492
8315.558468	1.465177	0.384692	6090.125977
8315.559486	1.423608	0.384692	7539.359375
8315.560385	1.385687	0.384692	8785.091797
8315.561313	1.061686	0.384692	9770.335937
8315.562178	0.137772	0.384692	9889.508789
8315.563203	0.089897	0.384692	9981.653320
8315.564094	0.089949	0.384692	10061.797852
8315.564970	0.090044	0.384692	10140.676758
8315.565949	0.090084	0.384692	10228.869141
8315.566899	0.090026	0.384692	10314.393555
8315.567822	0.090015	0.384692	10397.477539
8315.568684	0.089996	0.384692	10475.054687
8315.569729	0.090040	0.384692	10569.146484
8315.570612	0.089923	0.384692	10648.548828
8316.584885	1.060331	0.325363	445.338928
8316.585973	1.561761	0.325363	2144.535400
8316.586895	1.541979	0.325363	3566.239746
8316.587771	1.502794	0.325363	4882.687500
8316.588751	1.459702	0.325363	6313.195312
8316.589756	1.417299	0.325363	7737.580078
8316.590647	1.381509	0.325363	8968.503906
8316.591517	0.964988	0.325363	9808.042969
8316.592580	0.102982	0.325363	9917.512695
8316.593492	0.089857	0.325363	9999.462891
8316.594406	0.089996	0.325363	10081.719727
8316.595264	0.089897	0.325363	10158.851562
8316.596297	0.090037	0.325363	10251.859375
8316.597192	0.089810	0.325363	10332.239258
8316.598068	0.090022	0.325363	10411.098633
8316.599025	0.089912	0.325363	10497.144531
8316.599997	0.089879	0.325363	10584.506836
8316.600923	0.090007	0.325363	10667.853516
8317.585440	1.141578	0.360422	585.629761
8317.586445	1.563450	0.360422	2156.896484
8317.587329	1.542715	0.360422	3520.656250
8317.588337	1.498389	0.360422	5031.032227
8317.589390	1.452462	0.360422	6560.474609
8317.590270	1.414552	0.360422	7805.280273
8317.591146	1.377935	0.360422	9012.350586
8317.592236	0.633347	0.360422	9702.699219
8317.593194	0.092285	0.360422	9791.108398
8317.594065	0.089938	0.360422	9869.444336
8317.595083	0.089916	0.360422	9960.978516
8317.596112	0.089930	0.360422	10053.516602
8317.597002	0.089916	0.360422	10133.541992
8317.597870	0.089974	0.360422	10211.639648
8317.598902	0.089945	0.360422	10304.462891
8317.599859	0.089875	0.360422	10390.473633
8317.600737	0.090026	0.360422	10469.516602
8317.601619	0.089985	0.360422	10548.883789
8318.620612	1.058976	0.342782	454.300629
8318.621632	1.558572	0.342782	2044.043823
8318.622680	1.539708	0.342782	3657.658203
8318.623565	1.499227	0.342782	4984.474609
8318.624474	1.458468	0.342782	6310.222168
8318.625544	1.414241	0.342782	7823.459961
8318.626499	1.376254	0.342782	9137.782227
8318.627368	0.812333	0.342782	9843.699219
8318.628407	0.096156	0.342782	9943.605469
8318.629435	0.089886	0.342782	10036.008789
8318.630307	0.089989	0.342782	10114.479492
8318.631255	0.090022	0.342782	10199.820312
8318.632310	0.089949	0.342782	10294.715820
8318.633233	0.089927	0.342782	10377.717773
8318.634105	0.089989	0.342782	10456.188477
8318.635162	0.090007	0.342782	10551.326172
8318.636172	0.090022	0.342782	10642.248047
8318.637064	0.089941	0.342782	10722.475586
8319.613937	1.122144	0.373788	538.628967
8319.614866	1.560487	0.373788	1988.321533
8319.615795	1.545641	0.373788	3424.221680
8319.616663	1.506738	0.373788	4732.070312
8319.617640	1.463815	0.373788	6162.217285
8319.618592	1.424000	0.373788	7517.865234
8319.619481	1.387427	0.373788	8751.287109
8319.620369	1.123374	0.373788	9748.843750
8319.621321	0.141394	0.373788	9883.451172
8319.622271	0.089916	0.373788	9968.871094
8319.623138	0.089930	0.373788	10046.840820
8319.624048	0.089938	0.373788	10128.684570
8319.624998	0.089956	0.373788	10214.142578
8319.625917	0.090026	0.373788	10296.875977
8319.626792	0.089956	0.373788	10375.587891
8319.627743	0.089927	0.373788	10461.108398
8319.628667	0.089890	0.373788	10544.166992
8319.629584	0.089864	0.373788	10626.572266
8320.653758	1.055823	0.389941	447.668823
8320.654766	1.558623	0.389941	2018.760742
8320.655811	1.540192	0.389941	3628.260986
8320.656707	1.499469	0.389941	4971.785156
8320.657631	1.458468	0.389941	6319.409668
8320.658683	1.414563	0.389941	7807.530273
8320.659641	1.376473	0.389941	9126.191406
8320.660514	0.817024	0.389941	9839.453125
8320.661572	0.095760	0.389941	9940.767578
8320.662601	0.089901	0.389941	10033.275391
8320.663483	0.089908	0.389941	10112.574219
8320.664464	0.089985	0.389941	10200.849609
8320.665513	0.089908	0.389941	10295.163086
8320.666434	0.090022	0.389941	10378.073242
8320.667291	0.089993	0.389941	10455.197266
8320.668337	0.090059	0.389941	10549.398437
8320.669341	0.089872	0.389941	10639.629883
8320.670232	0.089982	0.389941	10719.803711
8321.642946	1.061462	0.416109	455.367371
8321.643815	1.554170	0.416109	1805.940918
8321.644850	1.545242	0.416109	3405.266113
8321.645869	1.500348	0.416109	4934.120605
8321.646759	1.460530	0.416109	6233.992187
8321.647721	1.420712	0.416109	7600.716797
8321.648780	1.377920	0.416109	9059.933594
8321.649716	0.790151	0.416109	9799.515625
8321.650577	0.101023	0.416109	9886.496094
8321.651665	0.089886	0.416109	9984.292969
8321.652647	0.089930	0.416109	10072.604492
8321.653546	0.089952	0.416109	10153.471680
8321.654530	0.089930	0.416109	10241.962891
8321.655568	0.089912	0.416109	10335.291992
8321.656469	0.089974	0.416109	10416.359375
8321.657331	0.090040	0.416109	10493.973633
8321.658420	0.090051	0.416109	10592.039062
8321.659381	0.089956	0.416109	10678.487305
8322.683335	1.058767	0.407702	458.446136
8322.684325	1.554946	0.407702	1997.843018
8322.685382	1.540005	0.407702	3625.628174
8322.686300	1.498484	0.407702	5001.236328
8322.687162	1.458732	0.407702	6258.663086
8322.688262	1.414552	0.407702	7814.670410
8322.689247	1.374609	0.407702	9168.660156
8322.690130	0.749202	0.407702	9830.205078
8322.691122	0.096471	0.407702	9925.904297
8322.692166	0.089905	0.407702	10019.764648
8322.693070	0.089971	0.407702	10101.098633
8322.693930	0.089982	0.407702	10178.482422
8322.695034	0.089868	0.407702	10277.697266
8322.695995	0.089982	0.407702	10364.169922
8322.696865	0.090015	0.407702	10442.482422
8322.697910	0.089908	0.407702	10536.436523
8322.698945	0.089799	0.407702	10629.377930
8322.699835	0.090011	0.407702	10709.487305
8323.671032	1.110333	0.450398	528.518616
8323.671910	1.557894	0.450398	1896.349854
8323.672774	1.549288	0.450398	3234.935059
8323.673732	1.508027	0.450398	4679.625000
8323.674692	1.465247	0.450398	6086.261719
8323.675585	1.427201	0.450398	7360.751953
8323.676503	1.390737	0.450398	8637.449219
8323.677431	1.141542	0.450398	9696.799805
8323.678383	0.149839	0.450398	9839.446289
8323.679266	0.089846	0.450398	9918.780273
8323.680192	0.089894	0.450398	10002.021484
8323.681143	0.089945	0.450398	10087.559570
8323.682070	0.089956	0.450398	10170.949219
8323.682927	0.089886	0.450398	10247.981445
8323.683872	0.089919	0.450398	10332.955078
8323.684784	0.089857	0.450398	10414.905273
8323.685709	0.089919	0.450398	10498.081055
8323.686573	0.089993	0.450398	10575.834961
8324.714499	1.145848	0.386859	559.174011
8324.715433	1.560758	0.386859	2016.921875
8324.716298	1.546626	0.386859	3354.753418
8324.717269	1.504596	0.386859	4815.715820
8324.718202	1.462258	0.386859	6180.002930
8324.719101	1.424608	0.386859	7460.725586
8324.720013	1.388082	0.386859	8726.656250
8324.720974	1.076536	0.386859	9761.207031
8324.721901	0.129917	0.386859	9881.639648
8324.722776	0.089751	0.386859	9960.171875
8324.723750	0.089886	0.386859	10047.721680
8324.724705	0.089960	0.386859	10133.632812
8324.725630	0.089872	0.386859	10216.764648
8324.726493	0.090051	0.386859	10294.478516
8324.727569	0.089978	0.386859	10391.294922
8324.728612	0.089916	0.386859	10485.077148
8324.729502	0.089952	0.386859	10565.134766
8324.730361	0.089857	0.386859	10642.322266
8325.701566	1.054241	0.460078	446.998047
8325.702440	1.553276	0.460078	1804.561523
8325.703420	1.547146	0.460078	3320.764648
8325.704346	1.506724	0.460078	4715.990723
8325.705233	1.467052	0.460078	6017.266113
8325.706168	1.427549	0.460078	7352.024414
8325.707122	1.388943	0.460078	8677.076172
8325.708053	1.147632	0.460078	9745.521484
8325.708920	0.163748	0.460078	9887.490234
8325.709871	0.089751	0.460078	9972.843750
8325.710819	0.089894	0.460078	10058.063477
8325.711715	0.089861	0.460078	10138.579102
8325.712600	0.089828	0.460078	10218.077148
8325.713553	0.089875	0.460078	10303.728516
8325.714502	0.089927	0.460078	10389.069336
8325.715391	0.089916	0.460078	10469.004883
8325.716313	0.089879	0.460078	10551.873047
8325.717268	0.089945	0.460078	10637.770508
8326.742516	1.102972	0.374090	507.367310
8326.743465	1.560114	0.374090	1987.915039
8326.744394	1.545395	0.374090	3423.587402
8326.745259	1.506032	0.374090	4726.304687
8326.746232	1.463595	0.374090	6150.382812
8326.747181	1.423923	0.374090	7501.686035
8326.748057	1.387808	0.374090	8717.405273
8326.748975	1.113710	0.374090	9739.791016
8326.749942	0.137025	0.374090	9872.293945
8326.750863	0.089773	0.374090	9954.974609
8326.751737	0.089974	0.374090	10033.612305
8326.752696	0.089905	0.374090	10119.831055
8326.753660	0.089923	0.374090	10206.516602
8326.754587	0.089985	0.374090	10289.932617
8326.755451	0.089890	0.374090	10367.597656
8326.756411	0.089912	0.374090	10453.913086
8326.757353	0.089806	0.374090	10538.509766
8326.758222	0.089982	0.374090	10616.704102
8327.733192	1.066945	0.449701	464.120911
8327.734064	1.554119	0.449701	1819.312256
8327.734924	1.551390	0.449701	3153.507812
8327.735881	1.510580	0.449701	4599.132812
8327.736833	1.467821	0.449701	5996.498535
8327.737726	1.429636	0.449701	7273.163574
8327.738618	1.393315	0.449701	8516.000977
8327.739565	1.213872	0.449701	9665.538086
8327.740522	0.173265	0.449701	9831.353516
8327.741411	0.089806	0.449701	9911.191406
8327.742322	0.089872	0.449701	9993.064453
8327.743275	0.090040	0.449701	10078.873047
8327.744196	0.089978	0.449701	10161.743164
8327.745061	0.089843	0.449701	10239.457031
8327.746028	0.089982	0.449701	10326.469727
8327.746927	0.089912	0.449701	10407.300781
8327.747854	0.089901	0.449701	10490.638672
8327.748722	0.089967	0.449701	10568.730469
8328.771004	1.051223	0.354105	443.616180
8328.771922	1.553610	0.354105	1869.829834
8328.772888	1.547172	0.354105	3364.397461
8328.773812	1.505988	0.354105	4755.929687
8328.774691	1.466364	0.354105	6044.863281
8328.775634	1.425787	0.354105	7389.380859
8328.776590	1.387214	0.354105	8715.557617
8328.777523	1.115013	0.354105	9755.865234
8328.778392	0.151729	0.354105	9887.717773
8328.779369	0.089868	0.354105	9975.518555
8328.780328	0.090007	0.354105	10061.835937
8328.781219	0.089967	0.354105	10141.996094
8328.782113	0.089916	0.354105	10222.380859
8328.783054	0.090033	0.354105	10307.101562
8328.783994	0.089868	0.354105	10391.578125
8328.784879	0.089978	0.354105	10471.208984
8328.785791	0.089945	0.354105	10553.239258
8328.786754	0.089908	0.354105	10639.821289
8329.768934	1.091162	0.403936	491.022949
8329.769841	1.557920	0.403936	1904.056274
8329.770740	1.548094	0.403936	3295.792969
8329.771688	1.506742	0.403936	4724.184570
8329.772645	1.463811	0.403936	6125.051758
8329.773568	1.424861	0.403936	7440.198242
8329.774448	1.389031	0.403936	8662.544922
8329.775404	1.115398	0.403936	9728.865234
8329.776345	0.136432	0.403936	9857.248047
8329.777267	0.089821	0.403936	9940.062500
8329.778128	0.089905	0.403936	10017.470703
8329.779091	0.089802	0.403936	10103.950195
8329.780035	0.089934	0.403936	10188.847656
8329.780908	0.089989	0.403936	10267.408203
8329.781818	0.089963	0.403936	10349.274414
8329.782761	0.089861	0.403936	10434.013672
8329.783687	0.089883	0.403936	10517.245117
8329.784559	0.089967	0.403936	10595.696289
8330.799090	1.073291	0.349207	507.666626
8330.799962	1.557440	0.349207	1865.754395
8330.800835	1.549969	0.349207	3218.877686
8330.801774	1.508016	0.349207	4634.905273
8330.802729	1.465558	0.349207	6034.512695
