crossing time (s)	slope (V/s)	crossing number
8441.080363	5.682775	6020
8442.088346	5.904081	6021
8443.109399	5.539771	6022
8444.116079	5.812449	6023
8445.135707	5.483357	6024
8446.144520	5.783597	6025
8447.163898	5.516316	6026
8448.170507	5.886837	6027
8449.190474	5.665544	6028
8450.199026	5.869865	6029
8451.216394	5.865514	6030
8452.227535	5.891337	6031
8453.245293	5.940993	6032
8454.257072	6.240813	6033
8455.268163	6.262593	6034
8456.285291	6.412579	6035
8457.297164	6.565867	6036
8458.315122	6.427522	6037
8459.319722	6.717446	6038
8460.339562	6.320148	6039
8461.348060	6.775126	6040
8462.368223	6.294591	6041
8463.372293	6.890511	6042
8464.396477	6.065682	6043
8465.400318	6.660796	6044
8466.424365	5.854165	6045
8467.425747	6.513721	6046
8468.453473	5.715455	6047
8469.454299	6.175569	6048
8470.479937	5.751029	6049
8471.480605	6.026876	6050
8472.506850	5.931263	6051
8473.509464	5.913387	6052
8474.534243	5.843672	6053
8475.536216	5.971461	6054
8476.560199	5.896383	6055
8477.564245	5.929390	6056
8478.587824	5.972842	6057
8479.593401	6.147874	6058
8480.615710	5.998009	6059
8481.617395	6.181569	6060
8482.644410	6.004629	6061
8483.646423	6.358739	6062
8484.670837	6.017171	6063
8485.673522	6.350799	6064
8486.696959	6.095108	6065
8487.700959	6.498316	6066
8488.725034	6.212075	6067
8489.728694	6.663130	6068
8490.753142	6.398899	6069
8491.753130	6.742376	6070
8492.779987	6.323481	6071
8493.782457	6.784300	6072
8494.803504	6.386840	6073
8495.810630	6.594873	6074
8496.831745	6.494035	6075
8497.838006	6.682768	6076
8498.855887	6.464117	6077
8499.867631	6.682412	6078
8500.883698	6.546357	6079
8501.896311	6.648143	6080
8502.907827	6.694499	6081
8503.922797	6.852562	6082
8504.935418	6.896071	6083
8505.952553	6.821843	6084
8506.961241	6.821908	6085
8507.979624	6.560480	6086
8508.987504	6.766788	6087
8510.006778	6.468270	6088
8511.016903	6.657114	6089
8512.032484	6.375821	6090
8513.042169	6.570849	6091
8514.060902	6.364641	6092
8515.070779	6.338076	6093
8516.089358	6.191184	6094
8517.095665	6.352779	6095
8518.114777	6.206862	6096
8519.125301	6.550057	6097
8520.142888	6.433340	6098
8521.152795	6.477519	6099
8522.169113	6.454438	6100
8523.180653	6.609327	6101
8524.194858	6.678253	6102
8525.209920	6.693530	6103
8526.222608	6.895707	6104
8527.235773	6.826210	6105
8528.246355	7.140077	6106
8529.264123	6.797678	6107
8530.273716	7.031900	6108
8531.292419	6.688844	6109
8532.298484	7.040178	6110
8533.319203	6.540785	6111
8534.325604	7.009087	6112
8535.348094	6.525367	6113
8536.351929	6.867067	6114
8537.376065	6.401785	6115
8538.378315	6.495589	6116
8539.402699	6.282139	6117
8540.404470	6.429814	6118
8541.430189	6.365008	6119
8542.432511	6.417529	6120
8543.455598	6.401115	6121
8544.457212	6.417376	6122
8545.483553	6.345921	6123
8546.486619	6.534514	6124
8547.506765	6.435900	6125
8548.509378	6.748612	6126
8549.537349	6.736951	6127
8550.538045	6.719273	6128
8551.561094	6.801874	6129
8552.561922	6.720637	6130
8553.589806	6.844523	6131
8554.590108	7.009720	6132
8555.614595	6.939186	6133
8556.615222	7.018023	6134
8557.640859	7.023830	6135
8558.641550	6.949846	6136
8559.666864	6.701312	6137
8560.668752	6.862629	6138
8561.692090	6.710484	6139
8562.695467	6.911746	6140
8563.719414	6.568024	6141
8564.722108	6.659403	6142
8565.744039	6.448047	6143
8566.747814	6.513917	6144
8567.770990	6.347063	6145
8568.776840	6.559069	6146
8569.794641	6.466916	6147
8570.804782	6.537103	6148
8571.821596	6.496083	6149
8572.831741	6.464844	6150
8573.845561	6.336976	6151
8574.859886	6.441805	6152
8575.871844	6.470607	6153
8576.884132	6.501538	6154
8577.896639	6.548650	6155
8578.912675	6.437070	6156
8579.923516	6.229262	6157
8580.940433	6.203726	6158
8581.949727	6.259364	6159
8582.964926	6.373609	6160
8583.975922	6.343157	6161
8584.993204	6.350675	6162
8586.002720	6.305344	6163
8587.018907	6.280710	6164
8588.029495	6.108522	6165
8589.044643	6.190872	6166
8590.054333	6.290532	6167
8591.071638	6.569543	6168
8592.083938	6.508589	6169
8593.096672	6.415827	6170
8594.109193	6.358655	6171
8595.122065	6.267634	6172
8596.136481	6.215284	6173
8597.148505	6.330330	6174
8598.164758	6.318916	6175
8599.173017	6.337135	6176
8600.191732	6.169320	6177
8601.199084	6.146181	6178
8602.220295	6.056006	6179
8603.223423	6.184963	6180
8604.245242	6.139869	6181
8605.250672	6.209662	6182
8606.273161	6.237473	6183
8607.274745	6.132784	6184
8608.300262	6.144744	6185
8609.301661	6.166319	6186
8610.326154	6.141685	6187
8611.328030	6.391464	6188
8612.353946	6.190132	6189
8613.354440	6.302080	6190
8614.379272	6.243270	6191
8615.379934	6.217335	6192
8616.404450	6.046117	6193
8617.407024	6.150727	6194
8618.431147	5.960850	6195
8619.431853	6.325661	6196
8620.459860	6.246473	6197
8621.458952	5.989987	6198
8622.483704	5.902760	6199
8623.483765	5.913385	6200
8624.512055	5.891703	6201
8625.512924	6.007066	6202
8626.536432	5.908254	6203
8627.536659	6.054149	6204
8628.563010	6.036869	6205
8629.564351	5.885411	6206
8630.590559	5.842572	6207
8631.590920	5.862253	6208
8632.615199	5.891466	6209
8633.618075	6.034583	6210
8634.641211	5.975554	6211
8635.646041	5.975098	6212
8636.667050	5.978893	6213
8637.670967	5.817357	6214
8638.693096	5.782961	6215
8639.698901	6.010449	6216
8640.716852	5.993164	6217
8641.726947	5.925967	6218
8642.743705	5.833786	6219
8643.753255	5.861571	6220
8644.769282	5.832607	6221
8645.781986	5.836076	6222
8646.788921	5.690931	6223
8647.808213	5.983718	6224
8648.819466	5.927266	6225
8649.834460	5.873648	6226
8650.846759	5.720905	6227
8651.861294	5.734971	6228
8652.870882	5.700288	6229
8653.888064	5.825524	6230
8654.898445	5.870841	6231
8655.915313	5.905772	6232
8656.923814	5.740947	6233
8657.939874	5.762041	6234
8658.952388	5.526311	6235
8659.968225	5.639469	6236
8660.977765	5.681735	6237
8661.991499	5.799005	6238
8663.005126	5.820683	6239
8664.019027	5.677624	6240
8665.032190	5.513177	6241
8666.044697	5.572029	6242
8667.058996	5.632846	6243
8668.070614	5.788047	6244
8669.087265	5.742577	6245
8670.093716	5.655003	6246
8671.113523	5.535211	6247
8672.122170	5.539132	6248
8673.140480	5.493096	6249
8674.145064	5.606284	6250
8675.168611	5.547816	6251
8676.172409	5.726664	6252
8677.194016	5.656714	6253
8678.196621	5.487629	6254
8679.222761	5.427924	6255
8680.223826	5.541442	6256
8681.247500	5.357212	6257
8682.248266	5.583071	6258
8683.275269	5.507283	6259
8684.275224	5.559670	6260
8685.301660	5.526342	6261
8686.301261	5.424156	6262
8687.327887	5.351367	6263
8688.328403	5.595571	6264
8689.353501	5.471397	6265
8690.355927	5.556752	6266
8691.379952	5.530497	6267
